,gridID_lat,gridID_lon,inner_grid,inner_gr_1,lanelength,fishnetID,osmid,y,x,street_cou,lon,lat,ref,highway,lanecapaci,geometry
226,4,2,None,None,60045.914,64,188870959,45.5586042,-73.7947559,3,-73.7947559,45.5586042,,,18000.0,POINT (-73.7947559 45.5586042)
227,4,2,None,None,60045.914,64,254474019,45.5564748,-73.8039084,3,-73.8039084,45.5564748,,motorway_junction,10000.0,POINT (-73.8039084 45.5564748)
228,4,2,None,None,60045.914,64,583285086,45.5621657,-73.7818605,3,-73.7818605,45.5621657,,,3700.0,POINT (-73.78186049999999 45.5621657)
229,4,2,None,None,60045.914,64,582940825,45.5425732,-73.7934575,3,-73.7934575,45.5425732,,,4900.0,POINT (-73.7934575 45.5425732)
230,4,3,0,0,19687.948,65,246431028,45.5518084,-73.7596927,4,-73.7596927,45.5518084,,,22200.0,POINT (-73.7596927 45.5518084)
231,4,3,0,0,19687.948,65,582743360,45.5559187,-73.7505703,3,-73.7505703,45.5559187,,,4900.0,POINT (-73.75057030000001 45.5559187)
232,4,3,0,0,19687.948,65,587794266,45.5423837,-73.7498771,2,-73.7498771,45.5423837,,,10800.0,POINT (-73.74987710000001 45.5423837)
233,4,3,0,0,19687.948,65,588052146,45.5499926,-73.758155,3,-73.758155,45.5499926,,,10800.0,POINT (-73.758155 45.5499926)
234,4,3,0,1,17026.004999999997,66,3770345400,45.5462974,-73.7185593,3,-73.7185593,45.5462974,7,motorway_junction,18000.0,POINT (-73.7185593 45.5462974)
235,4,3,0,1,17026.004999999997,66,319900353,45.5582196,-73.7328792,3,-73.7328792,45.5582196,,,12000.0,POINT (-73.7328792 45.5582196)
236,4,3,0,1,17026.004999999997,66,8665745570,45.5523611,-73.7246256,3,-73.7246256,45.5523611,,,6000.0,POINT (-73.7246256 45.5523611)
237,4,3,0,1,17026.004999999997,66,319900757,45.5544227,-73.7275872,3,-73.7275872,45.5544227,8,motorway_junction,18000.0,POINT (-73.7275872 45.5544227)
238,4,3,1,0,12641.710000000001,67,274674831,45.5663015,-73.7404694,3,-73.7404694,45.5663015,10,motorway_junction,18000.0,POINT (-73.74046939999999 45.5663015)
239,4,3,1,0,12641.710000000001,67,8507862290,45.5617683,-73.739473,3,-73.739473,45.5617683,,,8200.0,POINT (-73.739473 45.5617683)
240,4,3,1,0,12641.710000000001,67,255021940,45.5731264,-73.7562223,3,-73.7562223,45.5731264,,,8100.0,POINT (-73.7562223 45.5731264)
241,4,3,1,0,12641.710000000001,67,4738682192,45.5678769,-73.743363,3,-73.743363,45.5678769,,,10000.0,POINT (-73.743363 45.5678769)
242,4,3,1,1,25048.435999999994,68,319900489,45.562454,-73.7364077,3,-73.7364077,45.562454,,,18000.0,POINT (-73.7364077 45.562454)
243,4,3,1,1,25048.435999999994,68,5837383109,45.5720217,-73.7200701,3,-73.7200701,45.5720217,,,5600.0,POINT (-73.7200701 45.5720217)
244,4,3,1,1,25048.435999999994,68,254764490,45.5643081,-73.7346353,3,-73.7346353,45.5643081,,,6900.0,POINT (-73.73463529999999 45.5643081)
245,4,3,1,1,25048.435999999994,68,319892791,45.5594668,-73.7327937,3,-73.7327937,45.5594668,,motorway_junction,10000.0,POINT (-73.7327937 45.5594668)
246,4,4,None,None,20290.632999999998,69,391422517,45.5503116,-73.670837,4,-73.670837,45.5503116,,,13800.0,POINT (-73.67083700000001 45.5503116)
247,4,4,None,None,20290.632999999998,69,4490164912,45.5706194,-73.6919412,1,-73.6919412,45.5706194,,,1400.0,POINT (-73.6919412 45.5706194)
248,4,4,None,None,20290.632999999998,69,191394933,45.5514007,-73.674355,1,-73.674355,45.5514007,,traffic_signals,2800.0,POINT (-73.67435500000001 45.5514007)
249,4,4,None,None,20290.632999999998,69,3243349289,45.5551901,-73.6681186,4,-73.6681186,45.5551901,,,7500.0,POINT (-73.6681186 45.5551901)
250,4,5,None,None,65650.25999999998,70,31278811,45.5469834,-73.6598642,4,-73.6598642,45.5469834,,traffic_signals,18200.0,POINT (-73.6598642 45.5469834)
251,4,5,None,None,65650.25999999998,70,437749062,45.5446137,-73.6391378,3,-73.6391378,45.5446137,,,5600.0,POINT (-73.6391378 45.5446137)
252,4,5,None,None,65650.25999999998,70,226013963,45.5444268,-73.6614303,2,-73.6614303,45.5444268,,,5600.0,POINT (-73.66143030000001 45.5444268)
253,4,5,None,None,65650.25999999998,70,191394327,45.5515107,-73.6555066,4,-73.6555066,45.5515107,,,13300.0,POINT (-73.6555066 45.5515107)
254,4,6,None,None,79274.59300000005,71,31630861,45.5424914,-73.6120227,4,-73.6120227,45.5424914,,traffic_signals,22400.0,POINT (-73.6120227 45.5424914)
255,4,6,None,None,79274.59300000005,71,218198585,45.5745374,-73.595681,3,-73.595681,45.5745374,,,4200.0,POINT (-73.595681 45.5745374)
256,4,6,None,None,79274.59300000005,71,246461047,45.5555558,-73.6169329,5,-73.6169329,45.5555558,,,11200.0,POINT (-73.61693289999999 45.5555558)
257,4,6,None,None,79274.59300000005,71,1756028758,45.5551516,-73.6202887,3,-73.6202887,45.5551516,,,16000.0,POINT (-73.6202887 45.5551516)
258,4,7,None,None,65010.291000000005,72,213759835,45.5459466,-73.5560264,4,-73.5560264,45.5459466,,traffic_signals,20400.0,POINT (-73.55602639999999 45.5459466)
259,4,7,None,None,65010.291000000005,72,213839182,45.5691753,-73.5662377,4,-73.5662377,45.5691753,,,5600.0,POINT (-73.5662377 45.5691753)
260,4,7,None,None,65010.291000000005,72,596968565,45.552499,-73.5482361,4,-73.5482361,45.552499,,traffic_signals,7300.0,POINT (-73.5482361 45.552499)
261,4,7,None,None,65010.291000000005,72,585147677,45.5734009,-73.548943,4,-73.548943,45.5734009,,,8200.0,POINT (-73.54894299999999 45.5734009)
262,4,8,None,None,22900.183,73,31140779,45.5475398,-73.5043728,3,-73.5043728,45.5475398,85,motorway_junction,16000.0,POINT (-73.5043728 45.5475398)
263,4,8,None,None,22900.183,73,477903736,45.5503849,-73.4968325,3,-73.4968325,45.5503849,,,3500.0,POINT (-73.4968325 45.5503849)
264,4,8,None,None,22900.183,73,2503480295,45.5602783,-73.5252827,3,-73.5252827,45.5602783,,,7200.0,POINT (-73.52528270000001 45.5602783)
265,4,8,None,None,22900.183,73,1018669834,45.5664349,-73.5229706,3,-73.5229706,45.5664349,,,5600.0,POINT (-73.52297059999999 45.5664349)
266,5,0,None,None,12391.292999999998,74,194165791,45.6056837,-73.8575103,3,-73.8575103,45.6056837,,,14000.0,POINT (-73.8575103 45.6056837)
267,5,0,None,None,12391.292999999998,74,194633703,45.5923569,-73.8688431,3,-73.8688431,45.5923569,,,10000.0,POINT (-73.86884310000001 45.5923569)
268,5,0,None,None,12391.292999999998,74,583072738,45.5770893,-73.8866666,3,-73.8866666,45.5770893,,,6000.0,POINT (-73.8866666 45.5770893)
269,5,0,None,None,12391.292999999998,74,116362847,45.5945722,-73.8536751,3,-73.8536751,45.5945722,,,8000.0,POINT (-73.8536751 45.5945722)
270,5,1,None,None,12497.360999999997,75,2619109295,45.5776126,-73.8342728,3,-73.8342728,45.5776126,17,motorway_junction,14000.0,POINT (-73.83427279999999 45.5776126)
271,5,1,None,None,12497.360999999997,75,4520589182,45.5879607,-73.8499734,1,-73.8499734,45.5879607,,,2000.0,POINT (-73.8499734 45.5879607)
272,5,1,None,None,12497.360999999997,75,2462903677,45.5910229,-73.8453883,3,-73.8453883,45.5910229,,,11800.0,POINT (-73.8453883 45.5910229)
273,5,1,None,None,12497.360999999997,75,583073728,45.5758854,-73.8326591,3,-73.8326591,45.5758854,,motorway_junction,6000.0,POINT (-73.8326591 45.5758854)
274,5,2,None,None,47774.367999999995,76,8484127760,45.5804287,-73.7667146,3,-73.7667146,45.5804287,,,18000.0,POINT (-73.7667146 45.5804287)
275,5,2,None,None,47774.367999999995,76,8484145670,45.6022912,-73.804959,3,-73.804959,45.6022912,,,14000.0,POINT (-73.804959 45.6022912)
276,5,2,None,None,47774.367999999995,76,365967651,45.587065,-73.7862489,4,-73.7862489,45.587065,,,14500.0,POINT (-73.7862489 45.587065)
277,5,2,None,None,47774.367999999995,76,566292138,45.595516,-73.8036837,3,-73.8036837,45.595516,,,14000.0,POINT (-73.80368369999999 45.595516)
278,5,3,None,None,40077.036,77,188871042,45.5895184,-73.7255233,4,-73.7255233,45.5895184,25,motorway_junction,18000.0,POINT (-73.72552330000001 45.5895184)
279,5,3,None,None,40077.036,77,2316548737,45.5847072,-73.737869,3,-73.737869,45.5847072,,,6100.0,POINT (-73.737869 45.5847072)
280,5,3,None,None,40077.036,77,254764285,45.5793365,-73.7539806,3,-73.7539806,45.5793365,,,8000.0,POINT (-73.75398060000001 45.5793365)
281,5,3,None,None,40077.036,77,4738621944,45.5827505,-73.7405208,3,-73.7405208,45.5827505,22,motorway_junction,14000.0,POINT (-73.7405208 45.5827505)
282,5,4,0,0,16574.347,78,252125040,45.5781875,-73.7010736,3,-73.7010736,45.5781875,,,8400.0,POINT (-73.7010736 45.5781875)
283,5,4,0,0,16574.347,78,4345591525,45.5844905,-73.7020254,3,-73.7020254,45.5844905,,,7000.0,POINT (-73.7020254 45.5844905)
284,5,4,0,0,16574.347,78,4345586682,45.5823594,-73.704704,3,-73.704704,45.5823594,,,7000.0,POINT (-73.70470400000001 45.5823594)
285,5,4,0,0,16574.347,78,4345600077,45.5865484,-73.7003657,3,-73.7003657,45.5865484,,,7000.0,POINT (-73.70036570000001 45.5865484)
286,5,4,0,1,10941.323,79,445821236,45.5843121,-73.6773933,3,-73.6773933,45.5843121,,motorway_junction,16000.0,POINT (-73.67739330000001 45.5843121)
287,5,4,0,1,10941.323,79,5248092480,45.5779989,-73.6697898,1,-73.6697898,45.5779989,,,2000.0,POINT (-73.6697898 45.5779989)
288,5,4,0,1,10941.323,79,582800606,45.5835641,-73.6746563,3,-73.6746563,45.5835641,,motorway_junction,8000.0,POINT (-73.6746563 45.5835641)
289,5,4,0,1,10941.323,79,225064803,45.5810538,-73.6721014,3,-73.6721014,45.5810538,5,motorway_junction,14000.0,POINT (-73.6721014 45.5810538)
290,5,4,1,0,24848.397,80,592917940,45.5985449,-73.7068042,3,-73.7068042,45.5985449,27,motorway_junction,14000.0,POINT (-73.70680419999999 45.5985449)
291,5,4,1,0,24848.397,80,592917968,45.6007518,-73.7041684,3,-73.7041684,45.6007518,,,10000.0,POINT (-73.7041684 45.6007518)
292,5,4,1,0,24848.397,80,246441382,45.5924652,-73.6933662,3,-73.6933662,45.5924652,,,6200.0,POINT (-73.6933662 45.5924652)
293,5,4,1,0,24848.397,80,188871094,45.6071668,-73.6925861,3,-73.6925861,45.6071668,30,motorway_junction,14000.0,POINT (-73.6925861 45.6071668)
294,5,4,1,1,15715.873,81,246436974,45.5912759,-73.6870745,3,-73.6870745,45.5912759,7,motorway_junction,18000.0,POINT (-73.68707449999999 45.5912759)
295,5,4,1,1,15715.873,81,246441383,45.5965686,-73.6875894,3,-73.6875894,45.5965686,,,6200.0,POINT (-73.68758939999999 45.5965686)
296,5,4,1,1,15715.873,81,246441381,45.5951359,-73.6899506,3,-73.6899506,45.5951359,,,6200.0,POINT (-73.6899506 45.5951359)
297,5,4,1,1,15715.873,81,246441355,45.5927661,-73.6891325,3,-73.6891325,45.5927661,,,6000.0,POINT (-73.6891325 45.5927661)
298,5,5,None,None,45064.006,82,225048151,45.5959991,-73.642585,4,-73.642585,45.5959991,,traffic_signals,11700.0,POINT (-73.642585 45.5959991)
299,5,5,None,None,45064.006,82,246451758,45.5768167,-73.6385484,4,-73.6385484,45.5768167,,,8400.0,POINT (-73.6385484 45.5768167)
300,5,5,None,None,45064.006,82,583091865,45.6032982,-73.6528043,3,-73.6528043,45.6032982,,,6000.0,POINT (-73.6528043 45.6032982)
301,5,5,None,None,45064.006,82,3468181966,45.5840478,-73.6504114,3,-73.6504114,45.5840478,,traffic_signals,6800.0,POINT (-73.6504114 45.5840478)
302,5,6,0,1,42749.76400000002,84,225061889,45.5861793,-73.5854885,3,-73.5854885,45.5861793,,,16000.0,POINT (-73.5854885 45.5861793)
303,5,6,0,1,42749.76400000002,84,246650277,45.5825338,-73.5897291,4,-73.5897291,45.5825338,,,5600.0,POINT (-73.5897291 45.5825338)
304,5,6,0,1,42749.76400000002,84,246665029,45.5772553,-73.5963443,3,-73.5963443,45.5772553,,,5600.0,POINT (-73.5963443 45.5772553)
305,5,6,0,1,42749.76400000002,84,437823106,45.5749873,-73.5844792,4,-73.5844792,45.5749873,,traffic_signals,8400.0,POINT (-73.5844792 45.5749873)
306,5,6,1,0,17088.911999999997,85,246650208,45.599151,-73.611856,4,-73.611856,45.599151,,,8400.0,POINT (-73.611856 45.599151)
307,5,6,1,0,17088.911999999997,85,4659596469,45.6065066,-73.6057718,3,-73.6057718,45.6065066,,,5600.0,POINT (-73.6057718 45.6065066)
308,5,6,1,0,17088.911999999997,85,4553879092,45.5936483,-73.6154171,2,-73.6154171,45.5936483,,,5600.0,POINT (-73.6154171 45.5936483)
309,5,6,1,0,17088.911999999997,85,224911529,45.6066616,-73.6199299,4,-73.6199299,45.6066616,,traffic_signals,6400.0,POINT (-73.6199299 45.6066616)
310,5,6,1,1,15879.425999999998,86,246653288,45.5932403,-73.5776438,4,-73.5776438,45.5932403,,traffic_signals,8400.0,POINT (-73.5776438 45.5932403)
311,5,6,1,1,15879.425999999998,86,2886138569,45.5964586,-73.5745482,3,-73.5745482,45.5964586,,,5600.0,POINT (-73.5745482 45.5964586)
312,5,6,1,1,15879.425999999998,86,1448557414,45.5919738,-73.5750962,4,-73.5750962,45.5919738,,traffic_signals,5600.0,POINT (-73.5750962 45.5919738)
313,5,6,1,1,15879.425999999998,86,5837227895,45.5950353,-73.5765649,3,-73.5765649,45.5950353,,,5600.0,POINT (-73.57656489999999 45.5950353)
314,5,7,None,None,75912.376,87,17052722,45.6026049,-73.5610705,3,-73.5610705,45.6026049,8-O,motorway_junction,18000.0,POINT (-73.5610705 45.6026049)
315,5,7,None,None,75912.376,87,303687917,45.5786408,-73.5598732,4,-73.5598732,45.5786408,,,5600.0,POINT (-73.5598732 45.5786408)
316,5,7,None,None,75912.376,87,301281729,45.5931199,-73.5376601,3,-73.5376601,45.5931199,,,5100.0,POINT (-73.5376601 45.5931199)
317,5,7,None,None,75912.376,87,215646577,45.5911334,-73.5280881,3,-73.5280881,45.5911334,4,motorway_junction,14000.0,POINT (-73.52808810000001 45.5911334)
318,5,8,None,None,66872.171,88,5023167174,45.5907477,-73.5256644,3,-73.5256644,45.5907477,,traffic_signals,17500.0,POINT (-73.5256644 45.5907477)
319,5,8,None,None,66872.171,88,280160922,45.5807035,-73.4856856,2,-73.4856856,45.5807035,1,motorway_junction,14000.0,POINT (-73.4856856 45.5807035)
320,5,8,None,None,66872.171,88,4552364496,45.604529,-73.5181284,3,-73.5181284,45.604529,,,5600.0,POINT (-73.51812839999999 45.604529)
321,5,8,None,None,66872.171,88,3700491760,45.5858636,-73.5080927,4,-73.5080927,45.5858636,,traffic_signals,5600.0,POINT (-73.50809270000001 45.5858636)
322,6,0,None,None,3486.8079999999986,89,194668299,45.6119514,-73.8535493,3,-73.8535493,45.6119514,,,14000.0,POINT (-73.8535493 45.6119514)
323,6,0,None,None,3486.8079999999986,89,194668302,45.6087334,-73.8556538,3,-73.8556538,45.6087334,16,motorway_junction,12000.0,POINT (-73.8556538 45.6087334)
324,6,0,None,None,3486.8079999999986,89,531870271,45.6136857,-73.8535113,1,-73.8535113,45.6136857,,,2000.0,POINT (-73.85351129999999 45.6136857)
325,6,1,None,None,71570.57700000002,90,254216044,45.6144902,-73.8212529,3,-73.8212529,45.6144902,,,21800.0,POINT (-73.8212529 45.6144902)
326,6,1,None,None,71570.57700000002,90,2526946488,45.6246613,-73.8369226,3,-73.8369226,45.6246613,,,14000.0,POINT (-73.83692259999999 45.6246613)
327,6,1,None,None,71570.57700000002,90,531779539,45.6252471,-73.8471103,1,-73.8471103,45.6252471,,,2000.0,POINT (-73.8471103 45.6252471)
328,6,1,None,None,71570.57700000002,90,530816004,45.6223911,-73.8513356,3,-73.8513356,45.6223911,,,8000.0,POINT (-73.8513356 45.6223911)
329,6,2,None,None,16596.845999999998,91,501819744,45.6114106,-73.7922827,3,-73.7922827,45.6114106,,,16200.0,POINT (-73.7922827 45.6114106)
330,6,2,None,None,16596.845999999998,91,484470522,45.6241047,-73.8027447,4,-73.8027447,45.6241047,,traffic_signals,9200.0,POINT (-73.80274470000001 45.6241047)
331,6,2,None,None,16596.845999999998,91,583087916,45.6212558,-73.7985287,3,-73.7985287,45.6212558,,,10800.0,POINT (-73.79852870000001 45.6212558)
332,6,4,None,None,45225.899999999994,93,1475412492,45.6158552,-73.7080667,3,-73.7080667,45.6158552,,,16000.0,POINT (-73.7080667 45.6158552)
333,6,4,None,None,45225.899999999994,93,445821287,45.615822,-73.6723592,3,-73.6723592,45.615822,,motorway_junction,10000.0,POINT (-73.6723592 45.615822)
334,6,4,None,None,45225.899999999994,93,1877967882,45.6192381,-73.670307,3,-73.670307,45.6192381,,,6400.0,POINT (-73.67030699999999 45.6192381)
335,6,4,None,None,45225.899999999994,93,4738666464,45.6120563,-73.6878812,1,-73.6878812,45.6120563,,,2000.0,POINT (-73.68788120000001 45.6120563)
336,6,5,None,None,28794.995999999992,94,583124257,45.6295269,-73.6580394,3,-73.6580394,45.6295269,31,motorway_junction,14000.0,POINT (-73.65803940000001 45.6295269)
337,6,5,None,None,28794.995999999992,94,583089692,45.6167702,-73.6641558,1,-73.6641558,45.6167702,,,1200.0,POINT (-73.6641558 45.6167702)
338,6,5,None,None,28794.995999999992,94,286752991,45.6258408,-73.6238982,1,-73.6238982,45.6258408,,,1400.0,POINT (-73.6238982 45.6258408)
339,6,5,None,None,28794.995999999992,94,6239211639,45.6124366,-73.6641512,3,-73.6641512,45.6124366,,,4000.0,POINT (-73.66415120000001 45.6124366)
340,6,6,None,None,36720.62200000002,95,8867831973,45.6370212,-73.6194311,3,-73.6194311,45.6370212,,,14000.0,POINT (-73.6194311 45.6370212)
341,6,6,None,None,36720.62200000002,95,1314049496,45.6154862,-73.5940824,3,-73.5940824,45.6154862,,,3700.0,POINT (-73.5940824 45.6154862)
342,6,6,None,None,36720.62200000002,95,658951437,45.6138991,-73.5986946,3,-73.5986946,45.6138991,,,4500.0,POINT (-73.5986946 45.6138991)
343,6,6,None,None,36720.62200000002,95,2071047493,45.6120866,-73.5856899,3,-73.5856899,45.6120866,,,4800.0,POINT (-73.58568990000001 45.6120866)
344,6,7,None,None,35596.067,96,224956764,45.6075415,-73.5713543,3,-73.5713543,45.6075415,,,14000.0,POINT (-73.5713543 45.6075415)
345,6,7,None,None,35596.067,96,292450436,45.6261413,-73.5501468,1,-73.5501468,45.6261413,,,1400.0,POINT (-73.55014679999999 45.6261413)
346,6,7,None,None,35596.067,96,4053511314,45.6381671,-73.537132,3,-73.537132,45.6381671,,,14000.0,POINT (-73.537132 45.6381671)
347,6,7,None,None,35596.067,96,344878937,45.6206297,-73.5525587,3,-73.5525587,45.6206297,83,motorway_junction,12000.0,POINT (-73.55255870000001 45.6206297)
348,6,8,None,None,28652.117999999995,97,4502155030,45.6331826,-73.5159675,3,-73.5159675,45.6331826,,,16200.0,POINT (-73.5159675 45.6331826)
349,6,8,None,None,28652.117999999995,97,215622916,45.6139287,-73.5249442,3,-73.5249442,45.6139287,,traffic_signals,10800.0,POINT (-73.52494419999999 45.6139287)
350,6,8,None,None,28652.117999999995,97,215622963,45.6365859,-73.5162869,3,-73.5162869,45.6365859,,,10800.0,POINT (-73.5162869 45.6365859)
351,6,8,None,None,28652.117999999995,97,300886902,45.6144556,-73.5096656,1,-73.5096656,45.6144556,,,700.0,POINT (-73.50966560000001 45.6144556)
352,7,0,None,None,43410.67999999999,98,124587260,45.6412421,-73.8610828,3,-73.8610828,45.6412421,,,18000.0,POINT (-73.86108280000001 45.6412421)
353,7,0,None,None,43410.67999999999,98,1843402555,45.6671012,-73.87001,4,-73.87001,45.6671012,,traffic_signals,6400.0,POINT (-73.87000999999999 45.6671012)
354,7,0,None,None,43410.67999999999,98,593564342,45.6638624,-73.8750603,3,-73.8750603,45.6638624,,traffic_signals,7000.0,POINT (-73.8750603 45.6638624)
355,7,0,None,None,43410.67999999999,98,593565821,45.6710394,-73.8650523,3,-73.8650523,45.6710394,,,5600.0,POINT (-73.8650523 45.6710394)
356,7,1,None,None,12280.191999999997,99,2806121296,45.6405487,-73.8297278,3,-73.8297278,45.6405487,,,11700.0,POINT (-73.8297278 45.6405487)
357,7,1,None,None,12280.191999999997,99,8798339106,45.6411754,-73.8118944,3,-73.8118944,45.6411754,,,10000.0,POINT (-73.8118944 45.6411754)
358,7,1,None,None,12280.191999999997,99,276310320,45.6445314,-73.8074762,3,-73.8074762,45.6445314,22,motorway_junction,10000.0,POINT (-73.8074762 45.6445314)
359,7,1,None,None,12280.191999999997,99,1850240161,45.6423769,-73.8324322,2,-73.8324322,45.6423769,,,10800.0,POINT (-73.8324322 45.6423769)
360,7,2,None,None,29619.235999999997,100,2157430266,45.6688793,-73.7627431,3,-73.7627431,45.6688793,,motorway_junction,21200.0,POINT (-73.76274309999999 45.6688793)
361,7,2,None,None,29619.235999999997,100,526460246,45.6698238,-73.7708179,3,-73.7708179,45.6698238,,,6000.0,POINT (-73.7708179 45.6698238)
362,7,2,None,None,29619.235999999997,100,255469158,45.6663277,-73.7775291,3,-73.7775291,45.6663277,26,motorway_junction,10000.0,POINT (-73.7775291 45.6663277)
363,7,2,None,None,29619.235999999997,100,568195065,45.6705243,-73.763933,3,-73.763933,45.6705243,,,16400.0,POINT (-73.76393299999999 45.6705243)
364,7,3,None,None,7432.458999999998,101,255279812,45.6640203,-73.7573318,3,-73.7573318,45.6640203,,,14400.0,POINT (-73.7573318 45.6640203)
365,7,3,None,None,7432.458999999998,101,366969337,45.6652846,-73.7595361,4,-73.7595361,45.6652846,,traffic_signals,7600.0,POINT (-73.75953610000001 45.6652846)
366,7,3,None,None,7432.458999999998,101,366967425,45.644752,-73.7382853,2,-73.7382853,45.644752,,,8400.0,POINT (-73.7382853 45.644752)
367,7,3,None,None,7432.458999999998,101,366967428,45.6525136,-73.7431796,2,-73.7431796,45.6525136,,,9600.0,POINT (-73.7431796 45.6525136)
368,7,5,None,None,50592.645,102,1338766163,45.6418362,-73.6491328,3,-73.6491328,45.6418362,34,motorway_junction,14000.0,POINT (-73.6491328 45.6418362)
369,7,5,None,None,50592.645,102,1338766233,45.6569209,-73.6391587,3,-73.6391587,45.6569209,,,7200.0,POINT (-73.6391587 45.6569209)
370,7,5,None,None,50592.645,102,1338766089,45.6584062,-73.6475115,3,-73.6475115,45.6584062,34,motorway_junction,14000.0,POINT (-73.64751149999999 45.6584062)
371,7,5,None,None,50592.645,102,1338766443,45.6529036,-73.6437059,4,-73.6437059,45.6529036,,,7200.0,POINT (-73.6437059 45.6529036)
372,7,6,None,None,17337.171000000002,103,3749429982,45.6446434,-73.5852479,3,-73.5852479,45.6446434,,,6300.0,POINT (-73.5852479 45.6446434)
373,7,6,None,None,17337.171000000002,103,5413953143,45.650156,-73.5780223,3,-73.5780223,45.650156,,,5600.0,POINT (-73.5780223 45.650156)
374,7,6,None,None,17337.171000000002,103,4667184772,45.6445218,-73.5851185,3,-73.5851185,45.6445218,,,5600.0,POINT (-73.58511849999999 45.6445218)
375,7,7,None,None,33791.88300000001,104,224873268,45.6513854,-73.535607,3,-73.535607,45.6513854,,,8400.0,POINT (-73.535607 45.6513854)
376,7,7,None,None,33791.88300000001,104,4031745322,45.6488759,-73.5296415,4,-73.5296415,45.6488759,,,5600.0,POINT (-73.5296415 45.6488759)
377,7,7,None,None,33791.88300000001,104,224886192,45.6463643,-73.5485543,3,-73.5485543,45.6463643,,,6300.0,POINT (-73.54855430000001 45.6463643)
378,7,7,None,None,33791.88300000001,104,4847120974,45.6423785,-73.5339011,3,-73.5339011,45.6423785,,,5600.0,POINT (-73.53390109999999 45.6423785)
379,7,8,0,0,21965.306999999993,105,369560243,45.6555174,-73.5218697,3,-73.5218697,45.6555174,85,motorway_junction,16000.0,POINT (-73.5218697 45.6555174)
380,7,8,0,0,21965.306999999993,105,4502304227,45.6434037,-73.5111731,3,-73.5111731,45.6434037,,,5600.0,POINT (-73.51117309999999 45.6434037)
381,7,8,0,0,21965.306999999993,105,4667249878,45.6510396,-73.5112385,3,-73.5112385,45.6510396,,,8100.0,POINT (-73.5112385 45.6510396)
382,7,8,0,0,21965.306999999993,105,369553403,45.6497176,-73.5265719,3,-73.5265719,45.6497176,,,4200.0,POINT (-73.52657189999999 45.6497176)
383,7,8,0,1,2802.346,106,224843590,45.6399878,-73.4902546,3,-73.4902546,45.6399878,,,12600.0,POINT (-73.4902546 45.6399878)
384,7,8,0,1,2802.346,106,4502211574,45.6421992,-73.5042359,3,-73.5042359,45.6421992,,,5600.0,POINT (-73.5042359 45.6421992)
385,7,8,0,1,2802.346,106,923862433,45.6405944,-73.4944775,3,-73.4944775,45.6405944,,,5600.0,POINT (-73.4944775 45.6405944)
386,7,8,1,0,30936.139000000003,107,369548249,45.6683534,-73.5187653,3,-73.5187653,45.6683534,,,16000.0,POINT (-73.5187653 45.6683534)
387,7,8,1,0,30936.139000000003,107,595748577,45.6616015,-73.5078072,3,-73.5078072,45.6616015,,,9900.0,POINT (-73.5078072 45.6616015)
388,7,8,1,0,30936.139000000003,107,369534088,45.6565076,-73.5212417,3,-73.5212417,45.6565076,,,4600.0,POINT (-73.5212417 45.6565076)
389,7,8,1,0,30936.139000000003,107,369548182,45.6662015,-73.5180488,3,-73.5180488,45.6662015,40,motorway_junction,6800.0,POINT (-73.5180488 45.6662015)
390,8,0,None,None,11402.818000000005,108,593018052,45.6793675,-73.8891998,2,-73.8891998,45.6793675,,,14400.0,POINT (-73.8891998 45.6793675)
391,8,0,None,None,11402.818000000005,108,4683355658,45.6826873,-73.8943521,2,-73.8943521,45.6826873,,,14400.0,POINT (-73.89435210000001 45.6826873)
392,8,0,None,None,11402.818000000005,108,4683369297,45.6764116,-73.8845869,2,-73.8845869,45.6764116,,,14400.0,POINT (-73.8845869 45.6764116)
393,8,0,None,None,11402.818000000005,108,4068346430,45.6738493,-73.8613338,3,-73.8613338,45.6738493,,,5600.0,POINT (-73.8613338 45.6738493)
394,8,2,None,None,19215.944000000003,110,526460256,45.6729822,-73.7656256,4,-73.7656256,45.6729822,,motorway_junction,18400.0,POINT (-73.76562560000001 45.6729822)
395,8,2,None,None,19215.944000000003,110,8806892647,45.6821509,-73.7729736,2,-73.7729736,45.6821509,,,10800.0,POINT (-73.7729736 45.6821509)
396,8,2,None,None,19215.944000000003,110,194165898,45.6808635,-73.7608476,3,-73.7608476,45.6808635,,,10000.0,POINT (-73.76084760000001 45.6808635)
397,8,2,None,None,19215.944000000003,110,3580968219,45.6917606,-73.7831349,2,-73.7831349,45.6917606,,,5200.0,POINT (-73.78313489999999 45.6917606)
398,8,3,None,None,1735.5720000000001,111,3865883489,45.6937494,-73.7493256,3,-73.7493256,45.6937494,32,motorway_junction,10000.0,POINT (-73.74932560000001 45.6937494)
399,8,3,None,None,1735.5720000000001,111,4520390198,45.6941066,-73.7411173,1,-73.7411173,45.6941066,,,2000.0,POINT (-73.7411173 45.6941066)
400,8,3,None,None,1735.5720000000001,111,3865883492,45.7008153,-73.735667,3,-73.735667,45.7008153,,,6000.0,POINT (-73.73566700000001 45.7008153)
401,8,5,None,None,54621.539,112,369830176,45.6999612,-73.6519923,3,-73.6519923,45.6999612,,,16000.0,POINT (-73.6519923 45.6999612)
402,8,5,None,None,54621.539,112,4674430018,45.7002084,-73.6473356,4,-73.6473356,45.7002084,,traffic_signals,5600.0,POINT (-73.64733560000001 45.7002084)
