,from,highway,lanes,length,maxspeed,name,oneway,osmid,to,capacity,geometry
20,95808063,motorway_link,1,545.927,100,,1,"[11397066, 941947974]",7721254407,2000,"LINESTRING (-73.7968935 45.4472591, -73.79693210000001 45.4473284, -73.7969834 45.4474206, -73.7970108 45.4474813, -73.7970234 45.4475366, -73.79702810000001 45.4475974, -73.7970234 45.4476637, -73.79700769999999 45.44773, -73.79698089999999 45.447793, -73.79694619999999 45.4478504, -73.7968958 45.4479134, -73.7968485 45.4479599, -73.79679179999999 45.4480041, -73.7967225 45.4480483, -73.7966548 45.4480814, -73.7965382 45.4481234, -73.7964027 45.4481665, -73.7962357 45.4482141, -73.7957253 45.4483411, -73.79552839999999 45.4483887, -73.7953188 45.4484327, -73.795045 45.4484918, -73.7947654 45.4485449, -73.7945721 45.4485816, -73.794336 45.448622, -73.7941718 45.4486494, -73.7940364 45.4486716, -73.7938607 45.448697, -73.7936138 45.4487303, -73.7933395 45.4487656, -73.7927967 45.4488301, -73.7911632 45.4490344)"
21,17052722,motorway,3,144.41899999999998,70,Autoroute 25,1,21030859,224932987,2000,"LINESTRING (-73.5610705 45.6026049, -73.5615483 45.6029125, -73.561781 45.6030342, -73.56250559999999 45.6034269)"
22,17052722,motorway_link,2,833.228,70,,1,"[40497634, 40499079, 40499080, 40499081, 40499082]",17052729,2000,"LINESTRING (-73.5610705 45.6026049, -73.5617858 45.602899, -73.56246659999999 45.6032273, -73.5633631 45.6036455, -73.5637936 45.603821, -73.5639505 45.6038735, -73.564082 45.6039129, -73.5642496 45.6039561, -73.56441049999999 45.603988, -73.5645983 45.6040199, -73.5648008 45.6040499, -73.5649684 45.6040677, -73.5651414 45.6040818, -73.56529569999999 45.6040903, -73.5654794 45.604094, -73.5657909 45.6040736, -73.56616150000001 45.6040288, -73.5665209 45.6039537, -73.5667811 45.6038843, -73.56708690000001 45.6037755, -73.5674222 45.6036103, -73.5677762 45.6033758, -73.56809269999999 45.6031168, -73.5683717 45.6028391, -73.56949280000001 45.601533)"
23,596687688,motorway,4,456.29200000000003,70,"['Autoroute Transcanadienne', 'Autoroute Louis-H.-La Fontaine']",1,"[680923336, 913310744]",17052722,2000,"LINESTRING (-73.5561045 45.6004215, -73.5587505 45.6015806, -73.5610705 45.6026049)"
24,224932987,motorway,2,617.7159999999999,70,Autoroute Louis-H.-La Fontaine,1,"[50326560, 50326561, 50326564, 40616839, 12191066, 50326559]",224956753,2000,"LINESTRING (-73.56250559999999 45.6034269, -73.563351 45.6038739, -73.5641972 45.6043814, -73.5649488 45.6048459, -73.56562479999999 45.6052539, -73.5659098 45.6054208, -73.5661351 45.6055413, -73.56633170000001 45.6056449, -73.5665173 45.6057314, -73.5667205 45.6058257, -73.56689059999999 45.6058999, -73.567127 45.6059941, -73.56737 45.60609, -73.5680847 45.6063387, -73.5689591 45.6066033)"
25,224932987,motorway_link,2,487.8999999999999,70,,1,"[40477616, 40616836, 40493503]",110463173,2000,"LINESTRING (-73.56250559999999 45.6034269, -73.5632853 45.6039142, -73.5635374 45.6041047, -73.5637734 45.6042942, -73.5638888 45.6043946, -73.5640001 45.6045034, -73.56411009999999 45.6046226, -73.56416369999999 45.6046892, -73.5643718 45.6051908, -73.5644776 45.6054692, -73.5645201 45.6057538, -73.564527 45.6061406, -73.5644954 45.6063485, -73.5644607 45.6064713, -73.5641651 45.6072925)"
26,17052729,motorway,3,580.403,70,Autoroute Métropolitaine - Autoroute Transcanadienne,1,20944925,246653148,2000,"LINESTRING (-73.56949280000001 45.601533, -73.5718961 45.5987556, -73.572631 45.5979035, -73.57341099999999 45.5970923)"
27,224957092,motorway,2,114.199,70,Autoroute Métropolitaine,1,472471217,17052729,2000,"LINESTRING (-73.5689716 45.6024931, -73.56949280000001 45.601533)"
28,246653148,motorway,3,1084.854,70,Autoroute Métropolitaine - Autoroute Transcanadienne,1,"[22909952, 22909954, 20944925]",4051954639,2000,"LINESTRING (-73.57341099999999 45.5970923, -73.57372789999999 45.5968016, -73.5740131 45.5965824, -73.5743671 45.5963318, -73.5746972 45.5961129, -73.5761459 45.595117, -73.5767975 45.5946603, -73.577354 45.5942818, -73.5794374 45.5928839, -73.580057 45.5924184, -73.58086779999999 45.5915881, -73.58250940000001 45.5897675)"
29,246653148,motorway_link,2,301.621,70,,1,284915247,892653791,2000,"LINESTRING (-73.57341099999999 45.5970923, -73.57385960000001 45.5967815, -73.57437729999999 45.5964474, -73.57527039999999 45.5958694, -73.5758471 45.5954846, -73.57625710000001 45.5952522)"
