,Unnamed: 0,y,x,osmid,lon,lat,ref,highway,geometry,gridID_lon,gridID_lat,inner_grid_lon,inner_grid_lat
0,0,22.276526999999998,114.1731723,24533064,114.1731723,22.276526999999998,,,POINT (114.1731723 22.276527),3.0,1.0,1,1
1,1,22.2503365,114.16996359999999,26411640,114.16996359999999,22.2503365,,,POINT (114.1699636 22.2503365),3.0,0.0,None,None
2,2,22.250559399999997,114.1710523,26411641,114.1710523,22.250559399999997,,,POINT (114.1710523 22.2505594),3.0,0.0,None,None
3,3,22.2712495,114.1495679,26412219,114.1495679,22.2712495,,,POINT (114.1495679 22.2712495),2.0,1.0,None,None
4,4,22.2671122,114.1514696,26412251,114.1514696,22.2671122,,,POINT (114.1514696 22.2671122),2.0,1.0,None,None
5,5,22.294780199999998,114.17232109999999,30747332,114.17232109999999,22.294780199999998,,,POINT (114.1723211 22.2947802),3.0,2.0,0,0
6,6,22.296485,114.1721995,30747334,114.1721995,22.296485,K002,crossing,POINT (114.1721995 22.296485),3.0,2.0,0,1
7,7,22.3102907,114.1710926,33004487,114.1710926,22.3102907,,,POINT (114.1710926 22.3102907),3.0,3.0,1,0
8,8,22.3129765,114.17071740000002,33004488,114.17071740000002,22.3129765,,,POINT (114.1707174 22.3129765),3.0,3.0,1,0
9,9,22.2988324,114.16936000000001,33004530,114.16936000000001,22.2988324,,,POINT (114.16936 22.2988324),3.0,2.0,0,1
10,10,22.301773899999997,114.16795590000001,33004534,114.16795590000001,22.301773899999997,,,POINT (114.1679559 22.3017739),3.0,2.0,0,1
11,11,22.297763399999997,114.17843059999998,33004677,114.17843059999998,22.297763399999997,,,POINT (114.1784306 22.2977634),3.0,2.0,1,1
12,12,22.303025199999997,114.1680149,33476495,114.1680149,22.303025199999997,,,POINT (114.1680149 22.3030252),3.0,2.0,0,1
13,13,22.304498000000002,114.16758370000001,33476497,114.16758370000001,22.304498000000002,,,POINT (114.1675837 22.304498),3.0,2.0,0,1
14,14,22.3058563,114.1668472,33476500,114.1668472,22.3058563,,,POINT (114.1668472 22.3058563),3.0,2.0,0,1
15,15,22.306504500000003,114.1670616,33476501,114.1670616,22.306504500000003,,,POINT (114.1670616 22.3065045),3.0,2.0,0,1
16,16,22.3085728,114.1676752,33476502,114.1676752,22.3085728,,,POINT (114.1676752 22.3085728),3.0,2.0,0,1
17,17,22.2954297,114.175298,33476508,114.175298,22.2954297,,,POINT (114.175298 22.2954297),3.0,2.0,1,0
18,18,22.295285600000003,114.1749663,33476510,114.1749663,22.295285600000003,,,POINT (114.1749663 22.2952856),3.0,2.0,1,0
19,19,22.294724,114.1713365,33476549,114.1713365,22.294724,,,POINT (114.1713365 22.294724),3.0,2.0,0,0
20,20,22.298111300000002,114.1710531,33476552,114.1710531,22.298111300000002,,traffic_signals,POINT (114.1710531 22.2981113),3.0,2.0,0,1
21,21,22.3090741,114.16854790000001,34971938,114.16854790000001,22.3090741,6D,motorway_junction,POINT (114.1685479 22.3090741),3.0,2.0,0,1
22,22,22.342625100000003,114.15948359999999,50060656,114.15948359999999,22.342625100000003,,,POINT (114.1594836 22.3426251),3.0,4.0,None,None
23,23,22.343839399999997,114.1533557,50060666,114.1533557,22.343839399999997,,,POINT (114.1533557 22.3438394),2.0,4.0,None,None
24,24,22.344742899999996,114.1506899,50060672,114.1506899,22.344742899999996,,,POINT (114.1506899 22.3447429),2.0,4.0,None,None
25,25,22.2819475,114.16098079999999,165996965,114.16098079999999,22.2819475,,,POINT (114.1609808 22.2819475),3.0,1.0,0,1
26,26,22.281177,114.1634578,165997300,114.1634578,22.281177,,,POINT (114.1634578 22.281177),3.0,1.0,0,1
27,27,22.2801215,114.16342590000001,165997625,114.16342590000001,22.2801215,,,POINT (114.1634259 22.2801215),3.0,1.0,0,1
28,28,22.278107000000002,114.1663182,165997863,114.1663182,22.278107000000002,,,POINT (114.1663182 22.278107),3.0,1.0,0,1
29,29,22.278049600000003,114.166963,165997979,114.166963,22.278049600000003,,,POINT (114.166963 22.2780496),3.0,1.0,0,1
30,30,22.2778307,114.17476059999998,165999009,114.17476059999998,22.2778307,,,POINT (114.1747606 22.2778307),3.0,1.0,1,1
31,31,22.2796962,114.1630554,166091633,114.1630554,22.2796962,,,POINT (114.1630554 22.2796962),3.0,1.0,0,1
32,32,22.2798741,114.16088710000001,166091692,114.16088710000001,22.2798741,,,POINT (114.1608871 22.2798741),3.0,1.0,0,1
33,33,22.290348,114.14072,232200869,114.14072,22.290348,,,POINT (114.14072 22.290348),2.0,2.0,None,None
34,34,22.274465,114.17533130000001,232216521,114.17533130000001,22.274465,,,POINT (114.1753313 22.274465),3.0,1.0,1,1
35,35,22.2751103,114.1779126,232221477,114.1779126,22.2751103,,,POINT (114.1779126 22.2751103),3.0,1.0,1,1
36,36,22.2744021,114.1775284,232221479,114.1775284,22.2744021,,,POINT (114.1775284 22.2744021),3.0,1.0,1,1
37,37,22.268833800000003,114.17943670000001,232221524,114.17943670000001,22.268833800000003,,,POINT (114.1794367 22.2688338),3.0,1.0,1,1
38,38,22.2661771,114.18427520000002,232221586,114.18427520000002,22.2661771,,,POINT (114.1842752 22.2661771),3.0,1.0,1,0
39,39,22.2660794,114.1843803,232221594,114.1843803,22.2660794,,,POINT (114.1843803 22.2660794),3.0,1.0,1,0
40,40,22.2864365,114.15584059999999,235148491,114.15584059999999,22.2864365,,,POINT (114.1558406 22.2864365),2.0,2.0,None,None
41,41,22.2829877,114.15853500000001,235220025,114.15853500000001,22.2829877,,,POINT (114.158535 22.2829877),3.0,2.0,0,0
42,42,22.2574438,114.22818670000001,239978228,114.22818670000001,22.2574438,,,POINT (114.2281867 22.2574438),5.0,1.0,None,None
43,43,22.270955800000003,114.23331189999999,239978277,114.23331189999999,22.270955800000003,,,POINT (114.2333119 22.2709558),5.0,1.0,None,None
44,44,22.270993,114.23341380000001,239978278,114.23341380000001,22.270993,,,POINT (114.2334138 22.270993),5.0,1.0,None,None
45,45,22.2624801,114.1874865,239989632,114.1874865,22.2624801,,,POINT (114.1874865 22.2624801),4.0,1.0,None,None
46,46,22.2625374,114.18823470000001,239989634,114.18823470000001,22.2625374,,,POINT (114.1882347 22.2625374),4.0,1.0,None,None
47,47,22.262171600000002,114.18901240000001,239989636,114.18901240000001,22.262171600000002,,,POINT (114.1890124 22.2621716),4.0,1.0,None,None
48,48,22.2786412,114.16168059999998,239990432,114.16168059999998,22.2786412,,,POINT (114.1616806 22.2786412),3.0,1.0,0,1
49,49,22.2784325,114.1614558,239990433,114.1614558,22.2784325,,,POINT (114.1614558 22.2784325),3.0,1.0,0,1
50,50,22.2775773,114.15944520000001,239990443,114.15944520000001,22.2775773,,,POINT (114.1594452 22.2775773),3.0,1.0,0,1
51,51,22.276928899999998,114.15808390000001,239990446,114.15808390000001,22.276928899999998,,,POINT (114.1580839 22.2769289),2.0,1.0,None,None
52,52,22.276395800000003,114.15778909999999,239990447,114.15778909999999,22.276395800000003,,,POINT (114.1577891 22.2763958),2.0,1.0,None,None
53,53,22.2764527,114.1576338,239990448,114.1576338,22.2764527,,,POINT (114.1576338 22.2764527),2.0,1.0,None,None
54,54,22.2795203,114.16256609999998,239990812,114.16256609999998,22.2795203,,,POINT (114.1625661 22.2795203),3.0,1.0,0,1
55,55,22.2792968,114.18766799999999,239991573,114.18766799999999,22.2792968,,,POINT (114.187668 22.2792968),4.0,1.0,None,None
56,56,22.289911399999998,114.21459329999999,239994496,114.21459329999999,22.289911399999998,4,motorway_junction,POINT (114.2145933 22.2899114),4.0,2.0,None,None
57,57,22.2806787,114.1743027,243845374,114.1743027,22.2806787,,,POINT (114.1743027 22.2806787),3.0,1.0,1,1
58,58,22.3268416,114.1752506,245088214,114.1752506,22.3268416,,,POINT (114.1752506 22.3268416),3.0,3.0,1,1
59,59,22.32696,114.1781156,245088222,114.1781156,22.32696,,traffic_signals,POINT (114.1781156 22.32696),3.0,3.0,2,1
60,60,22.2825044,114.1586967,245088364,114.1586967,22.2825044,,,POINT (114.1586967 22.2825044),3.0,2.0,0,0
61,61,22.282560800000002,114.1585405,245088365,114.1585405,22.282560800000002,,,POINT (114.1585405 22.2825608),3.0,2.0,0,0
62,62,22.2847674,114.1565103,245088371,114.1565103,22.2847674,,,POINT (114.1565103 22.2847674),2.0,2.0,None,None
63,63,22.276727100000002,114.181326,249968570,114.181326,22.276727100000002,,,POINT (114.181326 22.2767271),3.0,1.0,1,1
64,64,22.2761201,114.1810944,249968572,114.1810944,22.2761201,,,POINT (114.1810944 22.2761201),3.0,1.0,1,1
65,65,22.2826642,114.18545449999999,249968862,114.18545449999999,22.2826642,,,POINT (114.1854545 22.2826642),3.0,2.0,1,0
66,66,22.338812899999997,114.2587824,249970441,114.2587824,22.338812899999997,,,POINT (114.2587824 22.3388129),6.0,4.0,None,None
67,67,22.3167093,114.2703358,249970473,114.2703358,22.3167093,,,POINT (114.2703358 22.3167093),6.0,3.0,None,None
68,68,22.3761958,114.2630564,249975656,114.2630564,22.3761958,,,POINT (114.2630564 22.3761958),6.0,5.0,None,None
69,69,22.372278100000003,114.26010829999998,249975802,114.26010829999998,22.372278100000003,,,POINT (114.2601083 22.3722781),6.0,5.0,None,None
70,70,22.277788,114.15421,251083363,114.15421,22.277788,,,POINT (114.15421 22.277788),2.0,1.0,None,None
71,71,22.2372347,114.19240690000001,252188109,114.19240690000001,22.2372347,,,POINT (114.1924069 22.2372347),,,,
72,72,22.3067189,114.22165249999999,253020938,114.22165249999999,22.3067189,,,POINT (114.2216525 22.3067189),5.0,2.0,None,None
73,73,22.283921,114.13902759999998,253287504,114.13902759999998,22.283921,,,POINT (114.1390276 22.283921),2.0,2.0,None,None
74,74,22.284405399999997,114.14254240000001,253287511,114.14254240000001,22.284405399999997,,,POINT (114.1425424 22.2844054),2.0,2.0,None,None
75,75,22.286216,114.1400659,253290813,114.1400659,22.286216,,,POINT (114.1400659 22.286216),2.0,2.0,None,None
76,76,22.285726999999998,114.14000120000001,253290814,114.14000120000001,22.285726999999998,,,POINT (114.1400012 22.285727),2.0,2.0,None,None
77,77,22.284226500000003,114.1337439,253290826,114.1337439,22.284226500000003,,,POINT (114.1337439 22.2842265),2.0,2.0,None,None
78,78,22.2721703,114.12113889999999,253311593,114.12113889999999,22.2721703,,,POINT (114.1211389 22.2721703),1.0,1.0,None,None
79,79,22.2731704,114.12689569999999,253311598,114.12689569999999,22.2731704,,,POINT (114.1268957 22.2731704),1.0,1.0,None,None
80,80,22.2714879,114.1272455,253311601,114.1272455,22.2714879,,,POINT (114.1272455 22.2714879),1.0,1.0,None,None
81,81,22.285102300000002,114.14363940000001,253313409,114.14363940000001,22.285102300000002,,,POINT (114.1436394 22.2851023),2.0,2.0,None,None
82,82,22.2886573,114.14114939999999,253313718,114.14114939999999,22.2886573,,,POINT (114.1411494 22.2886573),2.0,2.0,None,None
83,83,22.285227300000003,114.1407358,253313721,114.1407358,22.285227300000003,,,POINT (114.1407358 22.2852273),2.0,2.0,None,None
84,84,22.2842995,114.140697,253313722,114.140697,22.2842995,,,POINT (114.140697 22.2842995),2.0,2.0,None,None
85,85,22.2844191,114.14360239999999,253313950,114.14360239999999,22.2844191,,,POINT (114.1436024 22.2844191),2.0,2.0,None,None
86,86,22.2856219,114.1436488,253314016,114.1436488,22.2856219,,,POINT (114.1436488 22.2856219),2.0,2.0,None,None
87,87,22.2862042,114.1407895,253314081,114.1407895,22.2862042,,,POINT (114.1407895 22.2862042),2.0,2.0,None,None
88,88,22.2861188,114.14368590000002,253314082,114.14368590000002,22.2861188,,,POINT (114.1436859 22.2861188),2.0,2.0,None,None
89,89,22.2853505,114.13915949999999,253314196,114.13915949999999,22.2853505,,,POINT (114.1391595 22.2853505),2.0,2.0,None,None
90,90,22.2858287,114.13896640000002,253314295,114.13896640000002,22.2858287,,,POINT (114.1389664 22.2858287),2.0,2.0,None,None
91,91,22.288040300000002,114.13863140000001,253314296,114.13863140000001,22.288040300000002,,,POINT (114.1386314 22.2880403),2.0,2.0,None,None
92,92,22.2870966,114.1448299,253314404,114.1448299,22.2870966,,,POINT (114.1448299 22.2870966),2.0,2.0,None,None
93,93,22.2865905,114.14027390000001,253315130,114.14027390000001,22.2865905,,,POINT (114.1402739 22.2865905),2.0,2.0,None,None
94,94,22.2864889,114.1437188,253315131,114.1437188,22.2864889,,,POINT (114.1437188 22.2864889),2.0,2.0,None,None
95,95,22.285897,114.1382999,253315226,114.1382999,22.285897,,,POINT (114.1382999 22.285897),2.0,2.0,None,None
96,96,22.2864441,114.1383558,253315227,114.1383558,22.2864441,,,POINT (114.1383558 22.2864441),2.0,2.0,None,None
97,97,22.2867289,114.1323247,253315365,114.1323247,22.2867289,,,POINT (114.1323247 22.2867289),2.0,2.0,None,None
98,98,22.287259600000002,114.13521159999999,253315544,114.13521159999999,22.287259600000002,,,POINT (114.1352116 22.2872596),2.0,2.0,None,None
99,99,22.2874257,114.1354888,253330892,114.1354888,22.2874257,,,POINT (114.1354888 22.2874257),2.0,2.0,None,None
100,100,22.2881645,114.1381423,253330896,114.1381423,22.2881645,,,POINT (114.1381423 22.2881645),2.0,2.0,None,None
101,101,22.2882103,114.13923359999998,253331259,114.13923359999998,22.2882103,,traffic_signals,POINT (114.1392336 22.2882103),2.0,2.0,None,None
102,102,22.2876346,114.13941750000001,253331260,114.13941750000001,22.2876346,,,POINT (114.1394175 22.2876346),2.0,2.0,None,None
103,103,22.2867812,114.13968510000001,253331261,114.13968510000001,22.2867812,,,POINT (114.1396851 22.2867812),2.0,2.0,None,None
104,104,22.2837669,114.12962549999999,253331807,114.12962549999999,22.2837669,,,POINT (114.1296255 22.2837669),2.0,2.0,None,None
105,105,22.2889948,114.1462595,253332974,114.1462595,22.2889948,,,POINT (114.1462595 22.2889948),2.0,2.0,None,None
106,106,22.287021399999997,114.15364960000001,253332980,114.15364960000001,22.287021399999997,H060,,POINT (114.1536496 22.2870214),2.0,2.0,None,None
107,107,22.2882647,114.1485803,253333456,114.1485803,22.2882647,8A,motorway_junction,POINT (114.1485803 22.2882647),2.0,2.0,None,None
108,108,22.288042,114.13836770000002,253333461,114.13836770000002,22.288042,,,POINT (114.1383677 22.288042),2.0,2.0,None,None
109,109,22.249764499999998,114.1560601,256015035,114.1560601,22.249764499999998,,,POINT (114.1560601 22.2497645),2.0,0.0,None,None
110,110,22.247605899999996,114.15442809999999,256015556,114.15442809999999,22.247605899999996,,,POINT (114.1544281 22.2476059),2.0,0.0,None,None
111,111,22.2483411,114.1512626,256015573,114.1512626,22.2483411,,,POINT (114.1512626 22.2483411),2.0,0.0,None,None
112,112,22.2486255,114.1500429,256015760,114.1500429,22.2486255,,,POINT (114.1500429 22.2486255),2.0,0.0,None,None
113,113,22.2493833,114.1453757,256015937,114.1453757,22.2493833,,,POINT (114.1453757 22.2493833),2.0,0.0,None,None
114,114,22.2517898,114.1410438,256016231,114.1410438,22.2517898,,,POINT (114.1410438 22.2517898),2.0,0.0,None,None
115,115,22.253404,114.1393692,256016264,114.1393692,22.253404,,,POINT (114.1393692 22.253404),2.0,0.0,None,None
116,116,22.259891,114.13654609999999,256016362,114.13654609999999,22.259891,,,POINT (114.1365461 22.259891),2.0,1.0,None,None
117,117,22.266192800000002,114.13309779999999,256017646,114.13309779999999,22.266192800000002,,,POINT (114.1330978 22.2661928),2.0,1.0,None,None
118,118,22.274264300000002,114.1299601,256017920,114.1299601,22.274264300000002,,,POINT (114.1299601 22.2742643),2.0,1.0,None,None
119,119,22.2718517,114.1307213,256093769,114.1307213,22.2718517,,,POINT (114.1307213 22.2718517),2.0,1.0,None,None
120,120,22.2494078,114.1556342,256363215,114.1556342,22.2494078,,,POINT (114.1556342 22.2494078),2.0,0.0,None,None
121,121,22.2494511,114.15552779999999,256363216,114.15552779999999,22.2494511,,,POINT (114.1555278 22.2494511),2.0,0.0,None,None
122,122,22.249543,114.15520670000001,256363218,114.15520670000001,22.249543,,,POINT (114.1552067 22.249543),2.0,0.0,None,None
123,123,22.249620800000002,114.15472659999999,256363239,114.15472659999999,22.249620800000002,,,POINT (114.1547266 22.2496208),2.0,0.0,None,None
124,124,22.2476747,114.1548443,256363241,114.1548443,22.2476747,,,POINT (114.1548443 22.2476747),2.0,0.0,None,None
125,125,22.2488037,114.1547676,256363466,114.1547676,22.2488037,,,POINT (114.1547676 22.2488037),2.0,0.0,None,None
126,126,22.2849788,114.218781,257006540,114.218781,22.2849788,,,POINT (114.218781 22.2849788),5.0,2.0,None,None
127,127,22.2732165,114.17321969999999,257171458,114.17321969999999,22.2732165,,,POINT (114.1732197 22.2732165),3.0,1.0,1,1
128,128,22.2739834,114.16825370000001,257171709,114.16825370000001,22.2739834,,,POINT (114.1682537 22.2739834),3.0,1.0,0,1
129,129,22.2728444,114.16608889999999,257171718,114.16608889999999,22.2728444,,,POINT (114.1660889 22.2728444),3.0,1.0,0,1
130,130,22.2675292,114.1698213,257362380,114.1698213,22.2675292,,,POINT (114.1698213 22.2675292),,,,
131,131,22.274779300000002,114.17947360000001,257503927,114.17947360000001,22.274779300000002,,,POINT (114.1794736 22.2747793),3.0,1.0,1,1
132,132,22.2688264,114.2380108,261738996,114.2380108,22.2688264,,,POINT (114.2380108 22.2688264),5.0,1.0,None,None
133,133,22.2723539,114.23932830000001,261738997,114.23932830000001,22.2723539,2,motorway_junction,POINT (114.2393283 22.2723539),5.0,1.0,None,None
134,134,22.3528779,114.25003090000001,261739794,114.25003090000001,22.3528779,,,POINT (114.2500309 22.3528779),6.0,4.0,None,None
135,135,22.3855354,114.27148770000001,261742516,114.27148770000001,22.3855354,,,POINT (114.2714877 22.3855354),6.0,5.0,None,None
136,136,22.3334664,114.21242679999999,262120312,114.21242679999999,22.3334664,,,POINT (114.2124268 22.3334664),4.0,3.0,1,1
137,137,22.3342366,114.22744709999999,262120933,114.22744709999999,22.3342366,,,POINT (114.2274471 22.3342366),5.0,3.0,0,1
138,138,22.3342296,114.2284382,262120934,114.2284382,22.3342296,,,POINT (114.2284382 22.3342296),5.0,3.0,0,1
139,139,22.333448100000002,114.2333452,262120940,114.2333452,22.333448100000002,,,POINT (114.2333452 22.3334481),5.0,3.0,1,1
140,140,22.333928,114.2374842,262120943,114.2374842,22.333928,,,POINT (114.2374842 22.333928),5.0,3.0,1,1
141,141,22.3344445,114.23891259999999,262120944,114.23891259999999,22.3344445,,,POINT (114.2389126 22.3344445),5.0,3.0,1,1
142,142,22.3403188,114.2474113,262120949,114.2474113,22.3403188,,,POINT (114.2474113 22.3403188),6.0,4.0,None,None
143,143,22.3271509,114.22560859999999,262122582,114.22560859999999,22.3271509,,,POINT (114.2256086 22.3271509),5.0,3.0,0,1
144,144,22.315314100000002,114.2398041,262122762,114.2398041,22.315314100000002,,,POINT (114.2398041 22.3153141),5.0,3.0,1,0
145,145,22.314992800000002,114.24008719999999,262122763,114.24008719999999,22.314992800000002,,,POINT (114.2400872 22.3149928),5.0,3.0,1,0
146,146,22.311919399999997,114.2263844,262123052,114.2263844,22.311919399999997,,,POINT (114.2263844 22.3119194),5.0,3.0,0,0
147,147,22.3122671,114.2260847,262123054,114.2260847,22.3122671,,,POINT (114.2260847 22.3122671),5.0,3.0,0,0
148,148,22.312575,114.22635929999998,262123055,114.22635929999998,22.312575,,,POINT (114.2263593 22.312575),5.0,3.0,0,0
149,149,22.286850899999997,114.1365108,262147478,114.1365108,22.286850899999997,,,POINT (114.1365108 22.2868509),2.0,2.0,None,None
150,150,22.287407199999997,114.1363253,262147534,114.1363253,22.287407199999997,,,POINT (114.1363253 22.2874072),2.0,2.0,None,None
151,151,22.383327800000004,114.2140864,262966966,114.2140864,22.383327800000004,NT559,,POINT (114.2140864 22.3833278),4.0,5.0,None,None
152,152,22.386914100000002,114.19118020000002,268637360,114.19118020000002,22.386914100000002,,,POINT (114.1911802 22.3869141),4.0,5.0,None,None
153,153,22.3764579,114.12338590000002,268637911,114.12338590000002,22.3764579,25,motorway_junction,POINT (114.1233859 22.3764579),1.0,5.0,None,None
154,154,22.3811228,114.13405149999998,268637920,114.13405149999998,22.3811228,25A,motorway_junction,POINT (114.1340515 22.3811228),2.0,5.0,None,None
155,155,22.2921543,114.20503970000001,271052933,114.20503970000001,22.2921543,,,POINT (114.2050397 22.2921543),4.0,2.0,None,None
156,156,22.287098800000003,114.1544209,274241036,114.1544209,22.287098800000003,,,POINT (114.1544209 22.2870988),2.0,2.0,None,None
157,157,22.2868385,114.1554232,274241038,114.1554232,22.2868385,,,POINT (114.1554232 22.2868385),2.0,2.0,None,None
158,158,22.285348499999998,114.1568102,274241537,114.1568102,22.285348499999998,,,POINT (114.1568102 22.2853485),2.0,2.0,None,None
159,159,22.2856198,114.15670209999999,274241643,114.15670209999999,22.2856198,,,POINT (114.1567021 22.2856198),2.0,2.0,None,None
160,160,22.2857992,114.1562446,274241644,114.1562446,22.2857992,,,POINT (114.1562446 22.2857992),2.0,2.0,None,None
161,161,22.2803,114.1706,274241784,114.1706,22.2803,,,POINT (114.1706 22.2803),3.0,1.0,0,1
162,162,22.2808318,114.16957079999999,274242011,114.16957079999999,22.2808318,,,POINT (114.1695708 22.2808318),3.0,1.0,0,1
163,163,22.2816173,114.16225220000001,274242065,114.16225220000001,22.2816173,,,POINT (114.1622522 22.2816173),3.0,1.0,0,1
164,164,22.248146300000002,114.15480009999999,274242530,114.15480009999999,22.248146300000002,,,POINT (114.1548001 22.2481463),2.0,0.0,None,None
165,165,22.246989199999998,114.1569982,274242671,114.1569982,22.246989199999998,,,POINT (114.1569982 22.2469892),2.0,0.0,None,None
166,166,22.327293899999997,114.1589977,274243013,114.1589977,22.327293899999997,,,POINT (114.1589977 22.3272939),3.0,3.0,0,2
167,167,22.3248867,114.16230759999999,274243016,114.16230759999999,22.3248867,7C,motorway_junction,POINT (114.1623076 22.3248867),3.0,3.0,0,1
168,168,22.311667,114.16743989999999,274243086,114.16743989999999,22.311667,,,POINT (114.1674399 22.311667),3.0,3.0,0,0
169,169,22.3096922,114.1678659,274243087,114.1678659,22.3096922,,,POINT (114.1678659 22.3096922),3.0,3.0,0,0
170,170,22.319435600000002,114.2072663,274244466,114.2072663,22.319435600000002,,,POINT (114.2072663 22.3194356),4.0,3.0,1,0
171,171,22.318170199999997,114.2119749,274244473,114.2119749,22.318170199999997,,,POINT (114.2119749 22.3181702),4.0,3.0,1,0
172,172,22.3144413,114.2206553,274244483,114.2206553,22.3144413,5C,motorway_junction,POINT (114.2206553 22.3144413),5.0,3.0,0,0
173,173,22.3359912,114.150574,274244744,114.150574,22.3359912,,,POINT (114.150574 22.3359912),2.0,3.0,None,None
174,174,22.3356702,114.1490798,274244747,114.1490798,22.3356702,,,POINT (114.1490798 22.3356702),2.0,3.0,None,None
175,175,22.3350357,114.1471169,274244749,114.1471169,22.3350357,,,POINT (114.1471169 22.3350357),2.0,3.0,None,None
176,176,22.3365966,114.1430791,274244810,114.1430791,22.3365966,8C,motorway_junction,POINT (114.1430791 22.3365966),2.0,4.0,None,None
177,177,22.3545637,114.12434040000001,274257851,114.12434040000001,22.3545637,,,POINT (114.1243404 22.3545637),1.0,4.0,None,None
178,178,22.3485587,114.1254527,274258035,114.1254527,22.3485587,,,POINT (114.1254527 22.3485587),1.0,4.0,None,None
179,179,22.353950899999997,114.1251682,274258040,114.1251682,22.353950899999997,,,POINT (114.1251682 22.3539509),1.0,4.0,None,None
180,180,22.3602362,114.11937320000001,274258383,114.11937320000001,22.3602362,11,motorway_junction,POINT (114.1193732 22.3602362),1.0,4.0,None,None
181,181,22.365261800000003,114.1141088,274258761,114.1141088,22.365261800000003,,,POINT (114.1141088 22.3652618),1.0,5.0,None,None
182,182,22.368194,114.111005,274258768,114.111005,22.368194,12,motorway_junction,POINT (114.111005 22.368194),1.0,5.0,None,None
183,183,22.3726938,114.106254,274258774,114.106254,22.3726938,,,POINT (114.106254 22.3726938),1.0,5.0,None,None
184,184,22.3680228,114.09200279999999,274266582,114.09200279999999,22.3680228,NT750,,POINT (114.0920028 22.3680228),0.0,5.0,None,None
185,185,22.3684567,114.09731509999999,274266590,114.09731509999999,22.3684567,,,POINT (114.0973151 22.3684567),0.0,5.0,None,None
186,186,22.3704101,114.10114240000001,274266784,114.10114240000001,22.3704101,,,POINT (114.1011424 22.3704101),1.0,5.0,None,None
187,187,22.3719218,114.10312409999999,274266786,114.10312409999999,22.3719218,,,POINT (114.1031241 22.3719218),1.0,5.0,None,None
188,188,22.372359,114.1058791,274266789,114.1058791,22.372359,,,POINT (114.1058791 22.372359),1.0,5.0,None,None
189,189,22.368637,114.0972956,274266892,114.0972956,22.368637,,,POINT (114.0972956 22.368637),0.0,5.0,None,None
190,190,22.2920148,114.1987774,274477917,114.1987774,22.2920148,H108,traffic_signals,POINT (114.1987774 22.2920148),4.0,2.0,None,None
191,191,22.277811800000002,114.1837808,274479595,114.1837808,22.277811800000002,,,POINT (114.1837808 22.2778118),3.0,1.0,1,1
192,192,22.278687100000003,114.17953700000001,274479667,114.17953700000001,22.278687100000003,H002,,POINT (114.179537 22.2786871),3.0,1.0,1,1
193,193,22.341419100000003,114.19867450000001,275810915,114.19867450000001,22.341419100000003,,,POINT (114.1986745 22.3414191),4.0,4.0,None,None
194,194,22.341659699999997,114.1966608,275810920,114.1966608,22.341659699999997,,,POINT (114.1966608 22.3416597),4.0,4.0,None,None
195,195,22.3730616,114.11708600000001,275812083,114.11708600000001,22.3730616,,,POINT (114.117086 22.3730616),1.0,5.0,None,None
196,196,22.373153100000003,114.11684720000001,275812084,114.11684720000001,22.373153100000003,,,POINT (114.1168472 22.3731531),1.0,5.0,None,None
197,197,22.3751262,114.1119043,275812087,114.1119043,22.3751262,,,POINT (114.1119043 22.3751262),1.0,5.0,None,None
198,198,22.3754585,114.1105642,275812088,114.1105642,22.3754585,,,POINT (114.1105642 22.3754585),1.0,5.0,None,None
199,199,22.3271571,114.2549783,275867198,114.2549783,22.3271571,,,POINT (114.2549783 22.3271571),6.0,3.0,None,None
200,200,22.3179758,114.2617874,275867219,114.2617874,22.3179758,,,POINT (114.2617874 22.3179758),6.0,3.0,None,None
201,201,22.363862100000002,114.1197481,275871157,114.1197481,22.363862100000002,,,POINT (114.1197481 22.3638621),1.0,5.0,None,None
202,202,22.3696406,114.1127841,275871779,114.1127841,22.3696406,,,POINT (114.1127841 22.3696406),1.0,5.0,None,None
203,203,22.327598499999997,114.15878390000002,275909450,114.15878390000002,22.327598499999997,,,POINT (114.1587839 22.3275985),3.0,3.0,0,2
204,204,22.3311815,114.1664541,275922253,114.1664541,22.3311815,,,POINT (114.1664541 22.3311815),3.0,3.0,0,2
205,205,22.335984699999997,114.1753824,275924531,114.1753824,22.335984699999997,,,POINT (114.1753824 22.3359847),3.0,3.0,1,2
206,206,22.3299599,114.1749241,275924540,114.1749241,22.3299599,,,POINT (114.1749241 22.3299599),3.0,3.0,1,2
207,207,22.329003699999998,114.17441170000001,275935761,114.17441170000001,22.329003699999998,,,POINT (114.1744117 22.3290037),3.0,3.0,1,2
208,208,22.327325100000003,114.1720727,275935771,114.1720727,22.327325100000003,,,POINT (114.1720727 22.3273251),3.0,3.0,1,2
209,209,22.3403027,114.1539399,275941611,114.1539399,22.3403027,,,POINT (114.1539399 22.3403027),2.0,4.0,None,None
210,210,22.328011,114.16486540000001,275943901,114.16486540000001,22.328011,,,POINT (114.1648654 22.328011),3.0,3.0,0,2
211,211,22.3156488,114.1718679,275945418,114.1718679,22.3156488,,,POINT (114.1718679 22.3156488),3.0,3.0,1,0
212,212,22.3179138,114.17202730000001,275945538,114.17202730000001,22.3179138,,traffic_signals,POINT (114.1720273 22.3179138),3.0,3.0,1,0
213,213,22.3228101,114.18780819999999,275949265,114.18780819999999,22.3228101,,,POINT (114.1878082 22.3228101),4.0,3.0,0,1
