From,To,Volume,EstimatedTT
442874,26384674,3132.11,1.63
442928,1803689295,0.0,0.03
26384674,264670999,1084.68,1.17
26384674,534589,2047.43,1.4
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,1150.07,1.28
15866840,1803689315,3257.4,1.79
264670999,534589,715.61,0.48
534589,534591,2763.04,0.51
534591,534626,2108.56,0.74
8083440,534911,2019.4,0.05
534626,534624,126.32,0.07
534626,534625,1982.24,0.09
534608,30409417,1866.07,0.94
30436919,30436908,1548.89,1.32
30409417,30409422,547.64,0.02
30409417,30403571,3582.49,0.4
534624,534608,1517.52,1.27
534625,30436908,2078.69,0.02
534625,534624,1391.2,0.08
30436908,30436907,2027.75,0.02
30436908,534628,1503.36,0.57
534628,534629,2105.18,0.31
534629,3595409680,2682.3,0.85
11769656,11769730,1672.46,0.23
3595409680,3855350,1923.62,0.01
3595409680,7128283652,767.79,0.05
3160432771,30409397,676.6,0.19
30409405,30409419,1377.22,0.73
534736,140605768,2642.96,0.27
534306820,2021890013,2213.5,0.2
140605768,534324288,2642.96,0.93
534329195,2021890013,1639.16,0.03
534329195,534306820,2642.96,0.57
3853550,3564765835,585.05,0.45
534742,534770,2652.56,0.74
534770,29138173,3582.09,0.16
534743,534744,720.18,0.09
534744,534747,3143.53,0.07
247994358,534742,1158.79,0.11
534747,277692998,99.59,0.01
534747,2287846802,3043.94,0.49
277692998,288154283,2651.75,0.1
2287846802,29510418,0.0,0.04
2287846802,2287846804,3043.94,0.59
534749,25235133,3443.67,0.35
534749,7095690293,946.87,1.42
25235133,25235132,1476.08,0.02
25235133,534751,2069.08,1.97
7095690293,7095690318,2217.55,0.04
534751,534754,870.16,1.03
534754,3098430373,1597.48,0.26
29510455,25235132,2272.63,1.05
3098430373,16574394,1224.09,0.1
3098430373,2260849842,1455.33,1.81
534758,25873172,2285.43,0.06
534758,2202559858,1842.35,0.67
25873172,25873173,3265.54,0.03
25873172,3100041009,1294.53,0.76
2202559858,25873172,2274.64,0.74
534769,546378258,1914.26,0.62
534769,534770,929.53,0.04
546378258,247994363,1080.07,0.06
546378258,290077155,834.2,0.24
29138173,1775338888,322.43,0.09
29138173,534773,3259.66,1.18
534773,2544089666,3556.49,0.05
534773,335716508,1379.7,0.36
2544089666,2544089665,2407.37,0.09
2544089666,16574602,1149.12,0.05
335716508,534799,1379.7,0.54
534774,534804,669.28,0.15
244038933,534778,1149.12,0.09
534804,18630111,3889.1,1.25
534804,16574613,449.26,0.05
534778,244038915,1710.18,0.03
534778,30058360,1853.9,0.32
244038915,534787,2427.67,0.41
244038915,244038942,1452.35,0.07
30058360,30056676,1964.82,1.16
30058360,30056684,914.79,0.02
534787,244038955,997.71,0.08
534787,244038923,1429.95,0.44
244038955,244038925,1419.26,0.05
244038955,2072816,1108.61,0.61
244038923,244038955,1530.16,0.11
534790,30261537,1071.62,0.04
534790,30409389,2260.93,0.06
30261537,30409389,898.68,0.06
30409389,30409397,2578.92,0.11
30409389,3160432771,580.69,0.2
534796,534790,1170.22,0.05
534796,3160432775,1555.13,0.76
3160432775,534790,2162.34,0.27
534799,1501721437,545.44,0.02
534799,11769597,1553.5,0.44
1501721437,18630516,1692.33,0.02
1501721437,2071676,777.46,0.33
11769597,7128283648,1872.96,0.03
11769597,3595409680,9.11,0.02
18630111,280008666,3076.28,0.07
18630111,35711189,2138.59,1.02
16574613,534773,2649.99,0.06
16574613,16574619,830.46,0.19
534806,280008531,2672.07,0.02
534806,2287864441,3711.32,0.57
280008531,18630070,1081.25,0.04
280008531,31197353,1590.82,0.07
2287864441,280221322,1143.98,0.12
2287864441,24969587,2567.34,0.08
24669567,976932104,959.68,0.19
1854526402,27318980,904.26,0.05
27318980,27318981,929.37,0.08
534908,534911,568.89,0.05
534911,534914,2588.29,0.54
3853544,15511907,731.48,0.44
534914,442936,480.96,0.45
534914,15866840,2107.33,1.61
30409415,30409424,1293.37,0.06
536575,30409422,3690.95,0.24
30403571,10919767,3016.43,0.65
30409422,30409424,2994.78,0.02
30409422,30409415,1243.81,0.18
536584,30587893,1463.13,3.72
30587893,1619208224,1265.03,1.01
536652,25479302,2589.21,3.14
536652,18629762,1757.35,0.23
25479302,18627237,2132.67,2.1
25479302,28796755,1659.87,0.25
18629762,264218470,1697.32,0.23
18629762,264223496,3457.91,0.12
25599929,2526224454,988.43,0.09
264218470,264223496,1099.72,0.18
3899207524,309517759,1972.81,0.01
536663,21527849,3735.13,0.34
536663,536667,2530.06,4.54
21527849,2297622,2610.51,0.02
21527849,21552197,2845.06,0.58
21647397,2297615,1943.98,0.18
21647058,1632149359,241.54,0.28
536670,24945363,407.18,0.02
536670,2075220,4824.08,0.97
24945363,21660961,4362.4,0.04
2075220,25096430,4480.32,0.06
2075220,3869392962,1515.18,1.32
344434421,10919786,1826.56,0.23
1630023963,311941598,2432.49,0.51
3100041009,25873173,1190.09,0.59
31296012,3148489413,1223.53,0.12
536675,3148489416,1506.41,0.2
3148489416,3148489413,810.53,0.02
3148489416,31296012,1574.71,0.19
248219433,248219482,113.09,0.38
2071674,518252065,601.0,0.04
518252065,29348253,601.82,0.24
11769758,3853550,713.54,1.05
534316145,518252065,0.83,0.05
2071676,18178669,2737.05,1.07
18178669,534743,313.7,0.05
18178669,534744,2423.35,0.09
7101166877,16574525,1285.25,0.55
2287857538,5824956622,1132.23,0.13
2274921120,206133365,968.73,3.03
2072802,30151417,1036.26,1.88
316507154,316507156,1038.96,0.28
30151417,30151418,2439.67,0.1
2072807,1485594848,752.41,0.01
2072807,1485594778,1041.93,0.15
1485594848,159725096,697.47,0.03
1485594848,11007703,1077.85,0.73
1485594778,1485594848,1022.91,0.09
2072816,244038925,1063.25,0.64
244038925,244038942,2482.51,0.43
2075215,25755498,819.51,0.02
2075215,2039066667,3247.99,4.16
25755498,25755497,2538.32,0.02
25755498,25755500,567.97,0.05
2039066667,25755506,3125.92,3.25
25096430,25096432,2137.35,0.02
25096430,10919799,3945.24,0.54
3869392962,25096430,1602.27,0.31
21540856,21647397,802.96,0.13
2297619,3790101104,1720.44,6.23
3790101104,21552197,0.0,0.12
3790101104,21527849,1720.44,0.09
2297622,21552199,1809.48,0.04
2297622,21527762,2502.31,0.09
21552199,21552200,2651.56,1.19
21527762,536663,3518.77,0.03
21527762,3146686054,2138.9,0.31
3411653,113794494,876.02,0.08
26165869,262185367,1725.69,0.12
113794494,15618026,883.75,0.03
113794494,26291274,1800.95,0.3
3411658,15618078,1454.14,0.17
3411658,25622663,2306.36,0.43
15618078,3030258494,1454.14,0.09
15618078,25622151,1961.11,0.08
25622663,25622670,2306.36,1.83
15511907,2071674,910.23,1.47
3855350,11769597,328.57,0.02
3855350,1501721437,1924.35,0.54
9100179,3137684026,936.26,1.02
3137684026,3137684031,1305.24,1.07
3137684031,3137684026,809.5,0.3
9100190,9982673425,93.8,0.05
