fishnetid,CO2,CO2psqkm
0,1185871.6206868326,147235.30507888162
1,1883433.600268114,233843.12086891924
2,11161036.84864814,1385730.6615159581
3,10532731.44022551,1307721.5947012422
4,13277529.773935674,1648509.9338384382
5,25427771.757898953,3157058.206757703
6,18623330.365496587,2312233.1963392235
7,6753444.890356502,838493.3928928573
8,6324643.957580507,785254.3786066343
9,4742313.345840151,588795.5661254652
10,15173512.794653796,1884905.3697790196
11,8413814.445216412,1045192.6487122027
12,18693766.327595465,2322203.237255269
13,10290530.957733238,1278324.7572666763
14,14494863.872951522,1800601.2924026616
15,25379124.881535724,3152681.216069748
16,10563533.248597221,1312238.030414131
17,19261054.101035733,2392673.6540162396
18,22641031.53644615,2812545.9475290636
19,4616975.82255037,573536.4406277327
20,14632755.448606571,1818690.8285999014
21,12755029.169605842,1585310.0703255022
22,14046023.989330672,1745766.5507642145
23,17377764.14278149,2159865.2679634946
24,6271057.005688952,3117694.084755084
25,5339831.176337628,2654729.506836824
26,16674081.444098562,8291811.526271398
27,17632022.771673292,8768183.731127337
28,14543188.29909862,7230234.407444656
29,8952666.635526644,4450872.602026232
30,14106061.84654891,7014767.596142975
31,20729584.67393898,10308562.406298038
32,7105393.45717236,3532489.5198987313
33,1292241.1341835735,642445.5297514416
34,17955535.10991953,8929062.35848427
35,21243107.976989873,10563931.102769975
36,33847654.1238397,4206891.746455784
37,36990961.75733933,4597570.370491624
38,10200587.683111291,1267821.042370406
39,29297820.16014173,3643322.627052104
40,14566066.357578825,1811359.3044682215
41,17286491.033306796,8598627.898953587
42,7510266.063816872,3735748.5206496166
43,15577097.710137775,7750392.818127341
44,10930943.921859255,5438696.658633179
45,18828130.376193576,9365468.493631031
46,15191324.675496686,7556452.487963223
47,15371731.11500305,7648212.565192154
48,5868917.076564797,2920082.64997841
49,25807970.00865036,3209343.240447486
50,29312232.59990494,3645114.882162324
51,7665659.83050723,3813044.3220365318
52,15361860.179875009,7641280.076331747
53,14893918.44868695,7410476.632200195
54,6771325.734387205,3369076.532584075
55,28846265.91605196,3587169.7192302514
56,12646193.132439941,1572613.980618651
57,28872266.461042132,3590403.0100812633
58,15257353.440557007,1898328.2177309368
59,9794810.45464522,1218675.6468492872
60,19658092.38684477,2445870.5521963164
61,14419530.90367496,7176343.473245388
62,8411278.7499546,4186143.485673338
63,5796934.419006536,2885794.7523805234
64,26322422.664502572,13103668.888526378
65,12606608.888796533,6274084.505468571
66,11919894.380625473,5932318.936836783
67,20350100.214170013,10130563.529565329
68,12711955.111884978,6328188.435959655
69,31792814.86782759,3955679.326682062
70,17342671.371777665,2157784.6095094546
71,36302655.270791754,4516796.123757281
72,23767631.988629058,2957181.7057554065
73,18525874.92513857,2304999.4394873674
74,9693950.572129669,1206765.50173761
75,19628053.02265279,2443426.6584887607
76,22647218.198489383,2819271.8158513727
77,14584283.78137558,7262182.851795849
78,15020015.369201696,7479153.565787136
79,10604522.20422586,5281876.643361584
80,10521160.4612578,5240356.013327216
81,19018720.57788854,9470292.029027693
82,9344546.53099655,4653077.695997042
83,15438308.87054283,7689478.268415287
84,19436492.26737849,9680884.490489561
85,47044365.503346644,5856386.095447304
86,8670752.320265293,4317564.698844644
87,14859526.234436816,7399238.6752199745
88,15948568.503186611,7943627.242202853
89,17046240.056295462,8490353.028314903
90,19539924.105264988,2432455.8023431925
91,49331164.28083725,6141061.559135559
92,2847147.7619852023,354431.32002254116
93,3150138.9702832834,392357.53952092177
94,12965967.306045879,1614943.0478146141
95,28621619.027917173,3564892.890388587
96,13017608.432919055,1621375.0768994214
97,16952447.66403939,8445875.775115993
98,8584023.292607298,4276644.6366239255
99,6841301.904364093,3409307.8282071995
100,10317667.449659202,5141726.662073194
101,12131142.831962252,6043854.3978686165
102,13139625.607339442,6546290.412477165
103,18362504.867053874,9150806.741740867
104,27684679.219267275,13796437.41835807
105,39207141.24645861,4883345.660692035
106,27385645.236190774,3410949.321419429
107,22962810.17847949,2860074.3608794115
108,18267332.0858017,2275241.0412395885
109,4679941.6939328695,583207.5668393789
110,10567429.836482827,1316897.8260286439
111,13867275.076459296,1728119.7683550208
112,29860377.821854874,3721157.106928336
113,32243371.021396704,4018122.2737168674
114,16268758.707458105,2027389.1859751232
115,19038405.798993558,2372538.6016937466
116,25617224.972409114,3192381.5343050724
117,16951070.175416756,2112417.8545097667
118,10248644.38257198,1277171.243716698
119,2135903.668463706,266314.616711181
120,3955947.5789412856,493246.33819888317
121,9449983.289880613,1178268.8118990816
122,6780355.886875964,845406.9843316232
123,7328413.2836905075,913741.3842970458
124,6235584.651671246,777482.3186077452
125,7304085.490957495,910708.0795217506
126,11700044.032702852,1458817.07498279
127,8423875.371701771,1050328.8017905455
