fishnetid,CO2,CO2psqkm
0,1673587.3128269967,113300.36029620284
1,7304319.195461987,494495.85941629246
2,22417721.312501617,1517659.6298617248
3,4033983.61277846,273097.07312778867
4,5028668.228142182,340436.32960874017
5,2719942.61793542,184137.67613750987
6,2098435.7047251305,142062.21544674845
7,510992.9830256806,34593.766720096755
9,11504281.233815763,779048.5365209831
10,12230660.302287066,828237.5765616166
11,34386994.927599035,2328623.364574213
12,30776541.334502056,2084130.1597649523
13,21917269.620966002,1484196.7503854237
14,18136309.695115734,1228157.1737255044
15,1646459.1768912054,111495.15438025935
16,3039293.260360164,205815.28897101997
18,388690.47234106844,26328.80957145303
19,8677730.401391275,587805.278258104
20,8307800.407368042,2250988.999241494
21,7664223.492763724,2076612.571799245
22,13077595.814505085,3543859.145291201
23,11668866.605843259,3162111.769078688
24,23755419.086624075,1609125.8981852995
25,13586594.277432056,920318.0394429906
26,34157465.40400418,2313731.532056644
27,19540969.754319217,1323650.8433155995
28,8700099.132515462,589320.4737775022
29,2374731.0977744153,160903.04453559642
30,2601430.9436440375,176263.39225264863
31,12872696.70749575,872206.581014829
32,35071080.22340966,2376287.3987662555
33,26735660.559239294,1811510.0213592765
34,2059500.4918592502,139544.1781485868
35,5307316.936882315,359604.2744629192
36,45130052.50866697,3057846.3622686975
37,10056927.369259054,681420.4075165589
38,3089817.471674877,209354.66702638596
39,828293.6100381886,56122.12841675058
40,17925083.75011595,1214880.8933638306
41,38441343.98031873,2605379.9785792385
42,12838079.211293252,870106.7932914555
43,16890418.162912942,1144755.9516653412
44,3165943.048864099,214573.2635429112
45,32189735.09740092,2181674.2770883306
46,7604694.588479466,515411.7149020137
47,4229511.577181055,286657.1155264559
48,1165659.9274150836,79025.50023479912
49,27643610.876165166,1874088.768436164
50,8832469.691632744,2395176.5605699834
51,16525303.99859792,4481308.419459555
52,18385842.12975225,4986552.723079236
53,8683446.378737262,2355098.171735923
54,32970450.01300832,2235219.9333315375
55,17384228.160062317,1178557.5657482282
56,42748613.74729755,2898127.0662845713
57,4029339.722442379,273167.65352654626
58,3747552.7001960287,254064.00256548027
59,8374437.342860046,567902.9115914718
60,7151240.846111904,4364579.120526319
61,8399463.959848143,5126400.552248001
62,2550690.14255928,1556749.2661360058
63,5679541.7901865505,3466692.5861898507
64,13351211.22226559,8149344.906812033
65,15420095.766919103,9412155.706976514
66,7941382.136376866,4847738.833247347
67,6265428.781993506,3824669.546411329
68,9000335.590072382,5494166.582463209
69,23102459.129317448,6266667.59054512
70,19577238.325722445,5310432.289543338
71,16814313.715690076,4561621.024476868
72,17790657.137469463,4826497.05541131
73,999588.90947536,610073.8287643711
74,11012922.51055112,6721458.929978479
75,11167840.39633833,6816009.146399481
76,15689242.362702167,9576438.063307513
77,7888991.534547342,4815301.916183536
78,6119808.298052193,3735423.532301049
79,4227426.051065534,2580590.7687715758
80,4426916.531347155,2702367.775787111
81,6950526.559753744,4242880.76515998
82,53058138.99089232,3598077.1463115523
83,8033835.308744061,544805.3733391423
84,3988675.8963501295,270487.5040785406
85,2560604.7967243115,173693.7836721018
86,13208716.062700156,3583953.0840806067
87,9267152.939681891,2514479.1667230437
88,10051120.634352889,2727582.5328329797
89,7731510.046272437,4720071.242614522
90,14470247.032411128,8834056.540374737
91,19102832.759707004,11662240.75528937
92,11488462.370146941,7014347.309780696
93,11078301.10088385,6763920.968735356
94,17451947.074949354,10655387.472365493
95,12430423.887613472,7590186.556606874
96,8175544.769274732,4992099.268839294
97,7187325.502485433,4388679.090926511
98,44113810.98725996,2992376.9385948246
99,82799784.89382042,5616566.814155281
100,36709055.712704375,2490089.36870163
101,6156457.496594205,417611.6509537383
102,1468564.51944891,99645.61877800021
103,23224948.777088676,1575868.3812189847
104,36556534.10761095,9921793.43585859
105,9077299.188919349,2463665.927487192
106,5163756.772326817,1401692.48504059
107,24351368.5794498,6610135.187077713
108,17776947.592994936,4824833.815445738
109,11989605.523432644,3254093.756009577
110,14512208.475400489,3939312.8797890134
111,10494776.62718765,2848788.232889589
112,68017945.34196511,4615180.444472017
113,4244509.292578234,288000.1179836305
114,12550508.953742301,851824.5714153125
115,9562068.385991022,5840945.836714114
116,7198600.752202448,4397232.418392418
117,9497384.25962223,5801433.833307349
118,5122359.640196472,3129267.2840447337
119,6872480.337443226,4198422.0927110985
120,11909175.839288661,7275356.857288913
121,7068867.598671852,4318806.242974827
122,11045403.578213865,6748316.793874187
123,5496123.540586168,3357920.109253766
124,14519932.609893357,3941970.922954555
125,18246379.813851297,4953652.376208586
126,7110300.692361491,1930628.3518796521
127,7209996.517071353,1957698.3161577675
128,14514951.085585086,985154.6286422155
129,2277138.4354672185,154597.3697262216
130,8831497.740406513,2398319.393618497
131,9532627.453941217,2588721.1848915406
132,1874697.6975992378,509173.6214031591
133,2593425.923786641,704382.4031711633
134,12451453.836646901,845342.5502952005
135,8150906.0341766095,553373.7493262922
