fishnetID,carbon,CI
0,2.3505402921223824,2.6405928797522207
10,4.584757768765001,3.662262262526832
101,0.10162862147234171,2.6358556016008867
103,0.9269841307065841,2.557912707406263
105,4.671361027478904,2.7323227043867835
107,2.549236129815905,2.447536722201669
110,0.08191623362448061,2.936399401740606
111,3.074588841692976,2.4512578004247416
113,0.8624082409527273,2.59720232408249
116,1.8188559389414845,2.4640735855273763
117,0.4348303149845232,2.2938393783701425
119,1.9262285358366413,2.5294225316557344
12,1.231965284481796,2.178649702577621
14,0.847959391807946,2.069488593035832
16,4.619221961358052,3.7289328670457316
18,7.240460115840698,3.3950416877119505
20,10.666342150371568,3.395734028404926
22,5.7769277372504355,3.541355502037575
24,3.4386184176024144,3.3521115511865855
27,0.9790790050896108,2.6395158258922065
28,5.688888792689455,1.9408760798440112
3,1.8259943154713045,3.2344590950755387
30,6.913429602144543,2.050596751256259
32,5.168641512037516,2.661589912245832
34,2.5509394865032933,3.026207924835204
36,5.838313783531628,3.435010708777903
38,6.04913271031755,3.4931880270172346
4,0.6623753093339476,3.137679379504291
40,4.707025993137235,3.4051622494626286
42,5.174116427522082,3.452847227163406
44,4.119915300795883,3.513051242853749
46,4.679175673931895,3.798424604367069
48,7.108501941402114,2.8241342789841224
50,14.305714446326778,3.714864981353685
52,13.25654770391706,3.570077846229713
56,0.4604305850210556,2.952766421799558
59,0.6437811179889784,2.580681674684464
6,3.549639932656784,2.563696898125524
61,6.757874872435833,2.171830247627372
63,10.812809509660163,2.7453076394828773
65,14.714869889206561,3.4117479608578862
67,3.6484876213491524,4.145265899750287
69,5.088873434348534,4.035362543701004
71,2.12702817784361,3.5460952688244927
73,4.601440173593942,3.962028392484068
75,19.23208766924553,3.885518685835772
77,4.908627409459727,4.7245746162035065
8,5.471585843360993,3.2078155198109224
80,3.545413611715829,3.490984057053437
82,0.0,3.1524397176316006
84,0.0,2.396281670921029
86,0.9302892681535816,2.585334256626704
88,0.7580783714154773,2.556356713979282
89,12.382670985845483,2.741411810467639
91,5.737789775042394,3.295489704595677
93,2.3388448104496526,2.944797105823953
95,0.3060964752071456,2.500944547572379
97,5.3753507340260915,2.6199138678593292
99,4.0143804844168285,2.6151566537726425
