fishnetid,CO2,fishnetid,CO2psqkm
0,533885.7908858405,0,214207.8192343365
100,3544084.9985719826,3,1422117.846111419
103,2885688.4196681296,5,1158044.973193234
105,181770.9233546832,7,72945.81862287068
108,1104154.0198667778,9,443103.976029705
112,11792141.342774967,13,4732260.736159159
114,503355.7168307944,15,201999.82563277788
118,12816421.53104026,21,5143838.631208235
120,16532237.377783561,23,6635172.000081882
122,418577.59752465296,25,167995.0687554269
124,4116962.0466600494,27,1652332.3899359475
126,20838044.554385457,29,8363296.909196319
128,8013098.479460168,31,3216036.9736978887
13,1529211.5836686813,33,613745.2330440807
130,1910235.700927248,35,766747.0363659876
133,1152747.1407339708,37,462699.6832946326
135,108148.37676389478,39,43409.53701740461
137,8335607.4279878475,41,3345818.6801856915
143,3822178.0609148047,43,1534179.1064026796
146,13478489.165685311,45,5410113.326563001
148,10206711.365493134,47,4096858.668663819
15,1307873.1806639575,49,524965.5237461176
150,8163666.290466685,51,3276803.44946848
152,11283290.876859644,54,4529450.943354419
154,1843297.9792020335,56,739955.023929214
156,3316024.6522840983,58,1331151.6253031536
158,4484962.497400994,60,1800398.291284326
160,2174909.2720667417,62,873073.7301377889
162,8089481.430483481,64,3247360.162603564
164,3688252.8673935486,66,1480575.1807586937
166,6100764.1319684405,68,2449029.46794052
169,21740059.243459284,70,8727110.993018541
171,12695026.3472095,72,5096163.84900165
173,4427738.658102164,74,1777426.9280810328
175,6590864.558358793,76,2645770.4598069517
177,23519466.693735104,78,9442389.379313685
179,15950082.077403884,80,6403499.176582257
181,2416448.736532634,82,970134.6626030367
184,1330624.9347557237,87,534207.6380985596
186,8813436.611821579,89,3538341.2958519873
189,8934320.64875046,92,3586872.75964534
192,11710231.60823382,94,4701321.165438226
194,6667376.111487796,96,2676759.732811959
196,14483633.222795932,98,5814762.141411436
198,6745422.739957691,100,2708093.2092661136
201,5755018.9231199175,103,2310474.5641165976
203,950250.8817048364,105,381498.3966235425
205,991685.9521414959,108,398174.35804292635
207,1434254.6503752728,112,575871.2457810158
209,1357358.6970180615,114,544996.5552618625
21,289642.80928180204,118,116295.22370311442
213,211116.16979276895,120,84765.79223310729
215,7175206.8139804695,122,2880935.6034688125
217,15438461.841396369,124,6198736.222478981
219,9058278.873188697,126,3637012.6727348766
221,12701305.78452611,128,5099733.707171893
224,6007509.745647933,130,2412090.572871893
226,4785460.779791129,133,1921422.5731626186
228,5699348.55189355,135,2288595.652021919
23,1294696.8885696994,137,519890.58800149575
230,1681472.9647827456,143,675202.0307500644
232,8779846.786652373,146,3525581.73945606
234,6618782.506227382,148,2657797.9443629663
236,1139518.7031497408,150,457578.1820822131
238,1083697.575826849,152,435162.99056984927
240,7333651.238830438,154,2944856.2736322684
242,6330778.693253841,156,2542148.8893660028
244,7794836.399786154,158,3130046.974727643
246,6122459.8572296705,160,2458497.6478196396
249,7758797.75931781,162,3115896.6048076386
25,1863390.0500737352,164,748328.6600007773
251,6088487.947175617,166,2445108.0581676126
253,12544444.264943415,169,5037789.681701889
255,10298208.21369105,171,4135711.8723846492
257,18572305.868526366,173,7458550.486078118
259,9662154.967680207,175,3880275.887168092
261,14201942.308991967,177,5703433.082672959
264,454207.82408814295,179,182407.72099663137
266,380393.51161193993,181,152764.241070477
268,6852003.299880773,184,2751732.224566774
27,2763917.9986841897,186,1110090.9133583202
270,1491088.8103757002,189,598875.9942213696
272,632782.7378561227,192,254148.77277780793
273,8506814.262323368,194,3416648.8364472934
275,4522545.047971694,196,1816420.0838829326
277,628517.265877275,198,252435.60267393454
279,2584469.2681190455,201,1038017.7167913864
281,971399.1821326545,203,390149.5651623307
285,3662291.6849647965,205,1470910.7591069723
287,4814555.424745199,207,1933702.1689567238
29,7224849.692916572,209,2902064.292092401
290,1782339.187294239,213,715926.7156678452
292,10429319.565655908,215,4189229.837132198
294,3229861.064768405,217,1297364.632190718
298,3933449.712068315,219,1579980.821654444
3,1410960.9960103952,221,566752.2091250487
300,3051503.5149949496,224,1225722.3007343125
303,498299.8598137946,226,200156.16813997793
305,13026966.421292784,228,5232647.832473129
307,1327840.5091024765,230,533364.5253328077
308,1929923.6224046943,232,775208.1592150101
31,457664.22158768197,234,183833.71996514322
310,7923317.403829511,236,3182623.5132822786
313,1584163.3026339815,238,636323.792026907
315,1740637.2195860804,240,699248.1567937529
317,1935717.5968056999,242,777615.7756520995
320,1230925.4827360867,244,494486.94148779823
322,5362562.876132728,246,2154246.8267558366
324,4678417.76891389,249,1879412.3007431477
326,6397289.796136124,251,2569916.9523029085
329,7598776.72901226,253,3052577.8501413856
33,2171950.674269481,255,872515.2424292977
331,1644795.6954029405,257,660746.734224915
334,1907534.2944870354,259,766293.989598887
336,1727732.1883432132,261,694063.9522906934
338,4661308.3242671415,264,1872539.1008032782
340,7276539.601321523,266,2923430.9820122593
342,13949519.479552066,268,5604375.110292773
345,768319.7519469198,270,308681.03384300385
349,1232992.243234713,272,495368.3923878481
35,785089.3710632217,273,315418.4154514552
351,1491009.100656873,275,599029.5440061794
353,1797266.477158664,277,722071.8624698817
355,1144024.1630228108,279,459624.47338937526
357,9809171.73492329,281,3940944.2027319884
359,9022588.982484715,285,3625300.719456971
361,4270039.705550499,287,1715713.5326352867
363,3009319.9315610025,290,1209152.908789406
365,364371.53708282165,292,146405.4716556777
367,509829.1077527634,294,204850.7179841363
369,367132.39694731636,298,147530.06050547844
37,871118.0711876971,300,350053.8302215992
371,3416945.667969008,303,1373080.1349360698
373,5488280.158066221,305,2205434.090051269
375,6128540.722642157,307,2462719.147480169
377,1521553.549583877,308,611427.6187526078
379,2188233.1125285514,310,879329.0000447064
381,1689222.1062873194,313,678804.2723004961
384,125325.25592873368,315,50361.23955222454
385,5445344.872895298,317,2188180.7905030004
387,134515.98915007408,320,54060.08195268139
389,10861281.84680207,322,4364996.239180989
39,1226017.1110339072,324,492719.0136771225
392,6333192.768470093,326,2545220.9975123354
394,3976092.8143861927,329,1597935.7157103147
396,7890106.276515261,331,3170922.613878012
398,4717024.91617749,334,1895705.8945379262
400,6722409.30881786,336,2701641.644615353
404,1458925.9630110567,338,586321.8017545902
406,7056445.713993572,340,2835886.1723659206
409,5262634.953921524,342,2114978.8861075747
41,744556.8918555093,345,299226.93091329356
411,876440.2318127608,349,352265.4960768986
414,5175514.838473409,351,2080182.1229256496
416,1286329.6016268008,353,517011.3360700772
419,604739.2103550113,355,243061.3636852645
421,5477995.572127839,357,2201757.4703655574
423,1330959.5313273072,359,534949.3354406485
425,192192.24241215223,361,77247.36172302059
429,1335700.0796426295,363,536854.6925232761
43,3021163.2647396736,365,1214288.8214758402
431,711567.7439027927,367,286028.36130572273
434,6678.382727786073,369,2684.5045804432248
45,9606595.891690629,371,3861556.2666678866
47,1022668.2954002842,373,411081.22058491514
49,1952668.9019025464,375,784912.8785981045
5,5653633.824159507,377,2272587.0192993227
51,771904.7197009694,379,310281.97097502043
54,278584.7101059349,381,111982.49049259306
56,5915213.008938792,384,2377980.609588591
58,2124226.230765356,385,853962.2798877811
60,3300823.4486753345,387,1326967.2866821885
62,5393106.20306594,389,2168087.938164433
64,7321295.06718621,392,2943546.7557294527
66,21329333.920801926,394,8575517.18492366
68,2566429.2689428036,396,1031839.9243703443
7,836648.1052526159,398,336376.66468920145
70,566367.9014614852,400,227709.76768455553
72,4344571.034849747,404,1746928.2591567808
74,723615.6785230405,406,290961.90796254325
76,590112.4968959249,409,237281.00855985004
78,190828.4357668128,411,76731.07066661154
80,3364088.2876234623,414,1352681.5072885733
82,4505695.512645343,416,1811715.5307282598
87,12838762.149161909,419,5162933.04106927
89,13746779.137999065,421,5528079.685187631
9,117926.1773857738,423,47422.40338736641
92,12130581.474842418,425,4878655.614859456
94,8905541.551924486,429,3581614.8125928966
96,15421816.46516307,431,6202964.69365053
98,11473133.608587239,434,4614725.04619057
