fishnetid,CO2,CO2pcap,CO2psqkm
0,6730984.216935406,790.4999366503715,67636.43527967599
1,937374.9982297524,3212.9546138922046,9419.232218823372
2,27180427.244614013,1244.0565643466966,274499.4326954408
3,982457.400786235,12168.904006257864,9934.568196185071
4,2193212.3859477025,3073.8775549955362,22205.870081320412
5,9447550.440998526,734.3836143400202,95776.70889635762
6,25868337.292026397,0.0,262246.20084582944
7,22053769.163370088,1031.7846974114655,223575.14177020942
8,628217.0552566416,231.502409180576,6368.694446333442
9,2587905.23865896,0.0,26269.051851413573
10,13762484.904518021,6398.179871928415,139698.86692931692
11,16834718.179025892,10960.05071954226,171103.53134081265
12,19384292.60668333,145695.26173450617,197016.71761155795
13,35300434.3274687,8024.724588898197,358784.0857840742
14,42817817.710419685,26520.20990066878,435188.7413053636
15,4088989.9429710344,2825.9197303628025,41612.90358957934
16,25281719.76328363,5624.356748440597,257287.4430510172
17,53223983.43214928,100436.55925739772,541650.7553467483
18,21913567.785701826,7000.065326857608,223010.37573781615
19,47153688.28504761,3671.5455579769477,479874.47067995166
20,27817615.913351752,5281.5625312521715,283094.7948610434
21,8192130.101777857,9900.26549641957,83369.81134047874
22,7115501.918362618,482.37743180837936,72506.6999333046
23,9521730.075078659,211.0293516047112,97026.07536623096
24,13647651.911002284,3916.329473138129,139069.06543746512
25,13949916.582473459,918.0269770012984,142333.327034991
26,7890091.369490675,193.09951325972233,80503.91904426817
27,26868053.52216239,2949.0186089911176,274139.23417780816
28,1133295.181560442,176.4055822143217,11578.230705698117
29,1665201.753456437,88.92703227904816,17012.41687669025
30,1347932.1207622802,165.30434165157874,13771.053935231315
31,5823256.695337319,481.5037264989271,59492.89344394616
32,26565810.751903303,670.7690476382202,271407.74157878186
33,4022056.83630746,159.80503768110492,41091.06146386137
34,123779.8204846442,128.6487484598,1266.2368579455087
35,964324.1026255451,1534.7144364420017,9864.796353466796
36,12196514.621093424,1946.9040755544543,124767.319028514
37,4073078.982732521,681.4180071993858,166666.3414966516
38,777961.1438495091,81.47779684823746,31833.39636222246
39,3966719.6956387325,745.8400463917242,162420.26871429879
40,10210814.486802917,296.8489916008606,418089.3433337287
41,8622446.075785017,410.1072698740245,88205.48441626693
42,4516315.385980205,2182.435544875419,739212.5274934522
43,2266656.737540358,781.4076304201308,371239.73430729343
44,3022970.8167740013,986.1635807267572,495272.9857858845
45,4563181.406723166,3443.436858107958,747615.7121499164
46,4496657.423178084,3267.5972909694324,736716.6549132636
47,9499506.789998852,388.0041984233489,1556366.0308166253
48,13400134.056718484,976.780223450743,548320.1598266447
49,27017345.86915452,1265.064075457026,1106245.1881438305
50,26280079.473323192,996.1778921830368,1076057.2708437627
51,6529529.309493012,588.632629627578,1068727.369925547
52,11944661.714813033,2629.642752849464,1955692.9745898293
53,7305527.153213108,295.2440157952479,1196129.9926559597
54,3855354.691140547,122.6396436774293,631235.1294693135
55,5668977.079756226,349.8165103470911,928481.8076009647
56,12469728.83246449,472.4692567371957,2042329.0134665521
57,6835786.396321977,157.3771888915532,1119585.2832598554
58,8489583.165492686,157.69485409267332,1390449.0020651217
59,16578366.326434053,441.3822697084213,2716141.6658025924
60,9112574.059923837,362.45835745619047,1492972.3230576182
61,7821043.077184179,191.69509537703246,1281372.395427748
62,5857676.273541665,110.77481724808051,959701.2322006944
63,15216914.780285463,325.74318572386073,155665.26339730475
64,3288678.414785045,368.4270884548057,33642.36437268876
65,766773.5775547192,413.1473693170785,7843.903487636532
66,32179551.366219312,793.1145609394475,329188.8278114978
67,7762673.935503611,318.06482370044006,79410.22870174918
68,2778056.99859427,481.08194110365287,28456.008658047293
69,11014585.584893635,994.6464486519621,112823.87039831653
70,10567402.8666118,440.3482303255943,108243.31812397068
71,51245756.28287279,1688.1224520819426,524917.122007065
72,7100678.405008026,318.449011319934,3563926.389639696
73,1487725.407653227,83.33596731642523,746709.4745667175
74,2513993.6125186025,861.5278597291701,1261807.3468475232
75,2550234.602880001,198.46028331255624,1279997.1893623695
76,3937216.4493536055,147.6282553930886,1976142.1099810514
77,3200409.130959822,209.26864378604057,1606328.5659335058
78,3575713.459820464,179.12394436173287,1795034.6706130535
79,4864073.412622533,288.10153812636975,2441800.9200620716
80,5547009.616141001,237.16426921935454,2784639.958175188
81,2481272.3943061135,110.3431878318489,1245617.140484789
82,8453611.681359984,492.8133079323245,4243775.74726259
83,7947681.048096392,925.1582245087164,3990541.655622233
84,5852890.112242592,304.980862361503,2938744.2270684503
85,6487018.517368365,316.05217958994126,3257140.9770591585
