From,To,Volume,EstimatedTT
442874,26384674,1120.04,0.54
442928,1803689295,0.0,0.03
26384674,264670999,331.5,0.35
26384674,534589,788.53,0.5
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,244.97,0.31
15866840,1803689315,981.14,0.53
264670999,534589,68.06,0.33
534589,534591,856.59,0.37
534591,534626,856.59,0.65
8083440,534911,831.44,0.04
534626,534624,0.0,0.07
534626,534625,856.59,0.08
534608,30409417,697.12,0.86
30436919,30436908,606.75,1.3
30409417,30409422,392.98,0.02
30409417,30403571,1402.59,0.18
534624,534608,488.54,1.22
534625,30436908,856.59,0.02
534625,534624,488.54,0.07
30436908,30436907,1037.28,0.02
30436908,534628,426.06,0.37
534628,534629,545.24,0.21
534629,3595409680,720.47,0.63
11769656,11769730,459.45,0.19
3595409680,3855350,687.28,0.01
3595409680,7128283652,33.2,0.04
3160432771,30409397,224.99,0.15
30409405,30409419,791.3,0.72
534736,140605768,1181.66,0.1
534306820,2021890013,1150.66,0.19
140605768,534324288,1181.66,0.34
534329195,2021890013,632.44,0.02
534329195,534306820,1181.66,0.21
3853550,3564765835,161.41,0.4
534742,534770,866.69,0.54
534770,29138173,1292.78,0.07
534743,534744,566.5,0.07
534744,534747,1391.95,0.05
247994358,534742,424.53,0.06
534747,277692998,102.95,0.01
534747,2287846802,1289.0,0.32
277692998,288154283,1104.28,0.07
2287846802,29510418,0.0,0.04
2287846802,2287846804,1289.0,0.07
534749,25235133,1707.02,0.04
534749,7095690293,113.69,0.73
25235133,25235132,783.86,0.01
25235133,534751,923.15,0.7
7095690293,7095690318,442.38,0.01
534751,534754,669.43,0.7
534754,3098430373,669.43,0.16
29510455,25235132,692.0,0.66
3098430373,16574394,187.72,0.02
3098430373,2260849842,989.16,0.55
534758,25873172,794.92,0.02
534758,2202559858,1177.59,0.63
25873172,25873173,1412.05,0.02
25873172,3100041009,540.76,0.2
2202559858,25873172,1157.89,0.62
534769,546378258,1100.46,0.57
534769,534770,426.09,0.04
546378258,247994363,753.9,0.04
546378258,290077155,346.56,0.24
29138173,1775338888,156.61,0.09
29138173,534773,1136.17,0.64
534773,2544089666,1848.56,0.03
534773,335716508,446.48,0.26
2544089666,2544089665,1399.45,0.04
2544089666,16574602,449.11,0.03
335716508,534799,446.48,0.5
534774,534804,395.22,0.15
244038933,534778,449.11,0.08
534804,18630111,2244.99,0.57
534804,16574613,5.91,0.05
534778,244038915,777.77,0.02
534778,30058360,588.87,0.22
244038915,534787,1054.58,0.18
244038915,244038942,334.24,0.02
30058360,30056676,769.88,0.74
30058360,30056684,209.08,0.02
534787,244038955,276.82,0.05
534787,244038923,777.77,0.15
244038955,244038925,750.25,0.04
244038955,2072816,276.82,0.31
244038923,244038955,750.25,0.09
534790,30261537,223.37,0.04
534790,30409389,1222.35,0.03
30261537,30409389,216.34,0.05
30409389,30409397,1289.89,0.04
30409389,3160432771,148.81,0.18
534796,534790,250.43,0.05
534796,3160432775,1016.99,0.27
3160432775,534790,1195.29,0.16
534799,1501721437,106.12,0.02
534799,11769597,511.22,0.43
1501721437,18630516,621.54,0.01
1501721437,2071676,171.85,0.32
11769597,7128283648,587.5,0.01
11769597,3595409680,0.0,0.02
18630111,280008666,1975.76,0.03
18630111,35711189,703.19,0.88
16574613,534773,1296.16,0.04
16574613,16574619,5.91,0.14
534806,280008531,380.79,0.02
534806,2287864441,2070.32,0.28
280008531,18630070,0.0,0.03
280008531,31197353,380.79,0.04
