fishnetid,CO2,CO2psqkm
0,532751.8515719274,40409.39644556085
1,2355657.1770371855,178677.34194805814
2,469961.7715882889,35646.74901897677
3,1721065.264211522,522173.3731199923
4,3087229.1665190286,936669.2251581794
5,5433741.878642741,1649080.6292259982
6,2793145.085288719,847688.6752518981
7,3685095.089797454,279515.628118113
8,742081.3417432854,56287.1044837988
9,1914627.4228384788,145309.07869594338
10,7004227.06830539,531580.0714712016
11,6233149.219067227,473059.7502121197
12,3544185.602730014,268983.0608906474
13,8812806.502631081,668840.7250143484
14,9080503.25340091,689157.3504632065
15,889941.4124973319,607872.3580176461
16,2598890.6700850646,1775166.0701155432
17,5969325.504044315,4078119.9543252466
18,4174846.1815290414,2852168.7262004795
19,3876169.1991140763,2648118.777663942
20,4770152.77650238,3259498.6945416173
21,6938938.216154506,4741454.019773116
22,4348363.37445235,2971285.282986773
23,7820721.962076702,593547.2820933204
24,4946701.112263226,375425.8257419744
25,2428023.8306981297,184379.5639849601
26,12017267.39698511,912568.688549113
27,18141497.069767546,1377631.1737416072
28,13782698.26744592,1046632.1890906891
30,6120057.024981052,1858982.4691722188
31,8546187.104651777,2596677.481978249
32,3394810.1366770896,1031480.6977140346
33,18022840.08267045,1368620.5852667226
35,1627620.9142569895,1112386.230656863
36,1585085.2376651373,1083315.5173602744
37,6666317.384402538,4556928.151264222
38,2875521.615912004,1965634.7943734438
40,8295443.611698922,5671653.541630187
42,3525597.289602668,267727.22854882816
43,2343252.5026393444,178045.326804268
44,6162744.8001934085,468258.5042480669
45,8092487.19087568,614884.4501117688
46,3455918.9372082124,1050352.378897982
47,3089285.012924776,938921.8674905297
48,8378072.012887458,2547073.6227927846
49,9259620.396269033,2815079.033950975
50,16940454.33100148,1287171.879333457
51,14167959.524279794,1076511.80605051
52,4501898.098618152,3078574.402894588
53,3682548.2577250884,2518270.861603107
54,58055.09188797005,39700.34770416309
55,4472117.8447757885,3058800.694577076
56,6605155.98060676,4517737.770455111
58,6084752.767131359,4162601.698913837
59,3974271.528006545,2718813.737805198
60,1412613.7774819098,966374.2694385017
61,2965086.639264433,225293.61180497322
62,2595688.7049581856,197340.4138756064
63,6139875.783945668,466791.57868001447
64,8677482.048214205,659716.2038430143
65,2288965.1546797827,696085.51343317
66,5983747.316686447,1819686.8635897522
67,5638523.080140978,1715200.3364641727
68,4060460.5850545866,1235164.4681932193
69,4582487.410492563,348389.21956992534
70,18456229.45953774,1403157.4561203036
71,18430570.442564145,1401206.6979186232
72,14028661.316006515,1066546.1636192407
73,1563909.1816901509,118898.11154517904
74,1488195.4255182273,113207.6089125274
75,4637685.661986154,352790.5647867621
76,9813442.333641788,746512.4020294582
77,8466113.604805296,644020.5779078635
78,2220221.4356011488,675572.4497664487
79,3222349.974134892,980501.6883109835
80,5633227.461158619,1714585.502192144
81,2552265.090424743,776832.9526841673
82,7446066.417364651,566425.1888292258
84,7394436.086538582,2249990.5736965337
85,2946502.2945127254,896826.9346802348
86,2712401.2312852717,825573.5915784909
87,12539732.35295476,953902.3516266402
88,3625014.4900253215,275756.2720946003
89,2250941.3946608994,171329.58101323125
90,10723751.29070406,816234.4074729742
91,824846.5900369937,62782.89652785875
93,8460830.265832981,643993.0012875354
94,5809352.621666713,442176.7501319105
95,6462118.560743091,491861.790847171
96,8472589.162117995,644888.0253776647
97,3057300.2298387373,232705.28884159608
98,4077253.4275719495,310519.3524493221
99,1938575.8853922102,147639.90988037907
100,3310011.460584356,252087.0074914254
101,2423559.6579216113,184575.76625264727
102,5438510.175876542,414191.2412612457
103,1503246.9398912322,114485.71314940989
104,3596962.125409743,273940.8697076559
105,3004504.5911395866,915279.6869856222
106,179307.34243326753,54623.437334844384
107,1320456.2036508764,402375.43723977957
108,338102.856297448,25764.5697025161
110,174066.751929838,13264.46931593688
112,1581536.519996068,120518.37820227293
113,638367.8699892571,48645.76910796594
