fishnetid,CO2,CO2pcap,CO2psqkm
0,5845541.422056968,686.5118049447806,58739.04488928256
1,813972.9430737024,2789.9806672580617,8179.224094017391
2,23604494.652804464,1080.3850232606935,238385.52400022824
3,853174.1830313811,10567.577510859763,8627.261698844839
4,1904563.7678975072,2669.324619771445,19283.35616855786
5,8204253.754164528,637.7388046323283,83172.50364861934
6,22464621.761139207,0.0,227740.25418762473
7,19152078.133082043,896.0292000409739,194158.5835998482
8,545539.7926372428,201.03525563755917,5530.534738830579
9,2247407.981121026,0.0,22812.76605705306
10,11951362.815791635,5556.189128680444,121314.70844187154
11,14580552.607085008,9492.502006460825,148192.80093924882
12,16833789.08917418,126525.29329262687,171094.0883223604
13,30626672.250325974,6962.254560479241,311281.2296304011
14,37162483.586803004,23017.447358423862,377709.45182912535
15,4096772.074505942,2831.2979972099924,41692.10092041167
16,22487369.43177466,5002.705085037758,228849.85025613027
17,51345252.16752788,96891.2909061774,522531.25051162054
18,18202429.195135817,5814.580022728601,185242.7963280752
19,40675354.732164875,3167.120609595508,413945.6537062947
20,24134893.806782577,4582.346352854436,245616.40481723569
21,7114196.090852163,8597.572208691046,72399.87385024557
22,5997430.12041867,406.58058589962474,61113.589891663694
23,8832106.222897338,195.7452726369754,89998.83395857715
24,11851909.870711504,3401.0234318934486,120770.5208278477
25,11839517.743446656,779.1442062689658,120800.57546951842
26,6627668.366595009,162.20338595634914,67623.20645610773
27,28908051.284098815,3172.927324867703,294953.67180427775
28,979248.6023764003,152.42711929377128,10004.4246380145
29,1404510.127726595,75.0052762107306,14349.079173632634
30,1115840.4484170945,136.84166129187463,11399.905649235945
31,4139747.764489352,342.30055098949424,42293.442573943226
32,22984741.61997985,580.3494344903389,234822.00005522612
33,2940249.0436895653,116.82246878689446,30038.848054724953
34,108896.29345937137,113.17977203882921,1113.9820685796888
35,835642.1763573247,1329.9181346433622,8548.412169402955
36,10588361.660993896,1690.1979878400248,108316.31317538454
37,3530503.449631142,590.6462003946353,144464.69024683084
38,688595.8875695703,72.11835228724273,28176.658944599985
39,3452926.9345594323,649.2344765097787,141382.6445005909
40,8903119.400824144,258.8316553642737,364544.80185917346
41,7440342.5633858545,353.88317291620405,76112.85872456658
42,3377662.552543261,1632.2001860517012,552842.3635417991
43,2072746.9616178935,714.5591411851464,339480.6185573018
44,2713800.064259542,885.3048709225338,444619.528972526
45,4048770.017926937,3055.25524126458,663336.3459589743
46,3883131.992060328,2821.7652321766723,636198.7900237838
47,8168616.656493755,333.64443313702384,1338317.6373234948
48,10008337.203645531,729.540899275247,409531.2055740549
49,22171845.76938749,1038.1776842650206,907842.606503213
50,22242923.3414663,843.1446530739443,910752.9302071263
51,5638929.973425913,508.34570475359254,922957.6151732962
52,11261348.054574486,2479.2097931331614,1843814.400154144
53,6509476.86640602,263.07260933507024,1065793.1115872813
54,2881253.534275052,91.65328098081979,471746.0761577766
