Capacity Factor A,Capacity Factor F,FFTT Factor,TSTT,Total Demand,Average Time (min),Average Distance (m),Congestion(%),Weighted Link Congestion,Weighted VC Ratio,Vehicle Kilometres Travelled
0.6,0.7,1.0,331472.42989221134,242781.00000000038,81.52400959654832,82216.00068003382,34.41833421384071,1.2024665007467314,0.6044894836515378,2.0061519376576323E7
