fishnetid,CO2,fishnetid,CO2psqkm
0,823306.1546701392,0,330330.22973223904
100,4214919.627053631,3,1691300.4129340749
103,3811823.3241851283,5,1529708.7548284149
105,221988.25625274872,7,89085.28810971208
108,1441820.8751689468,9,578611.8159376653
112,14031377.006018396,13,5630880.138704461
114,655932.8518724476,15,263229.9927758348
118,15842324.246839589,21,6358277.095650904
120,22956662.953977454,23,9213599.089270372
122,561047.6270639477,25,225175.05772182607
124,5142344.896852515,27,2063867.2246649575
126,26345155.578786556,29,10573562.104127081
128,9756463.830141896,31,3915732.2839237456
13,2297809.8742875904,33,922220.2289380353
130,2659876.8950432767,35,1067644.545321201
133,1657500.9582920237,37,665302.1650298408
135,137950.2140765744,39,55371.65793611017
137,10230029.24900894,41,4106218.2037575217
143,4544994.316646568,43,1824309.3880480286
146,16731531.41341748,45,6715847.745308845
148,13081274.558606403,47,5250675.869387518
15,1988606.5987559573,49,798204.2296416943
150,10438890.137565292,51,4190052.6055727606
152,14092591.148211133,54,5657188.223471435
154,2353559.5391673734,56,944789.2987314693
156,4354976.619571074,58,1748218.066263822
158,5881470.841800427,60,2360998.5724412017
160,3058545.061420122,62,1227791.604856717
162,9553287.895100607,64,3834975.925098134
164,4357060.032146265,66,1749054.4104776257
166,7272387.118621965,68,2919354.0301696053
169,26162957.64046371,70,10502594.895304333
171,15977871.71451586,72,6413996.315446796
173,5854726.460226963,74,2350262.5765668754
175,8135111.891804814,76,3265677.596615804
177,29604575.74871401,78,11885385.636877786
179,20095737.75576322,80,8067860.688575708
181,3022475.4559810716,82,1213436.9591144675
184,1675278.053207212,87,672575.951784995
186,10483600.24714055,89,4208863.955963113
189,10899632.078984909,92,4375888.76997999
192,13904991.131357785,94,5582453.985377903
194,8144284.16864048,96,3269695.836962484
196,18117259.049996134,98,7273558.395848749
198,8163338.976725313,100,3277345.7943342873
201,6958353.658916469,103,2793578.8486232166
203,1241624.5044631122,105,498476.5252849404
205,1506861.064097584,108,605023.6322913326
207,2107653.4553982164,112,846249.3189178498
209,1887904.0133042473,114,758017.1594849767
21,344027.5901732482,118,138131.39590258413
213,295426.9204612567,120,118617.61694742212
215,8741847.346555179,122,3509961.442743263
217,18449955.78724153,124,7407888.8438775735
219,10870388.404704645,126,4364597.396364292
221,15352441.398826065,128,6164197.93501536
224,7834241.978282947,130,3145546.4945526184
226,6143061.880238559,133,2466516.456444629
228,7090531.655217828,135,2847230.656083304
23,1601713.1909787422,137,643174.1823274348
230,2240047.994959282,143,899500.0138878461
232,10596176.965645336,146,4254936.210836551
234,8382217.596867006,148,3365912.186598576
236,1553424.8056736877,150,623783.7927686697
238,1494513.2685461945,152,600127.6351390445
240,9636880.146401227,154,3869726.8295373414
242,8586416.592386492,156,3447909.0901138717
244,9519412.094598597,158,3822557.07492482
246,7417598.017609932,160,2978565.430238239
249,10032073.194774712,162,4028833.303360735
25,2373962.7333175684,164,953372.2427277218
251,7878271.792694997,166,3163876.8134030947
253,15194697.555681648,169,6102118.909843887
255,12154365.774530021,171,4881135.9988042945
257,22932490.74627794,173,9209580.17886687
259,12099745.24614556,175,4859200.652084729
261,17939132.63852527,177,7204271.101724072
264,536061.9716591317,179,215279.96079681706
266,471632.5360232333,181,189405.40316900652
268,9217010.822211614,184,3701508.096778312
27,3758919.238635471,186,1509719.9312148613
270,2051837.1320769428,189,824093.1015660233
272,905193.8472556181,192,363559.07271659136
273,10830065.520885399,194,4349751.813021831
275,5808885.162346775,196,2333061.486825524
277,790920.4827964404,198,317662.6953329614
279,3452086.2699352233,201,1386484.5491828844
281,1269831.1321117408,203,510010.78973044734
285,4892770.124794282,205,1965116.0632406732
287,6296234.516281099,207,2528798.8747241995
29,9928449.224810593,209,3988041.1629081094
290,2192682.967646165,213,880752.8481213779
292,13248097.868094923,215,5321471.503954277
294,3847812.734337418,217,1545582.3184705235
298,4793840.1633342095,219,1925580.8703760318
3,1919750.230612515,221,771121.729973001
300,3851890.3993183067,224,1547220.2274152252
303,650801.4960670496,226,261412.74396750185
305,16480364.194826704,228,6619802.277334015
307,1678487.4025302893,230,674211.7224099346
308,2589711.4896758934,232,1040230.5321845714
31,669786.8483250812,234,269038.7452271905
310,9474015.950669734,236,3805505.24395749
313,1897281.9424053102,238,762096.7094289927
315,2121538.3350136424,240,852263.6156650411
317,2739305.2225101204,242,1100432.7071599527
320,1459401.971956046,244,586270.4344293206
322,6590068.005709331,246,2647359.7452049926
324,5636666.312179514,249,2264359.5603378615
326,7954282.426211309,251,3195391.470755655
329,9241841.783633498,253,3712629.351974378
33,3436544.692942728,255,1380527.4960447901
331,2110046.1893556765,257,847646.9950506154
334,2447332.3972885804,259,983141.4889959771
336,2099368.242989219,261,843357.454282269
338,5502953.550981906,264,2210644.51807915
340,8661451.494713211,266,3479834.789086053
342,16642711.928359488,268,6686395.2292975765
345,1139620.7352241848,270,457855.34713446826
349,1478365.9492705227,272,593950.0168547824
35,936665.2149231305,273,376315.70212120377
351,1800112.2879306658,275,723215.1987026547
353,2200437.996566705,277,884050.5192876575
355,1352674.0129937353,279,543451.8788895038
357,11670430.857895289,281,4688725.824736171
359,11178086.70210757,285,4491385.548202503
361,5307679.3765634885,287,2132639.9661862585
363,3896911.7566269953,290,1565789.7109587027
365,585655.3451572009,292,235317.9057888907
367,615017.3683190334,294,247115.64631567497
369,458100.6601544716,298,184085.13841911664
37,1273046.3010762327,300,511566.39780596964
371,4054449.495608254,303,1629257.4133408067
373,6582532.429379468,305,2645153.1263915324
375,7857662.273898961,307,3157556.7842552857
377,1823452.908256702,308,732744.1547540831
379,3209804.9700561604,310,1289841.8264937876
381,2282448.579188487,313,917188.9481511533
384,172285.89784115483,315,69232.10575833495
385,6527771.4561993545,317,2623147.7415413787
387,173717.38990333062,320,69814.57293008195
389,13414418.219426673,322,5391065.797251049
39,1465518.088502109,324,588971.084166843
392,7705945.511882769,326,3096910.9956948226
394,4749803.357706268,329,1908879.0886415225
396,9422384.438002035,331,3786723.63134615
398,5587503.864025761,334,2245539.126677048
400,8016206.68172306,336,3221600.5911421143
404,1701443.3683892027,338,683786.1321478147
406,8281120.078399804,340,3328065.555080268
409,6452662.958842618,342,2593234.384792572
41,1117448.8028451249,345,449086.93934025086
411,970460.8183540369,349,390054.9623259551
414,6322807.624524802,351,2541310.7290238254
416,1554300.8316613047,353,624716.3624437734
419,878428.2714989171,355,353064.54404515075
421,6967078.371442685,357,2800260.90729163
423,2061491.5966392078,359,828570.3161379056
425,228280.86969909768,361,91752.376135328
429,1761978.088148795,363,708187.5783064688
43,4561465.874187637,365,1833378.9124259213
431,819346.1622640479,367,329351.9726584653
434,8079.710252653367,369,3247.795172274056
45,13231948.917604368,371,5318836.74915489
47,1398272.1147191615,373,562062.4108657037
49,2755794.3056075615,375,1107744.604900073
5,8862583.452713106,377,3562486.135204737
51,1189328.2086550982,379,478073.3830214858
54,346426.71938497433,381,139252.89293571192
56,9356419.706865253,384,3761383.5046135983
58,2884544.7738394733,385,1159618.6864799326
60,4194694.794936207,387,1686313.3872640776
62,7109539.254647978,389,2858112.880318587
64,9365691.892407814,392,3765502.104759997
66,29302459.26369308,394,11781134.090233134
68,3726477.1373977386,396,1498240.3505724645
7,1016733.0404373683,398,408780.3066480005
70,804860.505417252,400,323596.37301850104
72,5206692.315914113,404,2093582.5126218465
74,943499.953270689,406,379376.1726204348
76,773131.4705385239,409,310871.9372047038
78,246198.11952203637,411,98994.91777062301
80,4212648.243989436,414,1693882.8262387156
82,5248608.547705996,416,2110436.8002464552
87,18457879.768003087,419,7422584.5307468325
89,19211485.82086986,421,7725636.923565165
9,145953.98702461907,423,58693.40465462177
92,17009971.050809577,425,6841039.808992914
94,11442909.928324267,429,4602089.0991851995
96,20948690.171160676,431,8425984.435975423
