Capacity Factor A,Capacity Factor F,FFTT Factor,TSTT,Total Demand,Average Time (min),Average Distance (m),Congestion(%),Weighted Link Congestion,Weighted VC Ratio,Vehicle Kilometres Travelled
0.6,0.7,1.0,19568.308279359175,160579.9999999996,7.278066580767956,5887.54431951088,22.629084071416152,1.100984836512774,0.47233207413752804,948099.1273274975
