fishnetid,CO2,CO2psqkm
0,1765677.7167195645,250886.5158421277
1,3386749.5372869754,1924903.4704363965
2,323870.04644759797,184075.78402646817
3,15953102.520764112,9067654.734152263
4,3727761.8673676644,2118839.109849189
5,16405309.786446657,2331043.187926276
6,6658016.676143799,946042.7520147526
7,2238202.2782555544,318027.897177475
8,3204286.2561861053,455349.747200822
9,27478217.713016737,3904831.993399103
10,17733419.086848088,2520033.2469089855
11,15134697.458754689,2150738.1397339823
12,6219304.037096476,883803.22313265
13,14408954.862178426,2047831.7231362576
14,4302195.653616292,5502935.873791929
16,8927912.930039713,11419688.060795054
17,4028135.6207642965,5152575.868114442
18,11237097.062739344,14373894.179352626
19,5974382.446035942,7642110.821603987
20,8266251.386819283,10574137.301621838
21,9595920.188579254,12275041.35319598
22,2725431.9139179965,3486355.533530416
23,18213632.0101163,2588560.6402827734
24,22181256.68148602,3152448.010688526
25,19120689.780563377,2717473.6457578936
26,2173016.67278074,308868.0035652635
27,4840168.88751898,2751885.559667778
28,10311671.066828793,5862716.645686252
29,5753679.1927880235,3271444.5756116086
30,6302756.8005906055,3583640.807171327
31,35291573.456731535,5016269.765809064
32,22396227.587172315,3183352.520434699
33,20815406.47704988,2958657.9442755007
34,14293703.428623863,2031676.8374830047
35,10170412.339632832,1445761.263343072
37,5043625.256102243,6452727.773459198
38,7323129.60209842,9369086.593998877
39,1930541.7630100492,2469993.476341083
40,7058337.270662513,9030650.02080741
41,9472644.47115464,12119587.61819049
42,4624008.3784868065,5916315.14078249
44,5621281.981635412,7192304.376692181
45,13112403.820962168,7455904.391665751
46,4493267.945382467,2554937.8027353794
47,10934481.80545768,6217851.31969542
48,6824290.707277082,3880606.8486070265
49,32608166.03285352,4635369.908774113
50,22783398.702434473,3238743.3460214785
51,13265337.673362011,1885716.2043053098
52,9763717.001146073,1388102.2295324968
53,23090780.45912638,3282803.4480307456
54,23422398.651533876,3329949.422480302
55,12810764.834339807,7285197.315817418
56,5419803.877885018,3082122.0414245124
57,3102402.787828505,1764365.658618126
58,10051012.66344819,5716105.480338478
59,24374862.223307297,3465360.640087042
60,10629782.45448903,1511230.2745757236
61,4902064.319714487,697001.3247601824
62,16502874.90810944,2346465.677132078
63,20133964.37653911,2862753.1031568064
64,18675714.825323682,2655411.501180005
65,21789941.027597908,3098208.585636545
66,13561489.759774713,1928244.0441000091
67,1575742.3221003932,224072.3204334847
68,12120776.257135373,1723587.9390300303
69,9174856.122128729,1304674.8012648346
70,12985375.081661854,1846534.8588014527
71,4975324.889466712,707496.7634348081
72,4281208.490801091,608792.6352797542
