fishnetid,CO2,fishnetid,CO2psqkm
0,676135.7954146813,0,271281.9421579657
100,5261539.841808445,3,2111272.6444419296
103,3678350.324205983,5,1476145.1976441483
105,262108.57915681892,7,105185.82687377348
108,2511784.093865139,9,1007994.8076936768
112,11418832.931809401,13,4582449.715044431
114,805597.6958097768,15,323291.4391204685
118,21851483.952569496,21,8770038.26943656
120,32374922.316187564,23,12993593.858376676
122,2107287.6279434073,25,845754.6032978098
124,8360065.797082932,27,3355291.4362478326
126,27132099.3991599,29,10889400.032367544
128,11212619.290774498,31,4500156.6252507
13,1899251.0018503866,33,762259.6252791792
130,3309813.163305691,35,1328521.6230949427
133,1125344.4136981235,37,451700.538145747
135,400074.80539661413,39,160585.50848627478
137,7972939.177524159,41,3200247.7403838173
143,4764128.99675457,43,1912267.5737609852
146,21834216.955921687,45,8764008.092912517
148,20927150.707305476,47,8399921.94503644
15,1986640.3397605007,49,797414.9954876256
150,15721514.178853627,51,6310438.234386746
152,20319415.04602495,54,8156821.857475947
154,4987049.514142154,56,2001951.0595735165
156,5876957.291397569,58,2359186.698112295
158,6529729.382487656,60,2621228.9689361774
160,2573852.7916030884,62,1033221.6090352436
162,8044851.852120917,64,3229444.5129919276
164,3807407.2877987665,66,1528407.3343209643
166,7137164.200405963,68,2865071.5002621515
169,27426438.063564368,70,11009793.784066467
171,17533620.31196295,72,7038520.404141392
173,10069681.583065616,74,4042271.8197677094
175,13120636.917304663,76,5267016.680782997
177,43237642.526044816,78,17358669.815554857
179,30569637.56125809,80,12272830.19623156
181,4415180.966358213,82,1772568.1626813307
184,2140271.0558955655,87,859257.2676165703
186,8911196.385478407,89,3577589.0330784773
189,8910128.399120882,92,3577160.2672687643
192,12777564.378044479,94,5129824.572471477
194,8301179.705447816,96,3332684.882152268
196,20579674.821224485,98,8262147.500716252
198,9701843.504086338,100,3895011.109554797
201,10202753.061657837,103,4096111.8890889143
203,2318713.099375791,105,930896.6154862625
205,789790.3816971595,108,317110.7521909057
207,1417471.6508193798,112,569132.6607886886
209,1515681.870650045,114,608565.2968458777
21,573982.5908615843,118,230461.2152169699
213,1047718.781429274,120,420672.2423608506
215,8592230.580721183,122,3449888.4331782754
217,16566019.024647541,124,6651464.58535216
219,9184500.743775086,126,3687692.3381907274
221,13207224.86884652,128,5302866.570137337
224,6059808.722118454,130,2433089.2684140485
226,5720894.085271335,133,2297010.787452872
228,10350945.763439752,135,4156462.664606194
23,2372446.604965744,137,952665.1924068426
230,4746142.803206787,143,1905832.1638665637
232,12799648.303035717,146,5139748.725142438
234,9788261.376694782,148,3930514.553301909
236,1263699.418803877,150,507443.4330531934
238,1237523.0625691158,152,496932.21505625977
240,6088204.976777859,154,2444742.4669028516
242,10223442.217318747,156,4105263.118097796
244,9368948.34915221,158,3762137.770774501
246,7013749.7967977645,160,2816398.6012029373
249,8446730.529869277,162,3392167.1625139522
25,3003647.83394386,164,1206250.810773892
251,7034518.568212454,166,2825029.4959432306
253,13482407.470608568,169,5414471.283494414
255,10993107.571423085,171,4414780.178661862
257,23387221.756191175,173,9392198.00882469
259,14130487.540015789,175,5674737.184288471
261,26485572.036589786,177,10636480.87567298
264,608127.4293707875,179,244221.10889384168
266,441674.546223116,181,177374.41568865025
268,8654840.338959223,184,3475743.080802211
27,4739375.187146953,186,1903507.0261680612
270,2113511.8194214636,189,848863.9196720459
272,531169.9617776889,192,213337.35237406113
273,13076119.865572987,194,5251849.675597983
275,6469908.789309416,196,2598552.837204572
277,846989.9444656369,198,340182.2490771387
279,3091453.310410967,201,1241641.116195371
281,1357221.792522884,203,545110.0864827894
285,3866603.0657146513,205,1552969.708531109
287,4895929.582189063,207,1966385.0172914797
29,10492380.482645828,209,4214560.029890618
290,2891227.6474644956,213,1161342.9860337882
292,15837828.385775497,215,6361709.679273529
294,3850536.3104442875,217,1546676.3194951112
298,6592917.684018904,219,2648231.0089122574
3,1777434.3815699618,221,713956.5623557243
300,4122852.163353179,224,1656059.6487666378
303,1567238.1666771753,226,629525.3346489973
305,13995253.660184626,228,5621587.663738616
307,1790278.4573198492,230,719115.7470014045
308,2211730.158579396,232,888403.688626971
31,603513.7350071884,234,242418.283368418
310,9563030.733891152,236,3841260.5378162577
313,2411351.567533772,238,968587.2477994378
315,2184395.987457729,240,877514.7691606339
317,1883487.464113803,242,756633.9055628655
320,3782336.7776714615,244,1519438.9677515316
322,8970499.151652962,246,3603625.687611615
324,9120607.608453756,249,3663927.2027985137
326,11737075.129128134,251,4715013.592633785
329,8527515.504855849,253,3425670.456597804
33,2909389.388496541,255,1168758.8570486694
331,1933207.285000704,257,776607.3340987819
334,2212579.0886206212,259,888836.474406929
336,1806866.5808067732,261,725853.7919232179
338,5622235.433063997,264,2258562.3927782536
340,9124336.028183097,266,3665803.815626415
342,17565472.04760053,268,7057124.404064201
345,738574.2337501317,270,296730.4399842444
349,3985957.0646626456,272,1601402.729078686
35,2446488.239840318,273,982903.950140107
351,3806846.1530961967,275,1529442.9217006408
353,5936661.201257599,277,2385119.8834029813
355,3593328.7368747494,279,1443659.9171446299
357,11031766.888877518,281,4432135.448483159
359,10430561.06315165,285,4191027.7194262748
361,7290397.90819966,287,2929301.6486790637
363,5917857.291501267,290,2377811.107012335
365,432532.73004414304,292,173792.82381827993
367,1175442.63047807,294,472296.0363404032
369,1354286.0310622388,298,544212.1201115559
37,1232481.0897502995,300,495265.49891745154
371,3718357.714644401,303,1494200.8473898913
373,5804621.771678961,305,2332554.16385763
375,6501681.733213776,307,2612663.735112549
377,2242327.749946754,308,901066.6216695374
379,2832258.9841585835,310,1138127.124641666
381,2345427.3010684084,313,942496.5884649984
384,267508.95700921246,315,107496.9491701465
385,5493419.845556279,317,2207499.4441670394
387,849065.1713872245,320,341227.33690157416
389,13058060.546977738,322,5247850.666478904
39,2160750.835917922,324,868375.3359507985
392,6301687.274397276,326,2532559.383065614
394,4034442.2062855815,329,1621385.5147111474
396,8952120.725969562,331,3597731.2671484174
398,8021765.898715254,334,3223834.7621705956
400,8481024.705862377,336,3408404.4100549845
404,1560101.2492977513,338,626982.7246887595
406,7222889.2742300425,340,2902777.4955738513
409,6487334.870135769,342,2607168.5377346007
41,761698.5604876054,345,306115.9261688908
