Capacity Factor A,Capacity Factor F,FFTT Factor,TSTT,Total Demand,Average Time (min),Average Distance (m),Congestion(%),Weighted Link Congestion,Weighted VC Ratio,Vehicle Kilometres Travelled
0.6,0.7,1.0,6199.398780307294,39185.50000000003,9.44591262235512,6793.666896331964,17.322264193750804,1.0809574234551331,0.4314824802915206,268466.6514600934
