fishnetid,CO2,CO2psqkm
0,2956878.531282524,420145.16321818874
1,5268770.972565541,2994575.0101586534
2,513098.42562407366,291626.2124746372
3,25770480.565894265,14647797.806135925
4,5826546.374113919,3311776.549058447
5,27262721.60877171,3873781.252394299
6,10767952.148714636,1530026.6700793626
7,3952635.9063113374,561633.100727659
8,4977652.003702225,707356.4595434293
9,45278839.61478799,6434415.193822988
10,29479784.210035022,4189267.504318312
11,24231746.73804176,3443487.5255292444
12,9941588.915139645,1412763.9160027683
13,25176910.919962674,3578196.848114797
14,7211979.088738077,9224838.116112705
16,14065048.55617313,17990595.15141559
17,7065583.8968825815,9037917.416074373
18,20380575.348467994,26069743.07844839
19,9919397.50672377,12688363.31029038
20,15166543.088867974,19400947.48005996
21,18377618.16637659,23508534.724372067
22,5238941.7064052345,6701621.608925919
23,29993524.412404917,4262744.3397444645
24,35784280.921636984,5085739.136659969
25,31029567.369357847,4409988.997949976
26,3918526.8300583977,556971.1332993438
27,8585951.947352499,4881556.352475135
28,18238033.88802959,10369262.57315383
29,9945989.466209138,5655121.218629061
30,10452139.653563682,5942909.645705269
31,59323128.39568712,8432064.264557002
32,36455519.060118824,5181710.537280565
33,34199820.77906472,4861090.344420647
34,24254248.132989895,3447447.6393347937
35,15535609.526924044,2208443.6408663094
37,9150699.033191053,11707247.624433966
38,11499787.683820315,14712631.412591828
39,3159786.534079573,4042726.386627421
40,12255197.199751176,15679669.673328588
41,15040332.725550048,19243056.23726452
42,7945425.200816399,10165993.56399262
44,9198710.611018933,11769544.172254499
45,21705359.931020822,12341984.78342081
46,7292633.692872406,4146698.0669534607
47,17586591.667295177,10000548.1881049
48,10471612.12365417,5954642.2428453
49,53640942.35955797,7625255.889621796
50,38808224.2564606,5516730.832090068
51,24545077.0799091,3489172.362227309
52,15856814.08950434,2254354.4623773536
53,37284598.22754859,5300730.646003827
54,41280511.9873584,5868827.488468745
55,21535047.581292152,12246503.06706805
56,8605219.5055672,4893597.131369758
57,5061837.765365713,2878714.7683549803
58,15813382.94348152,8993219.68169876
59,39265015.92055178,5582285.53076141
60,18136789.876590516,2578497.3551878417
61,7981717.419640214,1134882.6234239778
62,23373770.764179572,3323405.839812167
63,32879721.200312488,4675011.941851111
64,30943676.327036988,4399734.884374438
65,36436727.50233844,5180765.833063333
66,22164533.003935322,3151470.045854782
67,2705608.746841802,384740.58961738663
68,17526199.583832163,2492245.1812393744
69,16494832.662629312,2345583.6516180146
70,23773044.12739022,3380553.4614894786
71,9274862.752979783,1318895.8560128526
72,6261801.58858297,890435.1887798526
