Average Time (min),15.452133016135196
Average Distance (m),11540.94427969831
Congestion (%),30.01325403334194
Weighted Link Congestion,1.1544572081262858
Weighted VC Ratio,0.5892421042656706
Non-Zero Weighted Link Congestion,1.199661453803418
Non-Zero Weighted VC Ratio,0.7616927471826278
Vehicle Kilometres Travelled,279004.0973405782
