fishnetid,CO2,CO2psqkm
1,1781199.0967061806,214147.49766706524
2,4813116.627241881,578664.6106040726
3,3483641.728066747,418826.37388128217
4,9624990.49372704,1157179.8083172766
5,29223248.895119105,3513411.63161683
6,13470943.332785994,1619565.6124383358
7,2246043.4561561993,270034.150969861
8,1059110.060306865,127368.96172043476
9,8590126.102721762,1033051.6947726981
10,8703383.592671806,4186688.3166443342
11,3068856.4344463227,1476247.167869758
12,5821577.6577381855,2800813.7855707193
13,20503323.85823037,9864334.97728374
14,25612053.136937693,3080114.841543309
15,14756318.861062944,7098401.111992209
16,17371121.59795939,8356229.628032355
17,922417.0162212919,443783.1885046831
18,9083090.404232275,4369957.134549926
19,24592275.06258945,2957475.9587848336
20,22235345.670988917,2674030.7714456683
22,2609733.366839651,1255742.9363104156
23,12927448.335800955,6220387.162334987
24,13184201.986018687,6344823.561549313
25,31505659.718472652,15161922.755430091
26,18063112.314839482,8691549.100515846
27,15459617.248651214,7438807.889244935
28,27395211.726027843,13183792.619171051
29,9619042.043786662,4629110.253599176
30,15937064.698587585,1917136.126353315
31,12836442.798906447,1544149.3580582314
32,27081483.930218603,3257744.8971824097
33,37634495.45307581,4527210.762756111
34,49581393.65963894,5964353.083680658
35,11220107.118730439,1350093.48463456
36,13801671.504789947,6642912.240242835
37,11992261.22120426,5772021.079252078
38,21864128.440318134,10524952.77748042
40,58506679.4462623,7039993.994007677
41,20006815.414049003,2407380.8612478697
42,25654063.513626732,3086903.1496430547
44,26261282.841574475,12639874.61028197
45,25326047.34930939,12191451.08479552
46,30332727.308032632,14601566.369353136
47,16651263.179008711,2003613.8417414732
48,47436361.1800656,5707924.308230518
49,7726088.368247166,929926.9950888163
50,21352751.99070137,10280234.705746897
51,16907173.7795781,8141068.514521228
52,8976949.180663092,4322541.382963619
53,57791072.18877617,6955845.641673753
54,16898128.64183239,8135566.25402022
55,40514375.53543055,19505555.520074
56,35904756.31199084,17288701.526584852
57,27954897.855797317,13460720.385767963
58,30161593.77796148,3630307.9815001856
59,38428398.9089058,4625316.6958706565
60,12600650.253402036,1516638.726844807
61,47688929.097078495,5739932.087301837
62,3418187.5283266166,411535.72126072965
63,14111913.563721307,6796065.416636877
64,9253105.961272588,4456143.607736539
65,31580384.130227532,15210739.60265062
66,49200617.32950876,23697551.47382167
67,81144740.53870854,9769493.056588784
68,49739707.020032525,5988456.172794869
69,16833702.892376024,2026708.6003595658
70,16948637.628181353,2040546.2698863465
72,53714067.965691686,6466952.886262883
73,6032100.442153719,2905780.4596263133
74,57525239.644166656,27711030.16211183
75,5322375.173199724,2564254.114558872
76,19848520.142277416,9562769.963877313
77,94972064.62039773,11437474.099019986
78,45105674.16367494,5432070.80974586
79,25376894.010538533,3056136.234578306
80,33358795.654918212,4017395.6710601165
81,50347839.23167455,6063384.106216648
82,53136550.36253262,6399228.245819161
83,20643067.00372488,2486744.5860921745
84,49814654.96848224,24003472.58792194
86,40886685.67780673,19704265.932214994
87,24431841.26512263,11774285.186518552
88,56680056.753572516,6827901.311656379
89,26439780.51074683,3185039.366035814
90,27167169.1998533,3272663.4523353055
91,33174944.389108285,3996383.5479803015
92,10851266.456756942,1307185.996572836
93,10330061.08156442,1244751.579877389
94,33485962.892624635,16139964.625556104
95,29784257.488858983,14355772.411577167
96,10654924.89301511,5136314.933384522
97,33622405.083007604,16208022.398873052
98,33418862.27498602,4026905.6771340934
99,34924671.00049831,4208352.599401444
100,39340626.22642502,4740466.320776341
101,51260777.82949484,6176820.609792332
102,14607747.635230012,1760204.2043926665
103,69352804.1793536,8359239.790268999
104,34691797.32624589,4181475.5154741756
105,36453452.08098263,4393811.479345066
106,9632992.871705297,1161084.9520127808
107,5710862.589368823,688342.3151910894
108,20240293.530220672,2439605.2769107614
109,25499190.22714858,3074342.371180325
110,23599889.575398687,2845350.7672397657
111,32659558.385598097,3937641.2848585495
112,35834389.65406019,4320418.863402567
113,23130551.600909546,2788764.4361246466
114,11549209.67052141,1392445.1846286177
115,5164341.307638637,622822.0591918112
116,26600800.36650923,3208069.3884253637
117,14086414.300902424,1698828.3769200717
118,18862612.839792408,2274840.2304938147
119,13307120.085162168,1604845.11763283
120,4192067.7236763705,505565.39477150224
