fishnetid,CO2,CO2psqkm
0,5109379.5465553,216909.90316439592
2,1851276.140966722,78592.73808272414
3,35203820.20369668,1494517.5166227028
4,47406172.744352385,2012547.3642498802
5,25616752.18060004,1087515.0660174484
6,39137665.929527566,1661522.1573386055
7,19730395.4680164,837619.9363087103
8,43388857.42392686,1841999.1657466313
9,33437458.631981038,1419529.680236098
10,9307604.991010476,395138.3292035264
11,3217325.2262392426,136585.99775434978
12,28092241.806077696,1193719.9677138668
13,47502420.44412723,2018514.157407908
14,22826993.148773212,969984.4431305929
15,61159306.73109886,2598834.445482202
16,16292759.228642099,692326.093255282
17,19335307.250749275,821612.6895970488
18,20435448.822662592,868360.8619490649
20,3088262.738444172,131229.14582167476
21,19159634.7979469,814147.8629685767
22,16876586.083623953,717134.5716704383
23,2280689.0603302876,96913.02282873822
24,41318565.85326592,1757384.3933780314
25,10073772.149431951,428463.32132456306
26,19347919.994729348,822916.5737217033
27,27722740.609931808,1179119.1364816132
28,29786311.67770585,1266888.097340789
29,30915362.65443856,1314909.5260826442
30,12192159.135800697,2074254.913364977
31,7041692.412415588,1198004.7932583583
32,19877219.219562583,3383296.802873789
33,11035156.573242275,1878291.4018837232
34,14167828.161776882,602594.0055129105
35,17387917.97420235,739552.6696090609
36,40878261.65157922,1738657.1283724927
37,18636334.117642544,792651.0045007977
38,3788111.5513538965,161118.08295490945
39,39109043.15459046,1664963.8348139096
40,24550575.120779995,1045175.6525570487
41,15713992.948935512,668981.5922389168
42,28235703.31766743,1202060.2163193917
43,12354513.662308984,2103842.608399811
44,8864017.34413401,1509448.115879838
45,10765276.026991777,1834070.5595091463
46,15239723.238211783,2596378.1751801516
47,15413732.93344557,2624795.195201358
48,13222372.941548487,2251629.836587466
49,19720404.099646755,3359747.8123273356
50,12812290.918978577,2182818.6769616297
51,43772614.35554438,1863503.0156365077
52,27519856.12522881,1171584.9198015973
53,21446224.349462144,913016.1480559979
54,21438526.73090133,912688.4423520435
55,26489395.612139463,1127715.79519234
56,14966249.406554801,637148.3931790876
57,38610463.268528126,1645278.1759867014
58,13277591.585053185,565787.8672064289
59,27222674.92761612,1160019.0507658361
60,31284601.907255773,1333106.84216512
61,46139092.51464348,1966089.902786816
62,23699001.821027663,4039469.7231784794
63,26317047.976492397,4485712.913450743
64,26559223.608218636,4529114.160447174
65,30671115.251678973,5230310.360431636
66,23017662.64308118,3923336.1829848913
67,15487184.867273403,2639774.2335759695
68,23444762.794347953,3998008.7041154355
69,9866351.820981162,1682497.7417838252
70,57758985.718110345,2461239.5352063645
71,46365220.86316306,1975725.7373584877
72,28146162.418246526,1199370.9177342237
73,15458409.369829657,658717.389500482
74,14166474.87799379,2414660.6167627578
75,1981847.4348308789,337803.7931477369
76,15624556.840147002,2664437.887164871
77,720483.0994483314,122863.16257620345
78,31807251.869807217,1356649.9619869108
79,25915956.079807784,1105373.1071906905
80,30160627.288876764,5145670.909056551
81,25796322.976635836,4401081.828641416
82,8127857.519764274,1387335.8891550757
83,23262681.37018719,3970683.8689485043
84,28242759.71984584,4818465.666842473
85,18834362.143804748,3213309.4728356106
86,25014942.013559166,4269775.489562255
87,36393905.30226141,6212039.3780971095
88,16963223.26236607,2894076.559779646
89,10980134.08982474,1873308.4037807286
90,14559000.95878848,2485061.345041422
91,28103286.90147825,4796921.996582097
92,13452907.02143556,5164167.188563116
93,11181548.849808455,4292260.966012165
94,10056250.138035545,3860292.5687421234
95,13838256.79213395,5313754.134449664
96,17001520.29953912,6528416.124996496
97,16503423.450802214,6337151.847342655
98,6952848.050185848,2670661.1904365937
99,16305534.34568027,6263125.190140897
100,16620243.999069557,6384008.438486619
101,13622587.674744524,5229302.498050931
102,9796483.504900355,3760575.955717097
103,8031468.2298568515,3083039.572229789
104,21403771.613028355,8218837.214105998
105,14386669.805088624,5524339.32294201
106,8363982.152362536,3211686.6604067413
107,18466454.41147427,7093157.043806331
108,17882443.103373896,6868832.231289244
109,16796213.72306523,6451600.238159927
110,15509370.046064945,5953581.614706308
111,13654127.80163281,5241409.806021104
112,7438005.598469805,2855227.0820546895
113,6569732.986059664,2522712.675540796
114,15749310.290000048,6047579.830704461
115,11693606.553332534,4491635.797705289
116,12273094.08456078,4714222.9805149585
117,13198768.005708845,5069783.953279484
118,22397736.652517457,955313.2317939807
119,8456475.099489588,360687.4516926114
120,11076467.566386517,472435.9515369416
121,37250671.163525045,1588823.8891192677
122,23314019.951766685,995329.2862696418
123,10644373.015559753,454432.8356192426
124,31906816.271385293,1362175.5807122404
125,41648544.97679731,1778072.4487534584
126,51559967.45733631,2201213.935458939
127,11890142.966959594,4568558.494747552
128,24700572.33026428,9490719.31751679
129,16089422.968420828,6182050.9797252
130,12034906.522761663,4625630.739838024
131,7920287.170440071,3044171.862460535
132,15221922.62151579,5850564.195438542
133,15442917.325345838,5937365.4499543635
134,4280366.646666567,1645680.0554999402
135,11186573.481856272,4300921.483633055
136,18976716.090933315,7291437.768289068
137,13707258.787479857,5266750.260889399
138,15384745.736762034,5911292.321759867
139,20028939.72579483,7698146.978273305
140,13001327.915555073,4997075.959930928
141,16004712.393730741,6151430.382171284
142,13222803.468946382,5083794.39027403
143,13244886.93779768,5092284.860190683
144,17992546.90044818,6917625.99467339
145,16536396.736981904,6353792.04398014
146,10003107.546198968,3843501.468489771
147,9638045.765280915,3703233.508301463
148,6884966.105173649,2646244.970710918
149,11846345.007538809,4553156.895565667
150,5197230.952509005,1997561.9428780312
151,9981447.899713,3837584.7420363147
152,12198910.787214266,4690136.5790652195
153,4571216.737614525,1757503.6989688561
154,12520661.43271284,2138143.6004724344
155,11751340.622285798,2006767.2849027829
156,9420682.147548396,1609519.2059055362
157,12199928.402013397,2084352.1484081706
158,21868004.723381598,933595.5608897556
159,9636363.47533963,411398.58334117266
161,33443853.15771528,1429139.1394826071
162,13804328.038965,589893.3176660863
163,11439515.2926809,488838.97930010466
164,22379052.08004824,956312.6318397436
165,15603719.725282304,2667143.1450165347
166,23328345.64910553,3987513.1236671996
167,16643597.011594262,2846229.4248032556
168,24992932.078454047,4274053.17758237
169,50069572.88594608,2139597.550887319
170,27247792.67679633,4657464.036411616
171,21293465.0385829,3639691.0679756524
172,16002460.089879166,2736588.295506374
173,17005585.788322948,2908133.297328882
174,32209284.07931405,1376382.927989342
175,11848818.850393414,2025318.099130217
176,13218898.71595137,2259505.791929343
177,19627383.66220426,3356488.1961725177
178,7562968.838872168,1293346.8908837815
179,23141885.03509749,988910.3838932194
180,19227291.612367943,821630.0573949147
181,29386289.15975013,1255749.3242271321
182,28345685.950492967,1212423.625670908
183,9776361.073098792,418162.0850106199
184,11953995.117609004,511305.5343609278
185,34243602.81527558,1464693.8921796991
186,38737977.204029895,1656930.7532333736
187,35351810.26256258,1512094.999127046
188,45825287.50213434,1960074.6765411492
189,27978910.264760245,1196735.6120705088
190,28591809.600331537,1222951.0169791246
191,6675094.97183035,285512.3302212221
192,31506819.781736866,1347634.0893584548
193,34978445.6881463,1496125.16047853
194,20676892.11231231,885243.0462552808
195,22192082.01779868,950113.1108811595
196,30608874.540257387,1310462.577900107
197,21422398.35051418,917160.5225241238
198,17353303.301950324,742949.7138239129
199,11681444.049925363,500119.508253319
200,25841925.787515096,1106374.448393081
201,29909944.07344967,1280539.1574848571
202,42471127.356778525,1818323.080421883
203,42660711.942927115,1826439.7952382877
204,31062185.94854632,1329870.2707872319
205,20067344.145119082,859958.7778478265
206,36302566.608934805,1555697.185835731
207,32296904.500185624,1384039.9766604383
208,26415186.88767247,1131986.9569322108
209,39803473.92832852,1705723.8140717654
210,23894019.6831161,1023945.7606333137
211,18810406.4322736,806094.4193381654
212,20194554.487690113,865410.2043014658
213,3545454.168999668,151935.62297231157
214,3727658.733096565,159743.75209622324
