From,To,Volume,EstimatedTT
442874,26384674,1201.49,0.55
442928,1803689295,0.0,0.03
26384674,264670999,354.52,0.35
26384674,534589,846.97,0.51
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,262.79,0.32
15866840,1803689315,1052.49,0.53
264670999,534589,83.15,0.33
534589,534591,930.13,0.37
534591,534626,930.13,0.65
8083440,534911,946.35,0.04
534626,534624,0.0,0.07
534626,534625,930.13,0.08
534608,30409417,758.61,0.86
30436919,30436908,614.05,1.3
30409417,30409422,409.89,0.02
30409417,30403571,1464.39,0.18
534624,534608,536.95,1.22
534625,30436908,930.13,0.02
534625,534624,536.95,0.07
30436908,30436907,1084.38,0.02
30436908,534628,459.79,0.37
534628,534629,594.83,0.21
534629,3595409680,790.0,0.63
11769656,11769730,538.17,0.19
3595409680,3855350,726.29,0.01
3595409680,7128283652,63.72,0.04
3160432771,30409397,235.47,0.15
30409405,30409419,786.17,0.72
534736,140605768,1314.52,0.1
534306820,2021890013,1211.42,0.19
140605768,534324288,1314.52,0.36
534329195,2021890013,654.42,0.02
534329195,534306820,1314.52,0.22
3853550,3564765835,170.64,0.4
534742,534770,947.81,0.54
534770,29138173,1462.48,0.07
534743,534744,576.51,0.07
534744,534747,1470.54,0.05
247994358,534742,449.46,0.06
534747,277692998,109.42,0.01
534747,2287846802,1361.11,0.32
277692998,288154283,1158.89,0.07
2287846802,29510418,0.0,0.04
2287846802,2287846804,1361.11,0.08
534749,25235133,1823.74,0.05
534749,7095690293,176.1,0.73
25235133,25235132,828.23,0.01
25235133,534751,995.5,0.72
7095690293,7095690318,524.39,0.01
534751,534754,798.32,0.88
534754,3098430373,798.32,0.16
29510455,25235132,730.05,0.67
3098430373,16574394,279.62,0.02
3098430373,2260849842,1075.9,0.68
534758,25873172,789.51,0.02
534758,2202559858,1136.06,0.63
25873172,25873173,1483.86,0.02
25873172,3100041009,560.5,0.2
2202559858,25873172,1254.85,0.63
534769,546378258,1117.68,0.57
534769,534770,514.67,0.04
546378258,247994363,790.02,0.04
546378258,290077155,327.66,0.24
29138173,1775338888,179.27,0.09
29138173,534773,1283.21,0.64
534773,2544089666,2063.74,0.03
534773,335716508,494.93,0.26
2544089666,2544089665,1572.75,0.05
2544089666,16574602,490.99,0.03
335716508,534799,494.93,0.5
534774,534804,488.4,0.15
244038933,534778,490.99,0.08
534804,18630111,2494.24,0.62
534804,16574613,45.36,0.05
534778,244038915,846.35,0.02
534778,30058360,687.52,0.22
244038915,534787,1202.01,0.19
244038915,244038942,326.41,0.02
30058360,30056676,835.16,0.75
30058360,30056684,260.08,0.02
534787,244038955,355.66,0.05
534787,244038923,846.35,0.16
244038955,244038925,844.97,0.05
244038955,2072816,355.66,0.31
244038923,244038955,844.97,0.09
534790,30261537,306.03,0.04
534790,30409389,1219.37,0.03
30261537,30409389,261.93,0.05
30409389,30409397,1322.32,0.04
30409389,3160432771,158.97,0.18
534796,534790,335.06,0.05
534796,3160432775,1048.97,0.29
3160432775,534790,1190.34,0.16
534799,1501721437,118.14,0.02
534799,11769597,564.38,0.43
1501721437,18630516,655.77,0.01
1501721437,2071676,188.66,0.32
11769597,7128283648,665.16,0.01
11769597,3595409680,0.0,0.02
18630111,280008666,2182.3,0.04
18630111,35711189,756.32,0.88
16574613,534773,1396.64,0.04
16574613,16574619,45.36,0.14
534806,280008531,481.69,0.02
534806,2287864441,2356.94,0.3
280008531,18630070,18.97,0.03
280008531,31197353,462.72,0.04
2287864441,280221322,907.77,0.09
2287864441,24969587,1449.18,0.05
24669567,976932104,342.68,0.1
1854526402,27318980,539.84,0.03
27318980,27318981,594.87,0.05
534908,534911,0.0,0.05
534911,534914,946.35,0.28
3853544,15511907,197.48,0.33
534914,442936,156.65,0.41
534914,15866840,789.71,0.53
30409415,30409424,667.86,0.05
536575,30409422,1555.19,0.17
30403571,10919767,1222.2,0.41
30409422,30409424,1328.69,0.01
30409422,30409415,636.39,0.06
536584,30587893,568.47,1.02
30587893,1619208224,605.67,0.42
536652,25479302,857.86,1.16
536652,18629762,619.69,0.04
25479302,18627237,984.92,1.21
25479302,28796755,296.82,0.04
18629762,264218470,899.1,0.18
18629762,264223496,651.46,0.02
25599929,2526224454,692.35,0.09
264218470,264223496,570.5,0.18
3899207524,309517759,919.74,0.01
536663,21527849,1639.69,0.08
536663,536667,1150.72,1.86
21527849,2297622,1226.59,0.01
21527849,21552197,1361.76,0.1
21647397,2297615,1256.78,0.13
21647058,1632149359,302.35,0.28
536670,24945363,158.1,0.02
536670,2075220,1912.63,0.43
24945363,21660961,1728.48,0.01
2075220,25096430,1779.81,0.03
2075220,3869392962,492.96,0.32
344434421,10919786,491.62,0.22
1630023963,311941598,695.21,0.22
3100041009,25873173,545.62,0.2
