fishnetid,CO2,fishnetid,CO2psqkm
0,574155.9684954126,0,230365.1829873837
100,3648594.469593277,3,1464053.856079276
103,3021493.724894455,5,1212544.4991914032
105,188372.6651421344,7,75595.13926301933
108,1149494.2083198072,9,461299.27977899305
112,12162036.011620676,13,4880701.80101848
114,526536.2074636295,15,211302.3028061701
118,13234378.767733846,21,5311584.719700302
120,17415910.77653741,23,6989832.101957023
122,441471.1696850644,25,177183.34651297968
124,4288094.973237203,27,1721016.1607269275
126,21794898.193091787,29,8747327.716802102
128,8346581.995624648,31,3349879.7463597814
13,1654120.9910993315,33,663877.3103783394
130,2003303.1030879214,35,804103.2405005556
133,1224025.827204423,37,491310.1430304393
135,112838.9522706641,39,45292.281050988764
137,8637771.481904654,41,3467103.9188212077
143,3965127.911397188,43,1591557.5619267975
146,13960952.520338086,45,5603768.668233675
148,10650343.70371633,47,4274927.678893099
15,1392956.920138903,49,559117.1758451902
150,8529178.832584726,51,3423516.0558173023
152,11734942.297448961,54,4710757.352573306
154,1923683.1750957735,56,772224.0494596693
156,3497081.617821526,58,1403833.3147416178
158,4708865.617722816,60,1890279.7106884432
160,2301246.2049885043,62,923789.1593728462
162,8334873.44208336,64,3345867.8666558587
164,3789746.5363695826,66,1521317.7796782325
166,6286478.8434422,68,2523580.9161183005
169,22571900.938300304,70,9061037.166733194
171,13147271.997329852,72,5277708.799754603
173,4640776.779116524,74,1862946.8113076126
175,6831876.632816052,76,2742519.925891352
177,24508912.1315731,78,9839623.262858354
179,16595653.082009457,80,6662677.366158697
181,2494592.265874592,82,1001507.0419656341
184,1385314.0886292127,87,556163.7603365128
186,9109165.980600711,89,3657068.131255093
189,9249112.219409358,92,3713252.5208105375
192,12052711.786113365,94,4838817.105986152
194,6894248.602768479,96,2767842.512452442
196,15067618.052905172,98,6049215.25335114
198,7059055.195723638,100,2834007.6191420085
201,5933902.7711292645,103,2382291.2837969624
203,1008116.3421038311,105,404729.71457032935
205,1073147.7061622012,108,430882.2748407808
207,1539504.6285690356,112,618130.4331889201
209,1432561.6456753316,114,575191.4831418593
21,299118.41627090273,118,120099.79885294361
213,225044.7332759527,120,90358.28531158695
215,7451780.7125638705,122,2991983.4954775264
217,15971017.934884984,124,6412564.178989395
219,9381225.540338237,126,3766679.8134228187
221,13168258.485007074,128,5287221.07789553
224,6319140.582829937,130,2537214.265784324
226,4995170.64125202,133,2005623.7149476213
