fishnetid,CO2,fishnetid,CO2psqkm
0,305832.21563763183,0,122707.24016581038
100,2690074.934068603,3,1079433.3580197452
103,1942535.3962799788,5,779551.7130607837
105,127035.62467593217,7,50980.19785140114
108,707842.6768315255,9,284061.7331134671
112,8439310.567124223,13,3386748.5875688232
114,334632.52297072846,15,134290.14319483002
118,9114563.606908703,21,3658107.239549905
120,10154996.944360495,23,4075682.5495794644
122,256498.38726118326,25,102944.98429544047
124,2767049.867883581,27,1110548.5232688028
126,13774710.694799524,29,5528445.58318432
128,5449920.4226631345,31,2187311.890390825
13,849384.8967912914,33,340898.497626238
130,1090335.8738039352,35,437648.5056147145
133,714275.9431149887,37,286702.29661454563
135,70515.19228042407,39,28304.001790699043
137,5749724.172923073,41,2307874.3462760504
143,2728138.1305410024,43,1095043.834314386
146,9129465.318560965,45,3664464.271714248
148,6796332.051590808,47,2727970.9285021313
15,737462.2073004993,49,296009.00119531254
150,5104565.096899833,51,2048914.7795140436
152,7440638.799022539,54,2986895.2945731417
154,1212911.2481107037,56,486898.9071470135
156,1891225.7135693894,58,759194.652156441
158,2604343.186783232,60,1045461.3669834846
160,1378069.4446684718,62,553198.3544777001
162,5845934.775516743,64,2346733.330971659
164,2733537.0609352696,66,1097323.658007469
166,4333332.50331829,68,1739529.4696611706
169,15664617.070896536,70,6288246.518094319
171,8533209.007854385,72,3425485.7038056934
173,2717168.2022736166,74,1090752.7078205484
175,4451742.293773183,76,1787062.7064548975
177,15181934.615630351,78,6095110.065155009
179,10531179.482325261,80,4227965.6503489325
181,1784338.9565803874,82,716360.767535029
184,986122.2139634265,87,395899.7047463517
186,5821381.412787478,89,2337117.1949138097
189,6323299.526693208,92,2538622.8808058565
192,9264403.370800689,94,3719391.4782759487
194,5169253.891899952,96,2075306.7526337074
196,10502179.151252545,98,4216322.8515693685
198,4663565.309095416,100,1872287.3319292564
201,4051919.904240378,103,1626729.2948378166
203,612636.5912260367,105,245955.9699080004
205,525562.683266941,108,211020.0145209616
207,836940.2315001219,112,336042.00874099974
209,878081.0205075265,114,352560.55195191706
21,205648.73231064406,118,82570.54745336245
