from,to,capacity (veh/hr),length (m),Free Flow Time (min),B,Power,Speed Limit,Toll,Type
1804718931,2409220090,2400,2229.8090,2.229809,0.15,4,0,0,F
1804718931,1759908920,2400,60.9540,0.060954,0.15,4,0,0,F
1804304265,1804718931,2400,1854.8040,1.854804,0.15,4,0,0,F
1804304265,1804304267,2400,49.8090,0.049809,0.15,4,0,0,F
2379518824,631709219,2400,3681.8550,3.681855,0.15,4,0,0,F
2379518824,2379518826,2400,52.1740,0.052174,0.15,4,0,0,F
1804304457,7866005662,2400,3324.9570,3.324957,0.15,4,0,0,F
1804304457,6657465834,2400,31.9590,0.031959,0.15,4,0,0,F
1804304655,7866020391,2400,12.6660,0.012666,0.15,4,0,0,F
1804304655,1804304508,2400,2403.1170,2.403117,0.15,4,0,0,F
7866020391,631709251,2400,32.8540,0.032854,0.15,4,0,0,F
1804304670,7865977877,2400,16.0690,0.016069,0.15,4,0,0,F
7865977877,1804304655,2400,12.0800,0.01208,0.15,4,0,0,F
7865977877,7866020391,2400,21.9070,0.021907,0.15,4,0,0,F
7865955676,7866015820,2400,3986.2200,3.98622,0.15,4,0,0,F
7865955676,7865955677,2400,73.3890,0.073389,0.15,4,0,0,F
1804304773,1804304770,2400,44.3220,0.044322,0.15,4,0,0,F
1804304773,1804304670,2400,535.4600,0.53546,0.15,4,0,0,F
2409220090,7865962057,2400,1639.4170,1.639417,0.15,4,0,0,F
2409220090,2409220065,2400,45.8600,0.04586,0.15,4,0,0,F
1834496488,7865955677,2400,3982.4600,3.98246,0.15,4,0,0,F
1834496488,7866015820,2400,56.2930,0.056293,0.15,4,0,0,F
7865955677,1804304773,2400,3985.1170,3.985117,0.15,4,0,0,F
7865955677,7865955676,2400,74.8800,0.07488,0.15,4,0,0,F
7866015820,631709876,2400,26985.3370,26.985337,0.15,4,0,0,F
7866015820,1834496488,2400,59.9380,0.059938,0.15,4,0,0,F
2042794119,7865979698,2400,2113.0570,2.113057,0.15,4,0,0,F
2042794119,4872406045,2400,44.4000,0.0444,0.15,4,0,0,F
4777503145,7515770472,2400,122.6330,0.122633,0.15,4,0,0,F
4777503145,7515770461,2400,90.2040,0.090204,0.15,4,0,0,F
2379518826,1804304265,2400,4176.2590,4.176259,0.15,4,0,0,F
2379518826,2379518824,2400,52.1570,0.052157,0.15,4,0,0,F
2409220065,1759908920,2400,2248.7950,2.248795,0.15,4,0,0,F
2409220065,2409220090,2400,47.1620,0.047162,0.15,4,0,0,F
7865962057,7865985459,2400,2235.1720,2.235172,0.15,4,0,0,F
