gridID_lat,gridID_lon,inner_gridID_lat,inner_gridID_lon,oneway,lanelength,fishnetID,osmid,y,x,street_count,lon,lat,highway,ref,nodeID,geometry,lanecapacity
0,0,0,0,False,10893.664,0,6183055986,38.329832,43.2349448,4,43.2349448,38.329832,,,18,POINT (43.2349448 38.329832),7600.0
0,0,0,0,False,10893.664,0,1487684505,38.3250221,43.1904396,3,43.1904396,38.3250221,,,13,POINT (43.1904396 38.3250221),7200.0
0,0,0,0,False,10893.664,0,2402252481,38.4115838,43.2291879,3,43.2291879,38.4115838,,,76,POINT (43.2291879 38.4115838),7200.0
0,0,0,0,False,10893.664,0,2021482168,38.3079092,43.1221025,4,43.1221025,38.3079092,,,118,POINT (43.1221025 38.3079092),3800.0
0,0,0,1,False,26812.558,2,1860376273,38.3402439,43.4243183,4,43.4243183,38.3402439,,,105,POINT (43.4243183 38.3402439),9600.0
0,0,0,1,False,26812.558,2,1433254639,38.4238585,43.2926045,4,43.2926045,38.4238585,,,73,POINT (43.2926045 38.4238585),7200.0
0,0,0,1,False,26812.558,2,10879118592,38.3261508,43.4079589,3,43.4079589,38.3261508,,,198,POINT (43.4079589 38.3261508),6200.0
0,0,0,1,False,26812.558,2,130170602,38.3206365,43.3911489,2,43.3911489,38.3206365,,,15,POINT (43.3911489 38.3206365),4800.0
0,0,0,1,False,26812.558,2,7049446155,38.4234652,43.288218,1,43.288218,38.4234652,,,195,POINT (43.288218 38.4234652),2400.0
0,0,1,1,False,29785.840000000004,4,10567634794,38.4612045,43.3395936,5,43.3395936,38.4612045,,,123,POINT (43.3395936 38.4612045),12000.0
0,0,1,1,False,29785.840000000004,4,1480416875,38.5070998,43.4355586,3,43.4355586,38.5070998,,,24,POINT (43.4355586 38.5070998),4200.0
0,0,1,1,False,29785.840000000004,4,9285640577,38.5008478,43.3946579,3,43.3946579,38.5008478,,,186,POINT (43.3946579 38.5008478),5000.0
0,0,1,1,False,29785.840000000004,4,4204457052,38.4786904,43.389983,3,43.389983,38.4786904,,,84,POINT (43.389983 38.4786904),7200.0
0,0,1,1,False,29785.840000000004,4,5113493159,38.5282877,43.353856,1,43.353856,38.5282877,,,160,POINT (43.353856 38.5282877),2400.0
0,1,None,None,False,26028.203999999998,6,1860376341,38.3429332,43.7577487,3,43.7577487,38.3429332,,,174,POINT (43.7577487 38.3429332),6600.0
0,1,None,None,False,26028.203999999998,6,8936102616,38.2735543,43.861525,1,43.861525,38.2735543,,,1086,POINT (43.861525 38.2735543),1800.0
0,2,None,None,False,7335.044,8,2894114305,38.4969971,44.3204051,3,44.3204051,38.4969971,,,1093,POINT (44.3204051 38.4969971),6600.0
0,2,None,None,False,7335.044,8,10777195442,38.4958615,44.3240322,2,44.3240322,38.4958615,,,3232,POINT (44.3240322 38.4958615),5400.0
0,3,None,None,False,114394.54100000004,10,1472205138,38.3262174,44.8263931,2,44.8263931,38.3262174,,,5581,POINT (44.8263931 38.3262174),6600.0
0,3,None,None,False,114394.54100000004,10,180540695,38.3039549,44.8024237,3,44.8024237,38.3039549,,,5582,POINT (44.8024237 38.3039549),6600.0
0,3,None,None,False,114394.54100000004,10,6830756858,38.4765657,44.4046319,3,44.4046319,38.4765657,,,3238,POINT (44.4046319 38.4765657),5400.0
0,3,None,None,False,114394.54100000004,10,10636983006,38.5363711,44.8226282,3,44.8226282,38.5363711,,,5974,POINT (44.8226282 38.5363711),4200.0
0,3,None,None,False,114394.54100000004,10,6536918761,38.5356783,44.8178032,3,44.8178032,38.5356783,,,6028,POINT (44.8178032 38.5356783),4200.0
0,4,1,0,False,8174.704000000001,12,172868426,38.4443087,44.9209016,2,44.9209016,38.4443087,,,5579,POINT (44.9209016 38.4443087),7200.0
0,4,1,0,False,8174.704000000001,12,3192343236,38.4746568,44.9418351,3,44.9418351,38.4746568,,,5580,POINT (44.9418351 38.4746568),7200.0
0,4,1,0,False,8174.704000000001,12,4055038892,38.4816115,44.9462803,3,44.9462803,38.4816115,motorway_junction,,5964,POINT (44.9462803 38.4816115),7200.0
0,4,1,0,False,8174.704000000001,12,4055038891,38.4783216,44.9450937,3,44.9450937,38.4783216,,,5963,POINT (44.9450937 38.4783216),7200.0
0,4,1,0,False,8174.704000000001,12,7366069163,38.4807383,44.9565243,3,44.9565243,38.4807383,,,5891,POINT (44.9565243 38.4807383),4200.0
0,4,2,0,False,168805.159,14,2111550697,38.5617852,44.967857,4,44.967857,38.5617852,traffic_signals,,5867,POINT (44.967857 38.5617852),7600.0
0,4,2,0,False,168805.159,14,2111471892,38.555775,44.941052,3,44.941052,38.555775,,,5776,POINT (44.941052 38.555775),4200.0
0,4,2,0,False,168805.159,14,2111472110,38.5479039,44.9425317,3,44.9425317,38.5479039,,,5820,POINT (44.9425317 38.5479039),4200.0
0,4,2,0,False,168805.159,14,7462050407,38.5571068,44.9087752,3,44.9087752,38.5571068,,,5723,POINT (44.9087752 38.5571068),5400.0
0,4,2,1,False,2563.554,16,5208047163,38.5715658,45.0416797,4,45.0416797,38.5715658,,,5911,POINT (45.0416797 38.5715658),9600.0
