Centroid,Proportion,Proportion
321,0.007136918399018747,0.007136918399018747
323,0.0015002785849424262,0.0015002785849424262
324,0.004552675971777448,0.004552675971777448
326,0.004498292376686066,0.004498292376686066
328,0.0010919174738430342,0.0010919174738430342
330,0.005976497001910888,0.005976497001910888
332,0.0010337501224696052,0.0010337501224696052
334,0.0065970852334341435,0.0065970852334341435
336,0.00685477667587891,0.00685477667587891
338,0.008800369953954787,0.008800369953954787
339,0.0006742397308721544,0.0006742397308721544
341,0.0006742397308721544,0.0006742397308721544
343,0.0006742397308721544,0.0006742397308721544
345,0.0006742397308721544,0.0006742397308721544
347,0.0006742397308721544,0.0006742397308721544
349,0.0006742397308721544,0.0006742397308721544
353,0.0006742397308721544,0.0006742397308721544
357,0.0022853256481904184,0.0022853256481904184
359,0.0022853256481904184,0.0022853256481904184
361,0.0022853256481904184,0.0022853256481904184
363,0.0022853256481904184,0.0022853256481904184
365,0.0022853256481904184,0.0022853256481904184
367,0.0017115035917679331,0.0017115035917679331
369,0.012638079146059356,0.012638079146059356
371,0.007566253867994524,0.007566253867994524
373,0.005314649550472905,0.005314649550472905
375,0.00376572829740802,0.00376572829740802
376,0.014569767651478287,0.014569767651478287
378,0.007934392968544972,0.007934392968544972
380,0.004216423227396367,0.004216423227396367
382,0.0034760809626421655,0.0034760809626421655
385,0.0034760809626421655,0.0034760809626421655
387,0.0034760809626421655,0.0034760809626421655
389,0.0036719273056552097,0.0036719273056552097
390,0.0036719273056552097,0.0036719273056552097
392,0.0036719273056552097,0.0036719273056552097
395,0.001985666582189144,0.001985666582189144
397,0.001985666582189144,0.001985666582189144
399,0.001985666582189144,0.001985666582189144
401,0.001985666582189144,0.001985666582189144
403,0.001985666582189144,0.001985666582189144
405,0.001985666582189144,0.001985666582189144
406,0.011356979428870699,0.011356979428870699
408,0.007887983813412614,0.007887983813412614
410,0.00809879317624736,0.00809879317624736
412,0.0007325252805958424,0.0007325252805958424
415,0.0021246018122417156,0.0021246018122417156
417,0.0034713397898922744,0.0034713397898922744
419,0.002895833759247042,0.002895833759247042
