fishnetid,CO2,CO2pcap,CO2psqkm
0,7852406.682858354,922.2019819530431,78905.07231595564
1,1093631.280281226,3748.5399914785944,10989.37672776839
2,31710113.867207393,1451.381722503928,320245.4541615455
3,1146200.302292686,14197.05469100362,11590.329576124022
4,2558769.483370828,3586.220893943402,25907.068134319223
5,11022120.459384602,856.7791949040318,111739.27350288822
6,30179575.776252296,0.0,305952.36953634943
7,25729300.1117966,1203.7442640214028,260836.67955034252
8,732922.5394002629,270.0871174925216,7430.170300556655
9,3019200.405132733,0.0,30647.000055280027
10,16056638.831906337,7464.73213942647,162986.13710189876
11,19736273.640776463,12849.075215715397,200594.15783109062
12,22615045.87698545,169978.08973690588,229853.22176690036
13,41283558.210805,9384.847268965961,419594.94189711864
14,50035326.5685378,30990.541648347953,508545.5531019718
15,4158384.799061252,2873.8788341380846,42319.12236154256
16,28892011.0759579,6427.528625132528,294028.7181384925
17,56351328.77705671,106338.030470137,573477.1775546743
18,26557319.80668451,8483.464462338217,270268.9916400748
19,55663166.99004056,4334.12233354433,566473.8807756341
20,32503321.78966594,6171.209173361814,330780.3674840253
21,9557467.046680879,11550.287905570127,97264.59598117281
22,8483873.50991333,575.1427183145025,86450.35556352569
23,10483974.103103466,232.35548999746575,106831.30622739559
24,15922450.115849372,4569.105446117212,162249.17454853305
25,16660879.72402817,1096.4321511749017,169993.7364091592
26,9695202.063998962,237.27720147221896,98921.76472075221
27,25098021.89879407,2754.7411861212295,256079.30611861913
28,1392105.5545173325,216.6912864751503,14222.348721797556
29,2830879.1635918175,151.17788714567322,28921.47834855143
30,2641378.765344728,323.92682920179027,26985.460825999504
31,8487579.136642758,701.8067718911199,86712.75672557284
32,32432924.973380987,818.9097784248116,331348.7023613142
33,5890656.062418088,234.0485359439588,60181.47434870954
34,135696.93775969307,141.03463023504378,1388.1460114330762
35,1177108.066209711,1873.3584876140537,12041.523516384526
36,13860237.300453672,2212.480641128108,141786.78932470136
37,4513870.33578481,755.161523262044,184703.08531822567
38,683569.3987063438,71.59191566287436,27970.98001891274
39,4535095.841078136,852.7086237576915,185692.84992909024
40,11293100.438951304,328.31322924167387,462404.3412820185
41,9558603.315515257,454.6334851016005,97782.14074956658
42,5619449.838504482,2715.507227034558,919769.1842200715
43,2620046.87253762,903.2354058519384,429119.01423988893
44,3258151.756932153,1062.8850881849573,533804.2100324887
45,4961225.700112859,3743.8063303796876,812829.8996532446
46,5018407.000192524,3646.738360428953,822198.2842451286
47,10876716.05481866,444.25585323770207,1782003.1890897388
48,16568092.478261895,1207.7032218162994,677949.8680573569
49,29221241.531461097,1368.25960184005,1196485.3243661383
50,27983342.039723806,1060.7421000254674,1145798.6150657944
51,8023305.646843988,723.2955512338875,1313222.7356103486
52,13534130.328579674,2979.567658289832,2215935.8073708923
53,8841187.667344572,357.30587219269586,1447562.8545107313
54,5453771.030881946,173.48560366252053,892942.9685641488
55,6597431.274882439,407.1087875933655,1080546.777565979
56,14254964.90429453,540.1105961191739,2334720.249424564
57,8423712.513468113,193.93528681842812,1379660.5121490057
58,11369178.203178663,211.18361914295633,1862077.5812840378
59,18933564.181314327,504.0870353246762,3102009.060628412
60,10598739.428090667,421.57151853578625,1736460.4689502132
61,8832486.36483882,216.48574229995182,1447083.732847968
62,7273421.738813209,137.5480525485066,1191652.0270304938
63,20428743.926490482,437.3109939193039,208980.98268337507
64,3843302.6434176113,430.56104135908953,39316.03264797308
65,894564.8901147053,482.00295609160725,9151.176914396458
66,38094687.17405887,938.902185065764,389699.1997793495
67,9107435.882125147,373.1645837863299,93166.80982545414
68,3273943.314256948,566.9556115958188,33535.43838142757
69,12621338.168879023,1139.7404913833811,129282.05158911421
70,13554497.035652947,564.8217313131564,138840.5224216666
71,62740459.672925346,2066.777550187216,642658.9031708612
72,9185141.904842798,411.93238048459085,4610146.771915052
73,1691328.8491198712,94.74095486069314,848900.7916037459
74,3068568.626434374,1051.576801150096,1540156.0361411043
75,2995300.9110293044,233.09552256012768,1503381.9802626444
76,4420403.280586664,165.74563091496577,2218660.1062534475
77,3794270.2869987013,248.10009115295745,1904395.5005374125
78,4227209.089880273,211.7603589687928,2122090.3077191017
79,5941203.312544997,351.900489047682,2982528.116701763
80,6585170.115846381,281.5511719441267,3305804.226949233
81,2890622.7654595496,128.54716454834002,1451114.0621216903
82,9564415.33272388,557.5689227542108,4801407.416815509
83,9464485.0112172,1101.7233952744384,4752131.025102056
84,7295289.972068351,380.14105581868336,3662975.1932915864
85,8186595.13691685,398.85676748347396,4110500.750329666
86,8949066.679868404,507.8255608500651,4493338.76747726
