fishnetid,CO2,fishnetid,CO2psqkm
0,1918171.654394037,0,769616.5996909348
100,6123415.457206386,3,2457113.304098665
103,7477458.089023692,5,3000751.1182558066
105,349550.3200650177,7,140276.74930866345
108,2560418.369108317,9,1027512.0492594643
112,21348387.721606255,13,8567242.713483771
114,1240799.5215025076,15,497940.67814868013
118,24115780.488567393,21,9678808.004121747
120,44755679.78005569,23,17962579.8090899
122,1137045.2528444713,25,456350.25992614985
124,8278356.376875834,27,3322497.5654176157
126,44856431.22144174,29,18003016.14735292
128,15021583.96459226,31,6028875.0422159545
13,4596480.872896042,33,1844786.0679620986
130,4499758.424677167,35,1806152.2119020976
133,3653988.780089312,37,1466669.828591353
135,197060.55067514337,39,79097.87946127195
137,14176384.961940654,41,5690240.817232704
143,7072712.894231491,43,2838907.0773217017
146,26153051.41803208,45,10497539.469572194
148,22334180.053278655,47,8964687.63367959
15,4459154.989009784,49,1789854.4513943216
150,17482870.755692054,51,7017426.871767489
152,22385049.149308905,54,8986029.261579366
154,4114362.1128241005,56,1651628.195765805
156,6555438.320289278,58,2631549.306672654
158,9455420.340333305,60,3795688.957037246
160,6541470.682801921,62,2625942.278591565
162,15027201.444576342,64,6032368.792225462
164,6513929.145925019,66,2614886.2806938807
166,11388237.687225848,68,4571579.736672759
169,39423724.35217432,70,15825863.873075956
171,26483651.863703452,72,10631331.162775997
173,9836176.040514275,74,3948535.7004447095
175,13407545.927231966,76,5382190.551585031
177,47194173.50394846,78,18947103.20017043
179,31643068.162248336,80,12703781.707089117
181,5355687.775416069,82,2150154.594409418
184,3046985.6918031946,87,1223277.1137999964
186,14722729.828451835,89,5910752.55137236
189,18604094.110261284,92,7469008.669540794
192,20462458.603480536,94,8215088.560827867
194,13023139.240956567,96,5228415.816370831
196,29917905.618782677,98,12011178.567309476
198,12535681.093240622,100,5032715.390991709
201,11032854.752796357,103,4429373.841591057
203,2181998.7959176726,105,876009.7550066347
205,2958237.245443744,108,1187769.3876772525
207,4141701.4911063127,112,1662945.1378891643
209,4039982.275856109,114,1622103.5961220656
21,467011.49289359536,118,187510.9766151492
213,605526.4040411557,120,243126.45216610614
215,12749692.090263914,122,5119161.416300605
217,26205690.67147504,124,10521913.754696913
219,15701073.090157727,126,6304177.935332001
221,22950625.40810423,128,9214964.191868853
224,14172960.017235257,130,5690621.354718465
226,9943324.965529934,133,3992369.788452121
228,11081484.333551496,135,4449813.278271781
23,2383233.441227209,137,956996.6886019435
230,4191503.9503496704,143,1683114.768091843
232,15652086.588332765,146,6285156.4498942075
234,14578313.018477203,148,5853978.48264898
236,2516971.492810174,150,1010699.7251114802
238,2874675.5339698475,152,1154337.178733499
240,16262543.225332107,154,6530287.69472446
242,15807851.200455869,156,6347704.337749879
244,13549759.687383344,158,5440958.878744952
246,10534926.983832091,160,4230341.041618897
249,18031644.25866556,162,7241423.332268323
25,3838560.731757779,164,1541547.89471707
251,14416833.258844122,166,5789732.275122764
253,22301133.122950308,169,8956029.93358798
255,16049060.397254813,171,6445226.999518528
257,35151221.00658627,173,14116564.651738422
259,19288456.851323124,175,7746153.34479993
261,27803966.44452647,177,11165941.854927642
264,781361.7530530031,179,313791.1966498236
266,794097.2452231463,181,318905.7102699086
268,17274424.025520463,184,6937327.256202907
27,6859399.278106771,186,2754986.513112179
270,3924387.897471352,189,1576178.2178596698
272,1826914.0621437342,192,733755.741247671
273,18371184.87857563,194,7378542.1315171
275,10475291.50805651,196,4207261.548073643
277,1357943.1922093334,198,545399.8270737462
279,6889617.500722021,201,2767123.2604248696
281,2391521.784077939,203,960522.9253804658
285,9503697.397895936,205,3817033.6926607853
287,11466556.480043368,207,4605389.94357887
29,20403753.08142268,209,8195741.885166276
290,3668180.383275907,213,1473427.9271852185
292,22509113.884839647,215,9041419.327517418
294,5258554.827262864,217,2112246.5990083683
298,7403907.099009371,219,2973987.7405461613
3,3712798.061848538,221,1491349.8739779163
300,6428027.837882289,224,2581998.359797507
303,1158781.3132780753,226,465457.1395316497
305,31161072.795300823,228,12516722.216567041
307,3103534.813963585,230,1246622.1368878135
308,5029352.889958541,232,2020181.1877972318
31,1536881.6324125375,234,617331.7779842437
310,13638162.276710179,236,5478151.855791937
313,2536047.5285461126,238,1018674.891308085
315,2897801.4881345793,240,1164103.769890744
317,5809381.692117715,242,2333742.7205445147
320,2449269.7115108883,244,983919.7461666253
322,10290077.474947764,246,4133726.216272205
324,8358339.414003943,249,3357709.0983287976
326,12514688.98248918,251,5027396.34967336
329,14288039.640302047,253,5739786.137077031
33,7692624.885694414,255,3090278.4978378094
331,3641981.3101190673,257,1463055.4198889893
334,4501139.539411228,259,1808196.1542527692
336,3578808.005201012,261,1437677.4625940796
338,8104260.981012901,264,3255640.801758574
340,11986262.333620574,266,4815614.64439347
342,23562615.849852104,268,9466543.84732552
345,2411277.529780701,270,968757.6544648472
349,2348720.617905032,272,943624.7170602256
35,1306342.4549450641,273,524837.6584409968
351,2479860.709655718,275,996311.7122822757
353,3158038.4345097337,277,1268777.1808679898
355,2037848.6458130567,279,818728.4333262827
357,16563779.490031036,281,6654683.241416336
359,19409750.998062626,285,7798890.58388417
361,8420163.26945564,287,3383244.434384281
363,6368924.603592043,290,2559051.1761569493
365,1345625.0917919027,292,540675.8107747819
367,818561.578468145,294,328900.2618986275
369,766105.9968344677,298,307855.32686949946
37,2701334.0117476676,300,1085515.6709478954
371,5949392.712737431,303,2390729.5411134628
373,9574205.543190064,305,3847339.9101311737
375,15135461.024334727,307,6082098.717702422
377,3135305.470357706,308,1259904.627298272
379,7646173.452221177,310,3072571.2070689187
381,4714491.304930384,313,1894491.4511827738
384,342540.75397298404,315,137648.0489857745
385,10374436.310203014,317,4168908.0813375246
387,267753.11193951155,320,107606.20552242728
389,21842377.369191665,322,8778143.90751359
39,2184632.9206900564,324,877973.2095429184
392,12862333.722345877,326,5169190.811640825
394,7196534.893067226,329,2892186.0408741175
396,15001137.45728331,331,6028745.916740776
398,7676628.768234365,334,3085129.0092218216
400,11190262.39445123,336,4497208.888986692
404,2219507.5535887294,338,891988.833444459
406,12729890.556695307,340,5115963.768257031
409,11022604.229401525,342,4429829.433206762
41,2588220.972308743,345,1040169.5646645905
411,1210691.2903440415,349,486610.2131196286
414,9345326.182164526,351,3756144.2800890035
416,2424695.7898526457,353,974552.0963599106
419,1789875.7957626733,355,719400.4362474332
421,10564443.939358693,357,4246141.322583442
423,4264135.076763658,359,1713873.4663623024
425,310073.2021713142,361,124626.96989287174
429,3211481.4154703175,363,1290782.9340759045
43,9387938.612803485,365,3773271.390949128
431,1197475.5579272863,367,481348.3670001606
434,12174.45448963896,369,4893.75649374737
45,26000691.512634873,371,10451478.794393646
47,2428407.746327207,373,976145.2710796277
49,5253041.298490942,375,2111561.137157409
5,17484108.052580904,377,7028074.021088406
51,2176645.0669784904,379,874944.4125134725
54,567002.4663659948,381,227917.56329686005
56,19194209.888861727,384,7716283.228196942
58,5572026.540879754,385,2240015.879443543
60,6995457.971460531,387,2812250.951262952
62,11552908.911693748,389,4644396.293905015
64,15088845.756407753,392,6066511.80786872
66,55567874.132218875,394,22341216.15423619
68,7071465.506155484,396,2843102.095724107
7,1462233.7187913223,398,587895.0758809177
70,1505445.8905756646,400,605268.6480290677
72,7105744.636148649,404,2857181.067513399
74,1463388.883894981,406,588420.6691296875
76,1508939.0102714058,409,606736.1259011724
78,395657.80944937194,411,159091.84191896152
80,6606782.113571653,414,2656550.965262176
82,6932109.876049008,416,2787363.4798236084
87,41329600.269274086,419,16620134.895041248
89,41662504.076300845,421,16754007.61925453
9,205916.22527272,423,82806.4007106938
92,34700936.19741788,425,13955960.608443273
94,20807438.383080393,429,8368298.445460631
96,40976784.69950487,431,16481686.79250718
98,29326138.9910672,434,11795562.810220595
