fishnetid,CO2,fishnetid,CO2psqkm
0,278720.29675648967,0,111829.2862701812
100,2477114.4662314854,3,993979.7410919822
103,1780188.7222990862,5,714400.9682898583
105,117388.00840569085,7,47108.54856006278
108,657018.6084897432,9,263665.7137583355
112,7794794.759243257,13,3128100.326594769
114,307893.85681024427,15,123559.74772802636
118,8523786.457723577,21,3421000.312701903
120,9348703.99941531,23,3752078.8987298114
122,230892.63568855717,25,92668.18013435694
124,2525561.527952721,27,1013627.7838164356
126,12539867.06419359,29,5032844.189673817
128,4954599.136923353,31,1988515.934883483
13,766910.951947886,33,307797.7867510663
130,970795.7120099735,35,389666.43474370125
133,654869.7604950909,37,262857.3258376341
135,65165.01940287222,39,26156.502821901417
137,5275675.25622887,41,2117596.4649699097
143,2627092.923804224,43,1054485.429523427
146,8336741.405393721,45,3346273.8459037733
148,6221278.826151337,47,2497151.0583968926
15,669097.596439383,49,268568.2184978755
150,4563634.552682872,51,1831791.3682738137
152,6791490.481918745,54,2726307.7151717455
154,1109948.5497469334,56,445566.59582719
156,1701820.7183881318,58,683161.8135578496
158,2338878.3213282973,60,938895.8181214702
160,1264381.7779394859,62,507560.71959492797
162,5411127.4004604,64,2172188.6261845925
164,2699706.1974344547,66,1083742.9360114906
166,4233094.35598402,68,1699290.8747371305
169,14423828.642661767,70,5790156.875798808
171,7831934.448145915,72,3143973.0892063216
173,2503002.4671094916,74,1004780.1664971297
175,4117293.8671183516,76,1652805.0897587645
177,13839890.093151396,78,5556317.79105141
179,9715780.30162172,80,3900606.332893255
181,1691444.2009296769,82,679066.1951038722
184,957077.7355717751,87,384239.18208805873
186,5392718.148474818,89,2165021.224075629
189,5839145.794309256,92,2344249.0831280784
192,8698379.363502285,94,3492149.120081506
194,4752769.80766498,96,1908100.372283212
196,9579740.682712145,98,3845990.338853692
198,4255438.177423446,100,1708436.0276587326
201,3732423.01894854,103,1498460.4851879117
203,547060.812299634,105,219629.18084690569
205,470621.95154208434,108,188960.62108323732
207,769570.8661836865,112,308992.36290432705
209,808755.3518350853,114,324725.4257610964
21,190245.66677802865,118,76386.02329317026
213,112604.93426829035,120,45212.29459580474
215,4266058.452645093,122,1712876.0189542563
217,9370076.011767605,124,3762203.1377364094
219,5523850.594306418,126,2217895.3524218807
221,7877593.329882769,128,3162952.606395699
224,3102494.628980778,130,1245690.5379756638
226,2558820.227368472,133,1027398.4411894983
228,3331108.5423630364,135,1337619.6344286168
23,713334.2908657346,137,286442.1681970018
230,829490.1475365282,143,333085.00572663004
232,6003393.465622129,146,2410686.073627634
234,3966096.9900873885,148,1592601.723576907
236,576843.8698530645,150,231633.90700218192
238,621200.880037708,152,249445.63753921594
240,4497791.381991689,154,1806105.6815213005
242,3688454.143005905,156,1481113.1548654067
244,4565860.872798671,158,1833439.2511846523
246,3602207.383302308,160,1446480.4319377753
249,4088231.558067134,162,1641814.5216055813
25,1066644.4785411346,164,428359.3943695954
251,3307204.722821896,166,1328157.8263668946
253,7901314.813837954,169,3173130.7820682223
255,6622890.680280683,171,2659721.676585261
257,11460088.273233185,173,4602317.42713613
259,5747144.859305784,175,2308026.2831864343
261,8365754.6567916265,177,3359647.6336100088
264,301333.3093743288,179,121014.03654525695
266,243434.16339954824,181,97762.01246117997
268,4008659.556898562,184,1609858.7810410536
27,1452998.900603157,186,583577.6884289155
270,731425.9185955942,189,293767.4946992906
272,241023.51725869282,192,96803.89090483608
273,5185884.755926722,194,2082841.6573947368
275,2769951.1791770016,196,1112514.0600841192
277,392990.5445496154,198,157839.42676590008
279,1547153.299343474,201,621393.5507461407
281,592349.7771144583,203,237909.41171870334
285,2133323.7056807247,205,856821.1003580663
287,2746820.041204891,207,1103223.746083014
29,3892707.635247812,209,1563615.6194202746
290,1182140.9373570695,213,474840.19022403855
292,6466093.237108832,215,2597288.3991182465
294,2121095.8688425417,217,851997.8743789941
298,2367448.834575708,219,950952.4790418418
3,820740.5998676398,221,329673.56958049856
300,1968111.7438034373,224,790547.4933463945
303,261698.9623111332,226,105118.7562484537
305,9039613.09124698,228,3631015.1050205217
307,862601.9335470854,230,346488.352843283
308,706785.0504973732,232,283900.1148004311
31,267858.05337971123,234,107592.72858295802
310,5338572.679834399,236,2144388.0223699464
313,1025744.121424939,238,412019.00581156934
315,1121208.8330292609,240,450411.60849302047
317,1086799.4837502746,242,436588.6970957781
320,781020.8584181214,244,313751.41788347776
322,3459710.3959078346,246,1389833.6138957308
324,3267171.1232770453,249,1312486.8066549753
326,4143432.1146499114,251,1664498.0564404805
329,5061733.49407001,253,2033397.7557628993
33,1065986.946099327,255,428227.891968656
331,961972.8103731141,257,386443.3708354793
334,1242729.4241604763,259,499228.81658489164
336,1167899.4314131413,261,469168.13885488245
338,3251578.321171173,264,1306222.871810261
340,4886689.158689372,266,1963281.898909945
342,9467799.7610865,268,3803794.2029507733
345,402180.29021808924,270,161580.41942982073
349,634946.0672533213,272,255096.6677317448
35,514219.6654032393,273,206593.4886315077
351,947886.7758098909,275,380824.08942556655
353,1342894.9130836437,277,539523.0163779623
355,853969.6206101287,279,343091.82432506786
357,6788459.445747656,281,2727339.333141938
359,6139233.134677399,285,2466760.521095006
361,2761487.10416096,287,1109573.006697831
363,1915784.3763058558,290,769767.357378288
365,175579.5472591063,292,70548.33820270895
367,202425.42723754692,294,81335.08557531408
369,225506.83843179193,298,90618.63729507786
37,372109.4610788819,300,149530.06535010954
371,2351748.0106617413,303,945036.5295783058
373,3649671.2061776947,305,1466599.5655766418
375,3980414.289551827,307,1599506.787899226
377,905966.0706812041,308,364057.3001316701
379,1229248.4746266047,310,493966.49096077034
381,1004392.5013668808,313,403609.40012376074
384,73878.9533148311,315,29687.83616824661
385,3787994.039272773,317,1522183.8074085792
387,85870.57959838919,320,34510.17681796985
389,7012969.558161996,322,2818413.717519075
39,852517.4646881778,324,342614.7649680421
392,4352464.729020152,326,1749194.2886036665
394,2752518.3961084704,329,1106198.385856943
396,5267491.573702077,331,2116930.693212506
398,3162342.006584599,334,1270900.7242822344
400,4370606.813111484,336,1756485.336745731
404,1004342.3715721853,338,403631.05723564327
406,4832992.427967694,340,1942311.6046146154
409,3476679.9504970917,342,1397228.717826155
41,404121.0648264755,345,162410.56562391642
411,611401.7210443133,349,245739.2104427682
414,3199620.3800095376,351,1286015.6568708888
416,815086.5816162507,353,327605.7723007077
419,331975.5056385245,355,133430.10958928193
421,3185435.461137776,357,1280314.3468411292
423,646435.8804099935,359,259820.40512190107
425,126245.90080314327,361,50741.70862981908
429,796097.6649590812,363,319973.6030969278
43,1358970.5944752742,365,546207.7540943141
431,481649.80599354743,367,193608.41734609855
434,4336.911386263141,369,1743.3050718941543
45,5204654.997651999,371,2092111.331487519
47,510374.74624979636,373,205154.96039892614
49,1018693.6548529082,375,409483.5372556805
5,2554257.7632072056,377,1026733.1095628892
51,366285.2031938565,379,147235.39302882293
54,176770.86386587436,381,71056.45379712469
56,2618023.046562173,384,1052474.0243120661
58,1114965.9404895871,385,448228.556237467
60,2196804.0830548243,387,883139.373792766
62,3207807.2410556087,389,1289573.749416512
64,4373872.330778747,392,1758527.3631358675
66,12107234.678308489,394,4867746.898766474
68,1151635.1334372675,396,463018.0630217183
7,538750.8834523363,398,216606.2698717753
70,256638.91103054283,400,103182.37784800782
72,2605066.286644167,404,1047482.910651201
74,390478.6958928868,406,157009.3486747226
76,384633.30698986154,409,154658.94975676292
78,117505.12885060985,411,47248.16985107559
80,1979178.0058820928,414,795816.6550023187
82,3030850.3617524,416,1218688.3592753783
87,7524476.763979995,419,3025865.6753794793
89,8344144.163842654,421,3355483.737634968
9,72615.96381204097,423,29201.519158819396
92,6937343.590041389,425,2790048.4678294733
94,5470885.0973825,429,2200270.8076236537
96,8826042.448447203,431,3550011.7522504814
98,6668853.642882336,434,2682347.036571977
