fishnetid,CO2,CO2psqkm
0,1481622.3711520503,267329.8908496107
2,4047063.546530358,730213.7691901587
4,1510924.4177459932,272616.87427410996
6,2046498.4385157856,369250.7718865828
8,2170813.795994501,391681.0561430916
12,9245627.747734174,1668845.8670558801
14,18115613.847159687,3269888.0079206256
16,18109874.946757358,3268852.1301543307
18,17927484.31320903,3235930.4223708874
20,2807782.178109461,2027230.9393849866
22,873513.08316467,630680.2436296836
24,5861568.754412524,4232906.114293461
27,2894607.987038464,522479.8907894523
29,2263604.911861416,408583.14923324407
31,6951504.109928812,1255245.1653975174
33,15517392.460133214,2802002.4957386632
35,28377393.667175066,5124155.239501125
37,17935269.63991626,12954411.026746346
39,15826049.698613156,11430949.009500792
41,12349592.756079167,8921695.950936869
43,10715409.381229173,7741115.547480269
45,7496450.418201329,5414588.233614575
47,11138879.784820639,8045467.395090134
49,6166655.037422977,4454966.440177819
51,9370217.73968884,6769310.96585634
53,15261006.695379095,2755706.4730944866
55,13906142.647781875,2511056.31988689
57,4355003.155242581,786390.4803136807
59,3399756.5763886822,614140.3974920631
61,3992555.0340719367,721224.9702414185
63,20971968.692281652,3788428.053443219
65,18209815.5975613,3289465.9185343133
67,11673177.684292225,8434686.166339478
69,5723164.794882428,4135386.2871482237
71,12252581.929029336,8855080.77414035
73,7530804.313971581,5442598.211602667
75,13941709.861501131,10073859.105404431
77,9655793.066931197,6976984.880154663
79,14669114.80816069,10601536.660908446
81,14882631.053474456,10755847.287826376
83,12110500.606219588,8750682.521363527
85,17660598.942574758,12761016.204752207
87,12471458.27061059,9013265.203794092
89,8652384.089486659,6253176.713698653
91,12688237.29787365,2292034.4214370223
93,12730849.129078396,2299731.92752781
95,2677685.323360469,1934814.6636323482
97,362983.6067555688,262281.00773528503
99,1312042.1951881773,948227.8661563639
101,1335970.5564776633,965521.1659066326
103,5647378.660261038,1020556.237811245
105,7459053.103695907,1347949.8420583475
107,12264271.033179956,2216316.4643436577
109,16634875.069420585,3006142.5908570522
111,23697360.539134096,4282427.40088525
113,23284776.70013175,4207868.028148653
115,24799553.102831926,4481608.218007764
117,3854674.230225409,696590.7666274611
119,2777829.2403006265,502187.4883853273
121,11892803.319778584,2150030.2978934073
123,5769682.5254303785,1043067.1310497907
125,14614554.72529635,2642079.802778738
127,6920353.885022938,5004361.053464143
129,6831447.887356173,4940069.874206339
131,9486689.425867112,6861518.130075369
133,8342911.812925192,6034248.418200206
135,9149148.28255866,6616083.815697638
137,11778600.120502546,8517536.629871983
139,7971613.83485963,5765696.587969018
141,9651655.757874724,6980834.724842691
143,13176222.536915408,2382052.1456905324
145,1304320.4402804254,235800.45758434857
147,857988.4871525493,155171.5985468539
150,6120736.822334837,1106966.5050615307
152,7875387.6343635535,1424304.0631651764
155,9862492.364436727,1783682.0991907883
157,5792796.404230031,1047656.8060767751
159,574659.8973954932,103930.17649405272
161,2118620.904683285,383313.90865581937
163,8250160.675575039,1492669.7497427487
165,3852732.9593813447,697060.1141539925
167,697574.0498508925,126209.38226095724
