Capacity Factor A,Capacity Factor F,FFTT Factor,TSTT,Total Demand,Average Time (min),Average Distance (m),Congestion(%),Weighted Link Congestion,Weighted VC Ratio,Vehicle Kilometres Travelled
0.6,0.7,1.0,37089.287780282066,95185.50000000006,23.265755607725854,7802.235706727115,158.02800376645857,2.0608026950203113,1.137451073442903,744023.0096553101
