fishnetID,carbon,CI
0,0.21074002557095392,1.0886986175452116
10,0.8688441293301113,1.289306293572108
101,0.004259189823061929,1.1810548941683412
103,0.15956084987500468,1.1753325272699788
105,1.0413535729372705,1.158239434465309
107,0.4588057073041526,1.1405544461360577
110,0.014537698419566035,1.1596433422937449
111,0.5666943567139406,1.162460322796718
113,0.1578557983371964,1.1460693764033285
116,0.3465465141523705,1.1138421853783742
117,0.18286858289268182,1.0823530814862132
119,0.3488135246974918,1.0882525525992626
12,0.31933394016648453,1.0777398196719976
14,0.2892034839847224,1.099315352831251
16,1.175449760497484,1.239742081748714
18,1.8272470410415695,1.1562496413828163
20,2.4783571082270974,1.158121489549078
22,1.6552162823384278,1.184079557630948
24,0.4274197515759262,1.2217900152587164
27,0.32393586962625204,1.2135934939551476
28,0.9776948072111142,1.0847568846226558
3,0.3497638315426878,1.1616349301755575
30,1.0916759712161614,1.1036846212330946
32,1.0933431107163987,1.1984822604542302
34,0.7154966617688654,1.236432115997687
36,0.9870597555791956,1.2544832767895053
38,1.3118351946062863,1.2479437080184332
4,0.20680277678423845,1.1226839508174888
40,1.0558169339857988,1.2609802841368052
42,1.2674456763533795,1.182618271003702
44,1.347001398886601,1.1773653814884752
46,1.2313322850043418,1.3214789480840683
48,2.638470756305645,1.241032445132147
50,3.0306305136862477,1.2024877005058232
52,2.4819309344239286,1.2107505599595498
56,0.1937864907838091,1.2608940120497532
59,0.27792613237394315,1.2013956754949093
6,0.9206201650777606,1.0893698456238619
61,1.329894878704364,1.1239803523888332
63,2.4279034321325166,1.1736011509977378
65,3.400643475649688,1.2380709211656926
67,1.197248720229138,1.3569351688522726
69,2.2983372215132434,1.3133718590012848
71,0.6701242505888635,1.3433125859576516
73,1.2066679035341323,1.4182119523158483
75,4.921302052598452,1.463528553257691
77,1.5245234896179267,1.6786269744389708
8,1.612887607399429,1.1743932126225975
80,1.2476347683486586,1.3295534532318833
82,0.0,1.274405610322923
84,0.0,1.17863438707247
86,0.31207429074037757,1.1526319911636416
88,0.1863961637660247,1.1695387768873597
89,3.2848728443880146,1.1952321242054302
91,1.7139350858137077,1.2933699334588102
93,0.6307643342814733,1.247313755589442
95,0.05226556550947449,1.1595092315206168
97,1.3650695238273798,1.186470151179626
99,1.532806910133336,1.186924749328403
