Capacity Factor A,Capacity Factor F,FFTT Factor,TSTT,Total Demand,Average Time (min),Average Distance (m),Congestion(%),Weighted Link Congestion,Weighted VC Ratio,Vehicle Kilometres Travelled
0.6,0.7,1.0,11801.889705127445,59185.50000000013,11.905768707330978,7212.090110829024,40.35121508008677,1.2371271482234618,0.6682906759721475,422969.0712314197
