fishnetID,carbon,CI
0,1.6857694417572606,1.7854643376898804
10,3.464295456459255,2.5036449313328966
101,0.049557452186097736,1.9683957939950387
103,0.6135790494864592,1.9519888164097308
105,2.9867676156124925,2.005946343053496
107,0.7362096424271293,1.8422585978581338
110,0.061147181639018555,2.201212400070101
111,2.2004536246225856,1.8553156032717868
113,0.40023353587427063,1.9610055152369525
116,1.3893069628608135,1.608106441073475
117,0.38412471056387515,1.618324315646376
119,0.7787229000064425,1.6906180169142029
12,0.8304812737806682,1.526537054957368
14,0.6889733631310085,1.5517000457712289
16,3.3717499179449977,2.5367547657049214
18,5.559191031517756,2.150344358727617
20,8.414347251279839,2.0268462712213453
22,4.2629867850585255,2.299695148056776
24,2.6582674314093957,2.2902318248654003
27,0.9099995253692955,1.8068593279455945
28,3.83716603951656,1.4604852123307162
3,1.406605781938946,2.2537168785670483
30,3.6927517069012725,1.5389358583047437
32,3.1513088131423017,1.9149172918438653
34,1.8428248822216449,2.1352128161651813
36,3.545842298828219,2.3500568336859917
38,3.9694902079128997,2.3794849989374134
4,0.5751456274348533,2.14594896820987
40,3.4268734008411452,2.346894198533495
42,2.8106616814364953,2.2280693611734455
44,3.9152339730622536,2.190729018667492
46,2.881823661274056,2.546869578289867
48,7.823257428480631,2.256100516653556
50,8.22645910436177,2.2255225347030585
52,6.104736831879812,2.218461176381219
56,0.4436235701704009,1.9014064658172203
59,0.575732398439653,1.7778756667901117
6,2.9663705963712563,1.754982633952505
61,4.454071654299225,1.6664846038042223
63,7.879661969141266,1.9899338053852844
65,10.021992327275745,2.4390457439294457
67,2.358241539298967,2.697852608593839
69,5.59880431229782,2.321673506334854
71,2.0227452839381175,2.5869553986287723
73,3.853481618334988,2.9058986496619696
75,14.247006453714937,2.562486920572268
77,4.4486874884808785,2.207271872526694
8,3.9635716434815453,2.1090557624703745
80,3.3506348936829164,2.1550495725984167
82,0.0,2.0498604554242386
84,0.0,1.6850681184049199
86,0.7587133560382358,2.11337376051183
88,0.7272348600489684,2.0355499310667238
89,9.499731534398013,2.057619508400927
91,4.945072929049605,2.421932529365869
93,1.6390114409600187,2.1449877134511284
95,0.1488899019706481,1.8798839000510061
97,3.831114573768875,1.9467002090981993
99,3.4425686917168496,1.9453955309562185
