Capacity Factor A,Capacity Factor F,FFTT Factor,TSTT,Total Demand,Average Time (min),Average Distance (m),Congestion(%),Weighted Link Congestion,Weighted VC Ratio,Vehicle Kilometres Travelled
0.6,0.7,1.0,14651.978505587513,65185.49999999989,13.423593973583584,7230.63749884821,69.27739852416718,1.32922362000239,0.7351775353419531,469924.3460536146
