fishnetid,CO2,CO2psqkm
0,3990398.320888236,169405.48367654276
2,1075343.626172689,45651.86040618679
3,21778135.152661055,924553.1955537827
4,26833446.202692896,1139167.7138797103
5,14703664.563767044,624218.738817068
6,22678887.90500128,962793.1013006372
7,11769838.047974987,499668.1902341912
8,25810193.676762134,1095727.2913606965
9,20305226.807852425,862023.4101793786
10,5849101.732826292,248313.53374822548
11,2035150.8170704131,86398.82056781296
12,18203530.204070173,773520.2351412134
13,32446924.708128247,1378762.9404009134
14,14128288.579154542,600351.524203092
15,37213525.14211372,1581309.4710566131
16,8495340.378910301,360991.39089131483
17,8936043.722439608,379718.14059825276
18,10328705.028845958,438896.3158822228
20,1667211.5109025915,70844.60132107572
21,11470038.355535796,487394.8440983722
22,10026265.161977826,426044.77805888327
23,1551792.856510145,65940.13149107725
24,26155360.23018227,1112454.435977709
25,5904893.205490813,251150.22628679415
26,12976235.580260549,551912.5221947687
27,16953722.251300875,721085.2138457522
28,17418282.481577907,740844.1498497822
29,15159025.72526821,644752.1756444692
30,6312913.0439032735,1074017.3871674335
31,3597493.893353959,612042.4857463028
32,11184325.766400741,1903681.4551263608
33,6780630.19461292,1154129.4687903645
34,7525928.321181918,320097.00008214184
35,9803770.964433227,416979.47964439914
36,24420350.329597697,1038660.0227719886
37,11308941.15009367,480998.2213173631
38,2569862.5896659046,109302.83553992092
39,22898458.241141036,974841.1561437392
40,14026975.602616228,597161.3009773123
41,8735486.848190477,371890.19491576485
42,16521353.886770766,703352.8438653928
43,7861067.519095848,1338656.4009101356
44,3924215.7865037182,668252.3166726332
45,6838971.551680837,1165149.5371608632
46,7362301.25608216,1254308.7562419614
47,8529797.773001406,1452534.0686312597
48,6539978.568171177,1113688.967920781
49,11379685.969095174,1938747.038166649
50,7252936.821411661,1235676.434192476
51,24711949.745919902,1052045.749420645
52,15613688.67952997,664711.4038741048
53,10434486.538015123,444220.60268709535
54,14380812.429307986,612224.9658575393
55,17840452.0839132,759509.9526989951
56,9642772.517172312,410515.47707182786
57,25079651.120479017,1068700.014369383
58,6909278.736444323,294419.81666526047
59,15204789.811280012,647910.0929968618
60,18551142.506559636,790505.6640576627
61,26295484.89564553,1120509.4102317628
62,12293956.47033728,2095491.8403330517
63,16022369.936307002,2730995.960929069
64,15129357.262483839,2579992.067041291
65,17749579.01677116,3026815.4993039
66,13649817.912510192,2326596.9850072437
67,8267246.260510705,1409143.3561460166
68,13495472.161515271,2301367.501184232
69,5035066.423974804,858624.1441395021
70,31189598.95259797,1329058.5538328702
71,26139147.506106026,1113847.5244804525
72,17022930.511552773,725385.1337449544
73,8840049.244209152,376694.2653599378
74,9285984.905170444,1582786.2775657515
75,1301794.3128751998,221889.45983368318
76,7925538.32233328,1351533.0257522508
77,491696.2508478773,83848.40179081091
78,20047934.68129082,855088.9569025225
79,16800922.660238072,716596.6799537647
80,19303059.619517732,3293273.4252701853
81,16057853.174398823,2739612.3810687005
82,5414441.742883972,924185.6579518568
83,14743825.63762959,2516608.885033881
84,18146737.622150417,3095994.6218034704
85,11577235.591895662,1975179.2236258264
86,15312642.98260371,2613699.750017378
87,23578370.57432808,4024568.5441729985
88,8614697.682098921,1469743.9422767474
89,5143725.772502191,877565.304534972
90,7461050.683131651,1273519.295625368
91,15769778.022347778,2691727.6737703565
92,7969301.781459564,3059175.7387452335
93,6633690.001839831,2546474.4677129444
94,5820398.9791209735,2234276.4567115344
95,7640979.894178998,2934060.92355649
96,9331479.772070222,3583196.204854297
