from,to,volume,EstimatedTT,length,CO2,lengthm
128239,128242,33.59,34.8,289.713,2693.884507645517,0.18001925652300002
128242,128238,2.56,38.4,320.665,226.75065360670473,0.19925193171500002
128917,1251890942,279.87,3.0,24.769,1930.312766764495,0.015390738299
129842,129837,46.62,17.4,245.779,2397.255943380407,0.152719943009
128957,292342693,366.88,3.0,44.72,3383.2597983117917,0.02778771112
128957,2429987872,1381.49,7.199999999999999,96.273,28323.80397416469,0.059821250283
292342693,564060,368.08,10.799999999999999,181.373,13466.363787951897,0.112699922383
2429987872,128958,1797.06,1.2,12.811,5434.532611632291,0.007960383881
2429987872,2429987861,520.0,10.200000000000001,144.575,15712.798047244518,0.089834712325
128958,130125,1384.1,1.7999999999999998,45.663,12747.581397916605,0.028373663972999997
128958,2429987884,611.43,7.199999999999999,95.55,12474.90407608427,0.05937199905
130125,128961,1369.3,10.799999999999999,239.225,65472.24660969269,0.148647477475
2429987884,128957,990.78,1.2,12.972,3013.0780157166428,0.008060424612
2429987884,2265793802,1273.06,15.0,185.674,51871.06228637506,0.115372439054
128959,130125,138.16,2.4,57.212,1586.0450389330704,0.035549877652
128959,128958,198.47,4.2,55.006,2342.380734263654,0.034179133226000004
128961,564068,1610.32,20.400000000000002,443.997,142813.91578927738,0.275886859887
564068,273159,610.65,15.600000000000001,346.328,42273.7624047628,0.21519817568799998
564068,2592685923,999.67,12.0,261.837,52288.024971816434,0.162697918527
128963,2429987884,1652.41,22.8,316.72,110051.88028919995,0.19680062312000002
128963,564062,434.51,7.800000000000001,179.002,15570.943093583184,0.11122665174200001
564062,564060,1299.11,16.8,376.207,97728.28749081319,0.23376411979700001
128969,128971,1549.78,18.0,400.611,124116.04985762322,0.248928057681
128971,129002,2318.15,94.80000000000001,2597.514,1227500.59033716,1.6140198716940002
128970,129937,2292.23,22.8,245.871,132302.52375236098,0.152777109141
128970,564062,864.6,72.0,1195.5,208817.33223645794,0.7428490305000001
129937,1627466140,2798.71,7.199999999999999,139.089,77703.4645401384,0.086425871019
129002,440566,2318.15,121.2,2660.625,1232340.9852847194,1.653235216875
129001,128970,3156.82,172.20000000000002,2735.632,1757042.9957336239,1.699842391472
440566,1029625165,2083.31,19.8,331.224,139262.52042707073,0.205812988104
440566,1029615236,35.73,12.6,209.815,1513.9024845837937,0.13037295636500001
129071,1029615259,104.53,244.8,4078.723,86091.37156096337,2.534400189233
1029615259,1029623888,431.82,27.6,305.93,30557.31625246039,0.19009603003
1029615259,1029614926,249.0,13.2,215.264,10857.529656468761,0.133758806944
2429987861,128959,336.62,6.0,84.65,5963.734686019799,0.052599055150000004
129837,129842,1190.84,18.6,240.863,61805.060959272036,0.149665283173
129934,273158,700.27,12.6,205.001,29089.8188970257,0.127381676371
129934,129935,203.26,22.8,383.011,15702.980020884459,0.23799192808100003
273158,273159,1615.31,21.0,345.546,112909.37277120353,0.214712263566
129935,128963,2086.93,19.8,426.249,177625.60209750338,0.264858767379
1627466140,273158,915.04,13.8,295.802,54041.1255486543,0.18380278454200003
1627466140,129935,1883.67,13.8,204.825,79644.47275423919,0.127272315075
129950,130122,976.3,9.0,146.629,29002.08873593328,0.09111100835899999
130122,129937,506.48,15.0,248.964,25475.61533378991,0.154699009644
130122,273165,469.82,11.4,192.073,18194.976682241057,0.11934859208300001
71467632,273173,459.68,3.5999999999999996,47.093,4646.789797167463,0.029262224503000003
2036075521,2036075510,1863.23,125.39999999999999,116.769,208479.9891385254,0.072556870299
768194458,1971347182,0.0,2.4,35.024,0.0,0.021762897904
273165,106370593,1339.25,121.2,2019.604,546154.3305609616,1.2549233570840002
361756,21600321,0.0,72.6,1005.928,0.0,0.6250544872880001
146607,129071,0.0,58.199999999999996,969.962,0.0,0.602706257902
147044,1354017623,2158.01,32.400000000000006,303.088,167239.83260357662,0.18833009364800002
147044,102763936,2547.33,137.4,1274.571,834723.8409017646,0.791981456841
1354017623,88980135,1852.72,2.4,14.659,9495.189335831383,0.009108677489000001
1354017623,1354017594,956.72,6.6,88.114,17962.42444278839,0.054751484294
102763936,667066198,1585.33,6.6,108.333,34754.287971225865,0.067314984543
147056,1756243843,3583.07,302.4,1227.552,2095480.1867072177,0.7627652137919999
147056,1552533766,4214.78,102.6,415.85,835948.600824738,0.25839713035
1756243843,147044,5122.56,34.8,265.782,401244.91747801704,0.165149227122
1552533766,1552533744,5459.38,5.3999999999999995,9.898,40993.42649972924,0.006150330158
1552533766,1693378420,614.8,46.2,638.265,82658.97009518654,0.396599361315
147062,1562270755,6484.45,417.6,918.266,4141052.960590785,0.570583862686
1562270755,147056,7797.84,175.2,546.141,2426142.629642451,0.339356179311
147065,147062,4482.27,154.2,298.697,990414.1103230647,0.185601653587
147065,21151017,1712.12,59.4,229.234,193821.4824928995,0.14243935981400002
21151017,6130357047,2150.73,4.8,35.686,23077.713407720934,0.022174245506
147066,147065,6194.39,28.799999999999997,73.61,292536.8322719861,0.04573911931
147066,27399419,22.55,21.599999999999998,297.229,1413.6562773425126,0.184689480959
27399419,1661372285,2561.58,4.8,60.124,33629.23600897991,0.037359310004
147086,471905,788.13,60.0,977.398,156064.6018050526,0.6073267726580001
147086,3669978407,2425.71,37.2,571.958,284094.5852819078,0.355398114418
471905,6578736,4881.79,84.6,452.753,856189.0214870595,0.281327584363
3669978407,3671858647,5462.17,20.400000000000002,78.311,212027.2042272168,0.048660184381000005
236823,28959692,3074.02,21.0,340.913,212433.49930039787,0.211833451723
28959692,20924809,1224.0,19.2,323.211,79775.45841094977,0.20083394228100002
28959692,267735,955.84,63.6,1055.537,203839.59983386815,0.655880081227
236827,274388844,4400.48,73.2,510.307,708895.5398418742,0.31708997089700003
274388844,236823,1364.01,34.199999999999996,568.102,156538.07258683632,0.353002107842
274388844,3669978407,3036.47,38.4,245.181,251474.50555296347,0.152348363151
236829,412383928,2515.89,23.400000000000002,59.537,96345.87928408945,0.036994565227
236829,236830,2888.52,4.2,52.694,33212.82320003894,0.032742523474
412383928,20924807,2736.92,19.2,36.565,74615.327864889,0.022720430615
236830,444591,1528.99,3.0,27.851,10942.46657414903,0.017305803721
236830,28228945,3469.69,84.6,555.869,637194.9118685602,0.345400876399
444591,1099409026,1131.33,27.0,320.134,81019.50957771314,0.19892198371400002
444591,278481431,3821.3,6.0,49.671,52753.00616044601,0.030864118941
28228945,1833529243,3813.16,91.8,483.382,722995.2035699938,0.300359556722
236833,21133562,1142.34,1.2,12.535,3421.9938315242807,0.007788885485
236833,21133563,2249.59,51.6,457.611,272721.57927731425,0.284346204681
21133562,564871,2352.79,1.7999999999999998,16.912,10145.32019430652,0.010508626352
