fishnetid,CO2,CO2pcap,CO2psqkm
0,5314042.179458831,624.0914955127016,53398.26366552967
1,739977.4945563233,2536.3532308852978,7435.679286403104
2,21458398.62107318,982.1575439070436,216711.76082062593
3,775604.2540289627,9606.781634064233,7842.877817130427
4,1731516.143201278,2426.791241377642,17531.280949346878
5,7458539.207789729,579.7723987102052,75612.6514441817
6,20422387.353283368,0.0,207036.6345985177
7,17410955.89447385,814.5708666009677,176507.55767079085
8,495957.7667749161,182.76392991799065,5027.88558261122
9,2043118.0144578416,0.0,20739.079723089908
10,10864826.73126342,5051.058452470209,110285.60570791842
11,13236349.88118728,8617.374196389073,134530.68727668698
12,15303353.871921888,115022.31177714972,155539.15788779713
13,27812885.18558852,6322.606163044312,282682.65743585693
14,33759729.51394564,20909.87258983465,343124.777945147
15,3721895.0843885783,2572.2187875257673,37877.04628215769
16,20433683.45376784,4545.827044392937,207949.8632671726
17,46655311.81489325,88041.11769917686,474802.5843967635
18,16517232.840632085,5276.261265807358,168092.8609143135
19,36960686.268895656,2877.883966785577,376142.15142696025
20,21933079.794184446,4164.301239788415,223208.94588329233
21,6467437.322216125,7815.95821549475,65817.92802491192
22,5450800.4839490345,369.5232140914463,55543.45422437184
23,8022741.495742937,177.8073861146349,81751.4374879307
24,10774515.215105018,3091.854318300244,109791.90935390441
25,10691826.583621407,703.6160524082298,109090.49102415245
26,5921337.770939103,144.91688218416155,60416.39750696835
27,26277738.352042776,2884.2260321705994,268116.14997758326
28,890718.3884927721,138.6467519386429,9099.961919521262
29,1254170.6356286858,66.97667256624361,12813.146301059895
30,965462.7062569151,118.40001034821911,9863.58199758572
31,3318711.870543011,274.41210587920347,33905.38697074175
32,20579171.096589252,519.6103791657924,210245.65758786307
33,2163955.2391710063,85.97863297561618,22107.89686887044
34,99568.80720099152,103.48538543592235,1018.5641979922448
35,759704.5700531511,1209.0640148027856,7771.589294478616
36,9632476.4946273,1537.612041446568,98537.8450464304
37,3190486.1311171395,533.761979740595,130551.51970374148
38,627518.4842159862,65.7215646047157,25677.43233784533
39,3140621.056406569,590.5133546452723,128595.0495751382
40,8112681.8388655,235.85203963487905,332179.75187685055
41,6778623.850410455,322.41000945218235,69343.64044099618
42,2869999.3309435076,1386.8802371649153,469750.06792419037
43,1888956.0106570374,651.199017393827,309378.79384217854
44,2541358.0864940262,829.0502761652075,416367.23731001763
45,3755518.2379359514,2833.9635813627965,615290.9980325968
46,3538803.0081969844,2571.5508286789477,579785.1313194482
47,7585632.268997746,309.83262953877164,1242803.5104058238
48,8498320.231506083,619.4707530201595,347742.812711722
49,25299498.465317488,1184.6273423953799,1035906.6569770916
50,25804580.411347665,978.1535306595252,1056587.610432821
51,5049180.396001123,455.1801811565691,826429.7515370065
52,10385435.561085986,2286.375789489853,1700401.7233642654
53,5966226.694522163,241.11781278655485,976847.0560216685
54,2029139.6339508842,64.54735857412551,332229.93009999243
55,4287645.348335466,264.57844374017964,702243.2173152427
56,10782208.19187211,408.5302863312305,1765941.8994073665
57,5373995.411784082,123.72304252773901,880168.8388883428
58,5267196.408199166,97.8386986589131,862676.9826851087
59,13550965.83828394,360.7807874836344,2220142.9381219056
60,7157675.265679403,284.70102991126106,1172688.5289295248
61,6119815.247625679,149.99771207062432,1002649.1666184063
62,4374543.990257271,82.72722636675275,716710.0163470964
63,9371368.759024054,200.60962147941348,95866.77768326082
64,2588819.871924409,290.02269229458693,26482.985090602444
65,605338.0919977457,326.1638736350965,6192.458517105742
66,25193892.044754308,620.9422375107133,257727.26586015412
67,6028977.7537902715,247.02902147966765,61674.946834564325
68,2195995.6021883385,380.2851516331124,22493.876079765625
69,8716154.500386158,787.0919929662182,89280.7339998319
70,7717611.626785191,321.59620155417826,79052.5260577304
71,42981156.553305514,1415.872467440468,440261.72379929706
72,5557283.0333624985,249.23129687878478,2789275.4082946195
73,1187306.460340475,66.50779227437746,595925.1476043595
74,1827929.9713289281,626.4186941812136,917462.739706367
75,1987595.7086098716,154.67549808792904,997601.1296122523
76,3257937.020481847,122.15827214509751,1635202.5906265234
