fishnetid,CO2,CO2psqkm
0,1439038.3132459468,251022.26458670088
3,1589877.1607892488,277461.3993384944
4,1476456.9027666305,257667.57860792518
6,5374754.241755705,937988.7137177764
8,10257967.611785937,1790194.9396657604
10,3789657.849533329,661361.6421935388
12,3462792.50572823,604317.9171032616
14,908591.7722372634,158637.94230269626
16,5388271.795988161,940779.320704703
18,9845062.966595106,1718924.360293855
20,16480618.115665523,2877476.360266884
22,9457653.427589508,1651283.5847836863
24,8545404.954206595,1492007.1912390178
27,3208896.034966977,560265.5445547387
28,3318486.2119774125,579665.8344677874
30,6562153.287498051,1146262.4276014797
32,4496322.676578121,785407.7039548756
34,3074986.166110572,2148527.1245014095
36,8209863.772492946,5736323.368886957
38,7635182.900740645,5336013.079885082
40,9374710.050600372,6551719.3367150165
42,5966286.6442786455,4168711.010494802
44,6308465.640569349,4407795.290959701
46,7481994.362856565,5228953.949480367
48,11694702.944963263,8173096.661985819
50,15526912.941975066,2712206.8233200563
52,15579879.982363712,2721458.98882726
56,2477067.048986285,432688.59542066825
59,1560875.2488096207,272650.23742925306
61,5133059.86977545,897043.6692126541
63,11206747.585241154,1958469.6514058167
65,16594239.963794017,2899977.4564422206
67,3834588.3927882616,2680501.147736831
69,9397387.280433215,6569077.254367348
71,4296786.440169947,3004283.0994724506
73,8768422.145141698,6130819.584937258
75,27698751.92896382,4840580.607538208
77,10394458.811111465,1816515.6277063119
80,4360485.9280189155,762030.1332256518
82,965144.6713585856,168666.82627538123
84,589932.8562636491,103095.53120310104
86,994441.805219164,173866.67564006016
88,3519190.705694276,615289.8899977758
89,14951979.407843934,2614181.0815240657
91,13396130.744648594,2342158.8943542494
93,7431464.1766721625,1299305.7660638315
95,5106238.915062641,893177.9260150039
97,9821913.572635133,6872155.008573617
99,9601796.625639942,6718144.5126977945
101,1388890.0958773247,971996.527025689
103,5189258.7082517585,3631634.682420235
105,6629134.038664472,1159561.1349996717
107,4086325.5873910557,714775.7623329327
110,62660.187679831855,10965.503220816252
111,5116564.877080372,895396.43458806
113,4028114.7357923114,704918.1744369856
116,5200459.035049629,910077.872570938
117,1198698.1364150036,209868.31848834787
119,3862105.2349753543,676178.1860389448
