From,To,Volume,EstimatedTT
442874,26384674,2765.81,1.19
442928,1803689295,0.0,0.03
26384674,264670999,953.73,0.84
26384674,534589,1812.08,1.05
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,988.39,0.84
15866840,1803689315,2866.42,1.28
264670999,534589,552.78,0.38
534589,534591,2364.86,0.44
534591,534626,1843.85,0.7
8083440,534911,1832.55,0.05
534626,534624,22.71,0.07
534626,534625,1821.14,0.09
534608,30409417,1633.62,0.9
30436919,30436908,1310.65,1.31
30409417,30409422,508.7,0.02
30409417,30403571,3131.58,0.31
534624,534608,1218.35,1.24
534625,30436908,1867.04,0.02
534625,534624,1195.64,0.07
30436908,30436907,1832.75,0.02
30436908,534628,1298.51,0.48
534628,534629,1868.31,0.27
534629,3595409680,2253.51,0.74
11769656,11769730,1436.61,0.21
3595409680,3855350,1676.68,0.01
3595409680,7128283652,578.68,0.05
3160432771,30409397,617.45,0.18
30409405,30409419,1272.63,0.72
534736,140605768,2408.17,0.21
534306820,2021890013,1991.01,0.19
140605768,534324288,2408.17,0.74
534329195,2021890013,1438.32,0.02
534329195,534306820,2408.17,0.45
3853550,3564765835,515.96,0.43
534742,534770,2365.05,0.66
534770,29138173,3261.83,0.13
534743,534744,646.81,0.08
534744,534747,2811.94,0.06
247994358,534742,1021.56,0.09
534747,277692998,112.86,0.01
534747,2287846802,2699.08,0.42
277692998,288154283,2428.08,0.09
2287846802,29510418,0.0,0.04
2287846802,2287846804,2699.08,0.39
534749,25235133,3082.83,0.23
534749,7095690293,778.6,1.04
25235133,25235132,1290.55,0.01
25235133,534751,1845.55,1.48
7095690293,7095690318,1896.25,0.03
534751,534754,840.28,0.97
534754,3098430373,1394.13,0.22
29510455,25235132,1952.92,0.87
3098430373,16574394,1079.61,0.07
3098430373,2260849842,1367.09,1.46
534758,25873172,2027.62,0.05
534758,2202559858,1687.81,0.66
25873172,25873173,2931.32,0.02
25873172,3100041009,1181.86,0.59
2202559858,25873172,2085.56,0.71
534769,546378258,1757.08,0.6
534769,534770,896.78,0.04
546378258,247994363,1094.55,0.06
546378258,290077155,662.53,0.24
29138173,1775338888,310.41,0.09
29138173,534773,2951.42,1.0
534773,2544089666,3328.06,0.05
534773,335716508,1221.83,0.32
2544089666,2544089665,2240.79,0.07
2544089666,16574602,1087.27,0.05
335716508,534799,1221.83,0.53
534774,534804,558.74,0.15
244038933,534778,1018.38,0.09
534804,18630111,3588.39,1.04
534804,16574613,395.53,0.05
534778,244038915,1537.98,0.03
534778,30058360,1676.24,0.28
244038915,534787,2240.33,0.35
244038915,244038942,1222.1,0.05
30058360,30056676,1833.19,1.06
30058360,30056684,787.04,0.02
534787,244038955,920.44,0.07
534787,244038923,1319.88,0.35
244038955,244038925,1358.16,0.05
244038955,2072816,992.81,0.5
244038923,244038955,1430.52,0.11
534790,30261537,987.88,0.04
534790,30409389,2053.86,0.05
30261537,30409389,740.57,0.05
30409389,30409397,2353.81,0.09
30409389,3160432771,440.62,0.18
534796,534790,1084.31,0.05
534796,3160432775,1464.12,0.63
3160432775,534790,1957.43,0.23
534799,1501721437,451.44,0.02
534799,11769597,1360.36,0.43
1501721437,18630516,1499.1,0.02
1501721437,2071676,629.03,0.33
11769597,7128283648,1678.79,0.02
11769597,3595409680,1.86,0.02
18630111,280008666,2867.5,0.06
18630111,35711189,1840.44,0.96
16574613,534773,2432.57,0.05
16574613,16574619,710.96,0.17
534806,280008531,2248.83,0.02
534806,2287864441,3452.61,0.49
280008531,18630070,874.69,0.03
280008531,31197353,1374.81,0.06
2287864441,280221322,1133.23,0.12
2287864441,24969587,2319.38,0.07
24669567,976932104,866.52,0.16
1854526402,27318980,893.18,0.05
27318980,27318981,921.78,0.08
534908,534911,406.92,0.05
534911,534914,2239.47,0.42
3853544,15511907,675.91,0.41
534914,442936,361.45,0.42
534914,15866840,1878.03,1.2
30409415,30409424,1186.68,0.06
536575,30409422,3277.72,0.21
30403571,10919767,2681.57,0.56
30409422,30409424,2653.85,0.02
30409422,30409415,1132.56,0.13
536584,30587893,1274.39,2.55
30587893,1619208224,1113.05,0.76
536652,25479302,2331.64,2.45
536652,18629762,1556.38,0.16
25479302,18627237,1869.57,1.72
25479302,28796755,1516.8,0.19
18629762,264218470,1596.13,0.22
18629762,264223496,3002.25,0.08
25599929,2526224454,942.16,0.09
264218470,264223496,1060.48,0.18
3899207524,309517759,1851.63,0.01
536663,21527849,3441.27,0.26
536663,536667,2284.02,3.6
21527849,2297622,2428.81,0.01
21527849,21552197,2549.24,0.4
21647397,2297615,1871.73,0.17
21647058,1632149359,218.81,0.28
536670,24945363,350.25,0.02
536670,2075220,4400.41,0.8
24945363,21660961,3953.76,0.03
2075220,25096430,4097.28,0.05
2075220,3869392962,1344.68,0.94
344434421,10919786,1675.77,0.23
1630023963,311941598,2137.3,0.39
3100041009,25873173,1073.25,0.45
31296012,3148489413,1053.44,0.12
536675,3148489416,1309.55,0.19
3148489416,3148489413,466.62,0.02
3148489416,31296012,1434.97,0.17
248219433,248219482,147.53,0.38
2071674,518252065,569.8,0.04
518252065,29348253,569.8,0.24
