fishnetid,CO2,CO2psqkm
0,1418491.0554520804,247438.0520365646
3,1561208.129752336,272458.1514993773
4,1452574.5619195038,253499.6920099234
6,5298846.969488546,924741.5657602841
8,10128574.905885944,1767613.647142894
10,3707946.530925761,647101.5865352806
12,3380647.125834183,589982.1101511823
14,899404.4795378176,157033.86305202913
16,5281844.698204389,922197.4049163907
18,9707793.855453,1694957.5030113102
20,16300186.255529696,2845973.3906248463
22,9352002.103845345,1632837.117280397
24,8392206.0779703,1465259.0352114008
27,3191147.773692195,557166.7407419446
28,3247059.635244959,567189.1979654698
30,6464153.311379762,1129144.008447168
32,4455987.646047636,778362.0700009513
34,3001957.165433825,2097500.9473567866
36,8038346.031470631,5616482.010580686
38,7559658.720756216,5283231.369547087
40,9267701.563555826,6476934.135895128
42,5881480.3491010675,4109455.906349737
44,6196284.790287177,4329413.279899879
46,7374469.632540431,5153807.960859399
48,11532548.766533885,8059771.699335187
50,15331173.184340384,2678015.4352292134
52,15228615.735185236,2660100.926761337
56,2491961.3472410566,435290.29850911355
59,1547464.9424354571,270307.75476146577
61,5114959.96088827,893880.5639513705
63,11077686.768132396,1935915.231261116
65,16327325.193654038,2853331.9446329274
67,3787083.3843297134,2647293.612363316
69,9244038.289664816,6461881.356488971
71,4226533.47626869,2955162.7172809523
73,8570766.029996231,5992619.808311784
75,27168842.17396729,4747974.598055907
77,10171036.74756514,1777470.8176415062
80,4318432.637686423,754680.981098195
82,951668.3715341034,166311.7340402127
84,585204.472030765,102269.2078697831
86,975388.3272742509,170535.39486296818
88,3449260.8771017655,603063.466328087
89,14771027.494366067,2582543.7272998313
91,13145764.686188249,2298385.2777895136
93,7294175.401857386,1275302.407843708
95,5072328.843687467,887246.4120914086
97,9736740.96909732,6812561.801031413
99,9514458.480282407,6657036.128000694
101,1367029.165122526,956697.4412058055
103,5143442.690022957,3599570.942652254
105,6542153.985651004,1144346.6758551786
107,4026676.6492814044,704342.0329841911
110,59988.34349173917,10497.93175103785
111,5050287.832865951,883797.9831835914
113,3953073.1707884287,691785.936037866
116,5104905.271534342,893356.0091296448
117,1183566.5739818471,207219.0813973105
119,3807518.0773821557,666621.0551591004
