fishnetid,CO2,fishnetid,CO2psqkm
0,268452.7400422153,0,107709.69558210485
100,2394862.9688510536,3,960975.0805544303
103,1714575.5653136496,5,688069.9943342357
105,113549.04434101521,7,45567.948054804176
108,635623.9865420426,9,255079.91695815505
112,7558868.292049394,13,3033421.546475981
114,297398.9278896771,15,119348.06652307125
118,8120059.013797527,21,3258965.315841339
120,8953200.704425152,23,3593344.6434144764
122,223383.6869886661,25,89654.48241001832
124,2416038.902807853,27,969671.1529544895
126,12093254.490328642,29,4853597.353490868
128,4779581.2729767505,31,1918272.954224668
13,741497.2472707581,33,297598.06012974563
130,930255.6516984389,35,373394.1123895127
133,631915.1236968075,37,253643.59387387804
135,63035.519385829335,39,25301.745565394463
137,5109709.314141261,41,2050979.6102165447
143,2603674.4466266916,43,1045085.517270009
146,8065997.744150943,45,3237600.3980294294
148,5895519.485127852,47,2366394.937999263
15,644053.7124577636,49,258515.88631045845
150,4320708.05268189,51,1734283.4147578678
152,6499305.245605584,54,2609015.8090517805
154,1089706.8846665162,56,437440.9851348638
156,1614253.323743788,58,648009.638309668
158,2246569.0451809815,60,901840.1095973458
160,1234623.747040891,62,495614.95460515306
162,5249421.535943028,64,2107275.0483482815
164,2662690.6696150596,66,1068883.7943629927
166,4197261.92626459,68,1684906.6641050638
169,13946375.754157944,70,5598492.984488862
171,7558085.51593624,72,3034041.924808115
173,2452953.1532438817,74,984688.8727090622
175,3996490.589326389,76,1604311.0354507486
177,13356067.146690251,78,5362076.794407134
179,9399962.929902498,80,3773814.742107687
181,1670493.8005749078,82,670655.211964732
184,965970.7417321556,87,387809.4682689688
186,5198108.46515866,89,2086891.0338469255
189,5660949.189721156,92,2272708.2719139946
192,8473330.385340927,94,3401798.428507968
194,4567529.265840389,96,1833731.6228757799
196,9209006.21443141,98,3697151.113397321
198,4064360.535943565,100,1631723.8506340059
201,3625702.9443504284,103,1455615.4448616342
203,500989.2325890272,105,201132.7667652088
205,455616.6188608767,108,182935.7916554752
207,751404.7505255658,112,301698.4394352228
209,781616.197822746,114,313828.71475763107
21,184091.69233678473,118,73915.12530650075
213,99119.6179005294,120,39797.77079808046
215,4111692.490365401,122,1650896.1474014558
217,9031047.505234418,124,3626078.936667028
219,5324685.852331361,126,2137928.2084791968
221,7601609.387108057,128,3052141.5890496657
224,2943558.0884962287,130,1181875.521900928
226,2436058.600757784,133,978108.1071251092
228,3189490.2935293573,135,1280752.2739615974
23,683870.6119721695,137,274610.9129588858
230,765169.7608612659,143,307256.9034547759
232,5816108.271395874,146,2335480.9730285695
234,3821832.818890004,148,1534671.882659354
236,551013.8388998951,150,221261.7572743986
238,601177.0854380021,152,241405.00467730704
240,4347640.206201701,154,1745811.8909361723
242,3525923.13539975,156,1415848.194503767
244,4386332.101069062,158,1761348.7723076039
246,3469846.8473230395,160,1393330.5421945339
249,3866358.5229560165,162,1552711.3566247888
25,1037005.9876495413,164,416456.71614477946
251,3156573.019717797,166,1267664.844485211
253,7647437.123915609,169,3071174.698586762
255,6415176.1814141255,171,2576304.513016284
257,11077217.957846686,173,4448558.513345559
259,5547356.480140058,175,2227792.2119252807
261,8092663.093354832,177,3249975.3491001553
264,290698.895724189,179,116743.30615448975
266,235429.5132774915,181,94547.38270645858
268,3843146.754220457,184,1543389.6197206513
27,1399876.0552558962,186,562241.6039503573
270,662906.710281094,189,266247.6657547838
272,235881.37366635312,192,94738.61730418747
273,5005260.8171687545,194,2010296.4540834108
275,2676328.772648003,196,1074911.8653647997
277,377061.45952449663,198,151441.72156881585
279,1483397.463623995,201,595786.8670675898
281,572125.3853501143,203,229786.55368292844
285,2101638.225247816,205,844095.0484524856
287,2630690.5290624266,207,1056581.871662874
29,3713414.7237583883,209,1491597.5735958924
290,1145610.0107993386,213,460166.5150575945
292,6251098.832432377,215,2510929.8433930017
294,2046098.5045671642,217,821873.0714951353
298,2278049.5754613653,219,915042.7496159367
3,791267.3655896949,221,317834.81522490876
300,1889616.3452468747,224,759017.6065076549
303,248911.26425748685,226,99982.21729236137
305,8779936.635271614,228,3526708.7453846494
307,822997.39088899,230,330580.073233606
308,640935.4134092262,232,257449.75409212816
31,270132.8117961095,234,108506.44934587413
310,5181605.7874407815,236,2081337.85069598
313,989104.0060250524,238,397301.47187249025
315,1080114.2059719174,240,433903.0897157377
317,1036435.0719686028,242,416356.32373847906
320,753696.5655815768,244,302774.7128086696
322,3331038.375736024,246,1338143.5363059486
324,3155277.005793305,249,1267536.7420889027
326,3997532.3888739515,251,1605887.271161619
329,4895402.347805135,253,1966579.2676056898
33,1040415.012596972,255,417955.14405429666
331,934581.5431357765,257,375439.7608285119
334,1204217.9113991938,259,483757.9855520647
336,1131880.2803512649,261,454698.5384661008
338,3176095.9431773433,264,1275900.1181148635
340,4732784.134844025,266,1901448.8381903812
342,9168279.921156926,268,3683458.7649881407
345,383939.1547573409,270,154251.8397099503
349,587294.9822571495,272,235952.31260736554
35,497553.2787547572,273,199897.581819209
351,905200.4386541221,275,363674.37714651396
