From,To,Volume,EstimatedTT
442874,26384674,2313.24,0.85
442928,1803689295,0.0,0.03
26384674,264670999,752.4,0.53
26384674,534589,1560.84,0.79
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,811.36,0.55
15866840,1803689315,2402.82,0.89
264670999,534589,370.21,0.34
534589,534591,1931.06,0.4
534591,534626,1562.89,0.68
8083440,534911,1603.83,0.04
534626,534624,9.25,0.07
534626,534625,1553.64,0.08
534608,30409417,1431.76,0.88
30436919,30436908,1024.5,1.3
30409417,30409422,520.29,0.02
30409417,30403571,2659.72,0.24
534624,534608,1038.32,1.23
534625,30436908,1563.12,0.02
534625,534624,1029.07,0.07
30436908,30436907,1551.89,0.02
30436908,534628,1027.59,0.41
534628,534629,1484.35,0.24
534629,3595409680,1808.97,0.67
11769656,11769730,1172.13,0.2
3595409680,3855350,1402.96,0.01
3595409680,7128283652,406.01,0.04
3160432771,30409397,491.98,0.16
30409405,30409419,1149.71,0.72
534736,140605768,2140.29,0.17
534306820,2021890013,1701.28,0.19
140605768,534324288,2140.29,0.58
534329195,2021890013,1253.63,0.02
534329195,534306820,2140.29,0.35
3853550,3564765835,412.33,0.41
534742,534770,1955.74,0.59
534770,29138173,2931.52,0.11
534743,534744,599.74,0.07
534744,534747,2458.73,0.06
247994358,534742,872.85,0.07
534747,277692998,116.5,0.01
534747,2287846802,2342.23,0.38
277692998,288154283,2156.37,0.09
2287846802,29510418,0.0,0.04
2287846802,2287846804,2342.23,0.24
534749,25235133,2634.45,0.14
534749,7095690293,605.48,0.85
25235133,25235132,1083.07,0.01
25235133,534751,1582.05,1.1
7095690293,7095690318,1543.74,0.02
534751,534754,804.08,0.89
534754,3098430373,1160.25,0.18
29510455,25235132,1601.62,0.76
3098430373,16574394,877.46,0.04
3098430373,2260849842,1265.69,1.12
534758,25873172,1762.4,0.04
534758,2202559858,1530.89,0.64
25873172,25873173,2556.9,0.02
25873172,3100041009,1039.09,0.42
2202559858,25873172,1833.59,0.67
534769,546378258,1605.18,0.59
534769,534770,975.78,0.04
546378258,247994363,1025.83,0.06
546378258,290077155,579.35,0.24
29138173,1775338888,302.45,0.09
29138173,534773,2629.07,0.86
534773,2544089666,3119.66,0.04
534773,335716508,978.58,0.29
2544089666,2544089665,2152.31,0.07
2544089666,16574602,967.35,0.04
335716508,534799,978.58,0.51
534774,534804,505.55,0.15
244038933,534778,890.5,0.09
