Total System Travel Time (hr),17278.468913941226
Fitness,14.13168328833391
Total Demand,79199.20721873692
Average Time (min),13.0899
Average Distance (m),8231.0521
Congestion (%),41.6086
Weighted Link Congestion,1.2659
Weighted VC Ratio,0.7866
Non-Zero Weighted Link Congestion,1.2936
Non-Zero Weighted VC Ratio,0.8686
Total Vehicle Kilometres Travelle,673539.8765
