Total System Travel Time (hr),17191.234588793053
Fitness,16.532105592691682
Total Demand,79129.3771586023
Average Time (min),13.0353
Average Distance (m),8394.5124
Congestion (%),38.5692
Weighted Link Congestion,1.2628
Weighted VC Ratio,0.7801
Non-Zero Weighted Link Congestion,1.2904
Non-Zero Weighted VC Ratio,0.862
Total Vehicle Kilometres Travelle,669633.6183
