initial,35.37136485890672,36.208065862914026,36.208065862914026,101.71741962956986,129.64016353337848,857.8036485520876,1670.2613133686048,2085.154362186062,7973.939139698842,10711.133221777258,12464.75069863368,26107.679763989836,33230.61615554772,56870.30015253446,62316.708548636154,76488.62750520358,126143.55009808403,157428.34200991705,192065.1547932414,236953.9930370208,303472.24728725996,400905.852500274,449410.7514189863,510295.30905570067,595621.171246007,814949.0954102981,933705.2381811984,958076.1952063965,1208062.0219741743,1440538.8035062563,1747566.7150584082,1834767.2454757239,2007628.316369755,2550251.550234128,2758167.165511016,3082390.023824001,3572774.508434879,3770354.4464520914,4711740.806477019,4871948.278515216,4922610.312638871,6203268.295553805,6300798.885975975,7051883.158581346,10110242.59743828,15746936.128575945,18000607.474712986,27649963.288876235,35295282.05139995
0,30.02295812496248,35.37136485890672,36.208065862914026,36.208065862914026,36.63264695192662,38.303692878889024,38.39707564773308,40.73369424649814,41.70875331034801,101.71741962956986,128.38448704974374,134.95478151497124,219.7791713817839,248.72622903113654,832.6141500546748,834.8778744389199,854.9185326151747,877.3747422057558,1015.9270208662964,1510.5597146100906,1644.9661303393668,4363.49573317443,5424.160346495499,7207.228534484841,8027.459225458729,10000.826828426116,10136.222747506848,10207.3479072511,11090.08873102304,15033.611898204384,18828.702477343573,24819.45488902003,32615.65851417335,43655.690274849105,46319.15713811087,67179.13087214147,86893.678977538,92285.37730363324,125552.71240402517,147166.87140263736,165924.31212611208,198274.49522474557,319495.1825518253,444968.9558117662,679834.621420962,911885.2463210917,1111230.4428581311,1232884.2654971539,1803648.2289897024
1,23.08400999981803,23.854552818533637,24.2656218592988,25.633710140023613,25.875669989521082,28.366224108814663,29.648916771331475,30.02295812496248,32.239207969156,32.71571324736589,33.57693081746774,33.918951705188896,35.37136485890672,36.208065862914026,36.208065862914026,36.835917394273864,37.88241630687328,38.39750165740836,38.46852662009959,38.64317722397041,38.66545608769657,38.70287533414311,38.826855290015445,38.862802887856525,38.9792024309445,39.9991268668486,40.079395832737205,42.8737912614966,53.230533925918344,61.69712366713546,97.73742505422717,101.95130781737811,102.20251942303837,102.71004625513005,103.24148136266822,200.33166332526005,247.52757644564142,521.0742760634821,832.0759916551134,848.833938807891,854.9185326151747,1008.4586566394945,1248.1380318785527,3711.566989788078,4245.526249903844,4359.324440628662,10091.427160938376,18577.188662234752,20370.503326577174
2,19.089625204050602,19.57908668959467,21.498889459314622,22.099366476588038,23.08400999981803,23.37206584813929,23.62418998373988,23.71737556039455,23.854552818533637,23.99947530521301,24.033242751528345,24.2656218592988,24.382824319874345,24.58221855322858,24.74818008158466,24.886517616059354,25.273106706320775,25.288534320345757,25.31549218332708,25.4281119350141,25.633710140023613,25.974897674426366,25.976953318810498,26.006695119598128,27.269831732604295,29.64068232916767,30.55239923608648,30.564780427050998,30.720543866650633,30.729556729761043,30.965448981290905,31.15217488584022,31.514383903001164,32.42695731240484,32.50502284546315,32.86292065578431,33.28309225057204,33.548553793905775,33.75328754681896,33.89987045728555,34.38673797260618,35.72840825755163,37.88241630687328,38.330774101259806,38.49128516768601,38.679248100681434,40.36847655848981,49.202637226033524,838.7379560221885
3,18.759138302274085,19.089625204050602,19.195622478198818,19.57908668959467,19.703346848158386,20.237802590715333,21.187218897755333,21.498889459314622,21.943994253331585,22.099366476588038,22.55159616902005,22.690009066393642,22.890945127590886,22.98841931579596,23.058152196819762,23.234664329939385,23.273821946111454,23.30827489299433,23.309579787644275,23.51652605831075,23.68115029468811,23.71737556039455,23.84850663378669,23.854552818533637,23.858225142535566,23.87035440901585,23.923506131379636,24.418886141296746,24.623414447313017,24.725870704003768,25.0311771310286,25.06048503061734,25.064971444343655,25.233728884712832,25.24749117332518,25.24759196982344,25.288534320345757,25.734736075909943,25.866509551230664,25.98309783354732,26.486250099049307,26.798481020745268,27.1484408162681,27.22754391867764,28.279887562007055,28.4191411654205,28.55021644079651,30.83716471061767,33.54315795369633
4,18.225029411420124,18.356663036714433,18.582378016817056,18.759138302274085,18.9387454705034,18.985011199807175,19.089625204050602,19.10710380596962,19.195622478198818,19.359868206428736,19.471604226272937,19.57908668959467,19.613328777843318,19.657912231532652,19.922120249940996,19.95888146256934,20.373205944264623,20.446638299453802,20.56466610563335,20.56661327968679,20.84561688598999,21.011686600158555,21.177732810117263,21.207477926548282,21.21467369833447,21.29559537371001,21.363411257432155,21.917785092397946,22.135431497689105,22.188704111252925,22.304360602447243,22.437897785643493,22.47576691633619,22.858757749436652,23.177157391247487,23.197668277176348,23.265769909625956,23.624169083188093,23.68115029468811,23.727316530252065,23.753382453589637,23.87035440901585,24.089654444269982,24.107728288527888,24.58345393957217,24.710118840808256,25.264192021622666,25.28694137303471,25.43891697843551
5,18.050225364836276,18.225029411420124,18.253220605097262,18.341894158046763,18.356663036714433,18.38388066559232,18.384338060814304,18.471461277337614,18.522964070102642,18.582378016817056,18.62316309721485,18.66765817740364,18.759138302274085,18.8193428225812,19.041984897044088,19.0430734756037,19.145471121461956,19.223804063601104,19.330187493463153,19.338738847906907,19.52950188417227,19.536169085144476,19.58455275023695,19.73194378787431,19.83508602109212,19.885051703118116,19.932795975696425,19.956743878147346,19.962402840620346,19.998984473841556,20.01082372912709,20.043277949970577,20.06515070740712,20.093963908632738,20.11726582056685,20.12011254351798,20.13235813043848,20.195636639408253,20.218914616725492,20.235005328072678,20.25670577760277,20.357786062759896,20.456627773157756,20.551916797623647,20.554684248838463,20.56636845324667,20.570987706740222,21.659764581791567,22.2256616054768
6,17.51368861724599,17.835796330046772,17.961502113191923,18.050225364836276,18.090163478865215,18.105197640086573,18.158239022821473,18.225029411420124,18.253220605097262,18.265161631566862,18.341894158046763,18.378653499002347,18.422705741436488,18.42622942819933,18.441818048069464,18.546593366222304,18.550826330266375,18.570921415298297,18.642264671534193,18.717285025309653,18.85673535856471,18.908928343429544,18.932639563912197,18.946619713324782,18.946891492297738,18.952168575486,19.011843070849768,19.10787987533823,19.124120755088498,19.153944597348634,19.181011540362206,19.184909245511268,19.28482217289116,19.292830861432677,19.320340345377634,19.43923748371452,19.475756562164808,19.482511816766973,19.500507189197975,19.63152398116287,19.65631397263798,19.72053612997794,19.721483886057626,19.76747664455578,19.768845078082116,19.81066876123719,19.946203677604252,20.12261427437613,20.40375986725615
7,17.027787423524128,17.39913526555699,17.466179776805582,17.51368861724599,17.531027545490485,17.549649880674174,17.653034911670122,17.737688891073653,17.76364821048836,17.824655794353504,17.835796330046772,17.885385684169815,17.90337883823035,17.90469367099417,17.961502113191923,18.001431139934283,18.050225364836276,18.09938365862832,18.13762741010365,18.222164835636026,18.23651237681025,18.25273869849951,18.31106624037918,18.393253147338054,18.412352360447997,18.422705741436488,18.54645816234344,18.58922406421826,18.592018958045955,18.638117148864342,18.64219447316105,18.647751671603505,18.69643705948065,18.735538166672697,18.798514522877138,18.802011867037248,18.876415260527985,18.98554620817291,19.034034616926018,19.046598833293043,19.0937503425017,19.136333744360314,19.176119228876313,19.26456503462793,19.315995355465105,19.32352888297006,19.386766617533695,19.460835490436178,19.953846161075496
8,16.29780627426837,16.40761378140482,16.968184180233457,17.027787423524128,17.08096464708207,17.3047328986274,17.39913526555699,17.442428902866418,17.466179776805582,17.511387823757275,17.51368861724599,17.539204262826015,17.573745917001187,17.68713779027041,17.69294371055056,17.69358240278475,17.69905370450358,17.70685039910441,17.820912613313215,17.904910502729027,17.929389497339184,17.94871990068627,18.029158097667537,18.079766855542495,18.105759055303302,18.203847699656855,18.220630774587917,18.222164835636026,18.306837354728913,18.3495981705647,18.37109723206294,18.37532159337231,18.554370423019904,18.57061920432724,18.612124010843694,18.651294963504473,18.671100883450702,18.693297526608507,18.71839179115051,18.72947554478849,18.794340959432304,18.89238851921746,18.986083334155378,19.01820661149851,19.040446168811247,19.087391402875728,19.099442747985357,19.11907019366158,20.03001451454077
