Origin,Destination,Demand,EstimatedTT,ObservedTT,FFTT
0,3,57.4186654769112,16.078914352214557,20.914008877746106,13.65998177142857
0,4,32.93387575882106,13.355057048627895,18.27954538854775,10.947310114285711
0,6,68.90093014819806,5.6793361546530665,6.443057582903632,3.660105742857142
0,8,65.48512355517362,2.3609520791248984,3.809190791470077,2.1444407999999995
0,10,28.766072472238456,2.935893707032684,3.7632680179904607,2.8423536
0,12,28.766072472238456,12.381498162099177,27.68715560544242,11.215165200000003
0,14,18.553335981720753,27.37998410155019,31.737591696165794,22.02692491428571
0,16,33.88238791734531,14.288092834726513,19.561391811924377,12.226957199999998
0,18,37.588478502083575,10.401404780971609,13.702717975881825,8.382037199999996
0,20,43.000761373249624,7.838967288212073,10.857801515926516,6.6851819999999975
0,22,41.05575100680304,6.2089917393065,7.619522169204773,5.1572304
0,24,30.688877574555576,7.647975178610395,11.036402908353528,7.325053200000001
0,27,0.8733722559326617,29.086063980815453,32.980562664770694,20.048631799999995
0,28,16.66457079364736,26.61585890337784,30.84909124367219,21.438333171428567
0,30,16.800938381311582,24.309551362411355,29.792224210587644,19.671325199999995
0,32,21.538400692371003,21.05844925637533,26.217206424936762,16.52910719999999
0,34,27.370332046850205,19.575501135104247,24.146860346298144,15.165211199999995
0,36,28.766072472238456,16.605772402034873,21.801503065653527,13.718552399999995
0,38,25.927161155033623,21.054126872307034,24.37382724280796,15.979707599999994
0,40,28.766072472238456,17.19083475529522,19.616656998348148,13.420887599999995
0,42,34.96389825788856,13.652094418421513,17.10406270403015,11.219829599999997
0,44,34.866048169610266,11.61208280638374,15.242768459341509,9.439843199999997
0,46,30.860519058132,15.405147304673921,18.125942277350227,12.169013999999995
0,48,33.92846573676946,13.732714324917925,20.021977105893388,11.248819
0,50,33.513324724894105,13.358005221950965,15.675529612606613,10.535412
0,52,67.77624830688981,11.891723463623313,14.457785365297601,9.8131032
0,56,43.52227123784395,26.05893520966348,26.798519037963864,17.759938999999996
0,59,0.7450446118064861,30.978697658452116,34.48138766477069,21.549456799999994
0,61,16.11431246358881,25.846185959881115,29.037653716355916,20.248824299999995
0,63,20.53245788126909,22.22569113536132,25.11371874948365,16.850917199999994
0,65,24.186650775683777,20.69470689116998,24.188326902212687,15.976101599999994
0,67,30.217977218541435,17.516609129133506,21.39824723663986,13.696497599999995
0,69,28.340640442831976,18.35250653523038,22.61833207545033,13.133901400000003
0,71,48.074339858517405,22.097090930279816,27.69113979097271,15.438383800000002
0,73,26.838999331622947,20.75578719218246,25.719915281189742,14.627113000000001
0,75,48.34338863559801,16.328557780353506,20.28253737260495,12.9186864
0,77,27.66269361081494,17.18986455265142,22.287076522715513,13.646490799999999
0,80,20.45363619753978,23.31378111372619,24.35774061064146,15.508074199999998
0,82,1.124036306712661,26.901447805383746,28.327561712042886,18.780921628571427
0,84,0.692895795068627,34.19397447151439,39.107159930841455,24.712443999999994
0,86,13.203093351667333,31.40532862957313,34.21939142197755,23.835519771428565
0,88,15.386463516772523,27.41282358324544,30.24797483008954,20.972043599999996
0,89,20.562880666670164,24.157099655123474,26.858833378707722,18.043983199999996
0,91,22.724261953722266,24.081456263189416,28.25907616174851,16.271075800000002
0,93,23.35688059802211,28.514667546890475,33.64659767976813,18.2223766
0,95,21.003021024280066,28.145654167420354,29.917105550315032,20.743003199999997
0,97,18.901128779639855,27.822069916503732,29.428801618975054,20.420765999999997
0,99,28.766072472238456,28.707317530395112,33.93616649856385,19.6632352
0,101,20.61510209624293,30.87454949029695,35.8870066810323,21.468752199999997
0,103,19.68970333273952,29.658388514211826,35.84092828368914,21.894686999999994
0,105,18.05824726187512,31.402679211227575,36.14854831401315,20.784403000000005
0,107,19.77705850156877,33.55245152548802,39.505860849725664,22.620940599999997
0,110,16.011991638386586,33.84285633835891,38.81316300826164,23.7961138
0,111,16.47217227934055,29.980822981473942,36.12950248368914,22.183261199999993
0,113,16.900332137279744,30.69250952271729,36.87403228368914,22.927790999999996
0,116,12.018164086074819,32.66172613078376,35.86241964862008,24.566039000000004
0,117,12.798495741012644,41.823354965288665,47.4601769254609,28.994081714285706
0,119,28.766072472238456,37.794891226042516,43.17773843650018,29.608230200000005
3,0,30.106009745758737,15.709398868234175,15.948988767487863,12.943603199999998
3,4,394.7933807021296,2.857977719558819,3.050418201575694,2.7231336
3,6,1.496616210512434,17.154536054308004,15.513434870440415,12.977186742857143
3,8,35.95118894907035,13.413298565320197,13.477161243212086,10.857436799999997
3,10,28.48105616799188,15.731361033593258,17.495948525318994,12.234528
3,12,28.766072472238456,23.23964329664317,38.150581978775335,18.678231600000004
3,14,26.229868225879276,18.10831205849199,20.08668581254927,13.966027714285712
3,16,2.504459217868419,1.6353036314867115,1.1422243464052286,0.7294344
3,18,2.7519620434637653,3.8558639848800405,3.350868746405229,2.9380788000000004
3,20,2.2695253829617332,6.846470051994017,6.5303578601754095,5.8302396000000005
3,22,32.68466348959115,12.739532819832835,12.715775076325885,9.240949200000001
3,24,24.723950340793632,17.353988771523177,18.00766682407185,13.460071200000002
3,27,0.8027353177194172,32.2858153294531,34.901498990593446,22.060572199999996
3,28,22.372979819748657,17.344186860319642,19.19818536005567,13.377435971428572
3,30,21.010452903928066,14.941537422483178,15.700268281318497,10.903001199999999
3,32,33.63108237367163,11.690435316447145,12.125250495667617,7.760783199999999
3,34,1.461133839859731,10.20748719517606,10.054904417028997,6.396887199999999
3,36,65.56819383326335,7.237758462106688,7.709547136384385,4.950228399999999
3,38,2.488295217767227,11.810972438105932,11.238442509457476,7.320786399999998
3,40,59.596310026853075,8.384022505248282,8.803382336384384,5.826189999999999
3,42,47.64034936239572,5.464355535062577,6.810548221863101,3.690446000000001
3,44,106.85807892511599,7.173514976638443,7.0650471188960475,6.042927600000001
3,46,49.26045723537112,9.105502742070012,9.997621277745402,6.4034948
3,48,43.02137808665018,7.811205928173572,9.362254533065174,5.9109632
3,50,42.53571325318951,11.35272763591742,13.636138785749196,8.7795
3,52,31.150555896761983,14.47980331763728,15.328403846294073,10.797907200000001
3,56,1.0170644240914306,29.25868655830113,28.719455363786615,19.771879399999996
3,59,13.653645047455464,34.17844900708976,36.402323990593445,23.561397199999995
3,61,22.101949654339315,17.595291157739783,18.188534668801253,13.016347899999998
3,63,1.53363684232462,13.97479633321999,14.264599701928985,9.6184408
3,65,1.8095382530525033,12.754924526204334,11.678267721362241,7.873470399999999
3,67,49.25663677485113,11.159426500116725,12.174687530169173,7.938426399999999
3,69,42.12402780585822,13.472148999700545,13.59368236973707,8.6026956
3,71,34.962360546520074,16.76751866841308,16.082012430673014,9.996616400000002
3,73,35.90426063253205,15.699533324499052,15.979443120071958,9.829029199999999
3,75,35.15241358427561,13.900339048835788,16.41100955657493,11.23249
3,77,29.103836948068572,17.38959924191995,20.02801991249801,12.7739808
3,80,0.9907760322535379,26.513532462363838,26.278676936464212,17.520014599999996
3,82,1.0089130239284032,30.101199154021394,30.248498037865637,20.792862028571424
3,84,0.6477757082033342,37.393725820152035,41.028096256664206,26.724384399999995
3,86,16.98240712606875,23.1544338274318,23.37027237442289,16.60304337142857
3,88,19.13766689120015,19.16192878110411,19.398855782534877,13.739567199999998
3,89,26.149586317751314,16.491336888755225,17.64334507217052,11.149803600000002
3,91,31.472557643211275,19.02520239550601,18.518604000630727,11.472991999999998
3,93,29.46680414363341,24.095127059763296,23.990430923475373,13.655179200000003
3,95,1.2437812229776148,20.479891401052104,20.70161724377783,13.848823600000001
3,97,1.0580614175145924,20.156307150135483,20.21331331243785,13.526586400000001
3,99,17.109159810240644,21.164364570890164,25.919077377151936,14.294144800000002
3,101,1.0211726830234664,23.48887632306071,23.577527718111156,16.30712610769231
3,103,16.028047294025182,21.992625747843576,26.625439977151935,15.000507400000002
3,105,18.497689013180903,24.433155599622886,27.91616124154234,16.174847171428574
3,107,25.421165398995672,29.014768925679903,31.495847381803586,18.861449
3,110,14.351500674708143,26.222507623004752,30.287106859506984,17.82152788571429
3,111,14.415249456044977,22.315060215105692,26.914014177151934,15.289081600000001
3,113,14.891972906005302,23.02674675634904,27.658543977151936,16.0336114
3,116,13.480211418180938,30.06672588540298,31.264027838402576,21.354193800000004
3,117,10.149567575807316,35.44300813276342,37.364989010817844,24.54580571428571
3,119,11.41992385886908,31.623470215763238,32.928680919428835,21.243679999999998
4,0,34.09687632624978,13.254265606623957,13.80894186453427,10.882571314285713
4,3,6.780612671018843,2.7553279936659223,2.631140589537542,2.7232788
4,6,1.461133839859731,14.699402792697787,13.373387967486822,10.916154857142857
4,8,44.861377460583064,10.958165303709979,11.337114340258493,8.796404914285711
4,10,33.79428386558244,13.276227771983036,15.3559016223654,10.173496114285715
4,12,28.766072472238456,20.784510035032945,36.010535075821736,16.617199714285718
4,14,48.48133402655269,18.118801893718178,20.61007892041298,15.020773428571426
4,16,28.766072472238456,3.6239042338772114,3.4194662434516365,3.085691314285714
4,18,47.823814806808116,1.4007307232698218,1.2108218434516367,0.877046914285714
4,20,223.8937127109376,4.391336790383799,4.390310957221817,3.769207714285714
4,22,40.3420093426176,10.284399558222617,10.575728173372292,7.179917314285714
4,24,28.619837715437942,14.89885550991296,15.867619921118258,11.399039314285714
4,27,16.34783771202852,29.830682067842886,32.76145208763985,19.99954031428571
4,28,21.28624951512093,17.35467669554583,19.72157846791938,14.432181685714285
4,30,21.22952717167546,14.952027257709366,16.223661389182205,11.957746914285712
4,32,30.308653839115753,11.700925151673333,12.648643603531324,8.815528914285713
4,34,51.2346473806408,10.217977030402249,10.578297524892704,7.451632914285712
4,36,62.35507872336727,7.248248297332878,8.232940244248093,6.004974114285712
4,38,46.420162232636606,11.82146227333212,11.761835617321184,8.375532114285711
4,40,57.8190164259573,8.394512340474472,9.326775444248092,6.880935714285712
4,42,54.588694398506675,4.968417439908759,5.912885699622336,3.9129101142857134
4,44,62.763261940738914,4.571315511367616,4.464002287807336,3.7928393142857133
4,46,2.8273503284631953,7.614504335841422,6.540707153435101,5.943104514285712
4,48,58.70726371942021,6.187994149372142,9.148802891730845,5.283451714285713
4,50,49.179810172526444,8.750528170646595,11.035093954660486,6.529411714285712
4,52,35.50411259501727,12.024670056027063,13.18835694334048,8.736875314285713
4,56,22.51303362448297,26.803553296690914,26.579408460833022,17.71084751428571
4,59,0.7497451498934808,31.72331574547955,34.26227708763985,21.50036531428571
4,61,23.609342897906174,17.605780992965972,18.71192777666496,14.071093614285713
4,63,0.5834982927839379,13.985286168446178,14.787992809792692,10.673186514285714
4,65,34.05810956458512,12.765414361430523,12.201660829225949,8.928216114285712
4,67,48.32232361437592,9.72596616030101,9.813012112724739,7.470588114285712
4,69,45.21468000868949,10.869949534429717,10.99263753864836,6.352607314285711
4,71,38.980741549977644,14.614533929479148,16.06544525417074,8.65708971428571
4,73,40.501032405733525,13.357019392496541,16.767745875277033,8.417872114285709
4,75,39.1460747783505,11.298139583564963,13.809964725486218,8.982401714285713
4,77,33.6037818729326,14.787399776649123,17.426975081409307,10.523892514285711
4,80,1.110223903712079,24.058399200753623,24.13863003351062,15.45898271428571
4,82,1.1329754718707483,27.64606589241118,28.108451134912045,18.731830142857138
4,84,12.952048261046295,34.93859255854182,38.88804935371061,24.66335251428571
4,86,17.087648493511537,23.164923662657987,23.893665482286597,17.65778908571428
4,88,20.433177963946743,19.172418616330297,19.922248890398585,14.794312914285712
4,89,27.814008267078844,16.366456686290974,15.273598254792594,11.818073714285713
4,91,32.59770735331488,16.682688463503492,19.3069067558358,10.061834914285708
4,93,36.14176729058077,21.492927594492468,21.38938609238666,11.405090914285712
4,95,23.2728425220669,20.355011198587853,18.331870426399906,14.517093714285712
4,97,21.86089643228264,20.031426947671232,17.843566495059928,14.194856514285712
4,99,23.98987959221586,21.039484368425914,23.549330559774013,14.962414914285713
4,101,27.97756291054853,23.363996120596457,21.207780900733233,16.97539622197802
4,103,24.77514432359035,21.867745545379325,24.25569315977401,15.668777514285713
4,105,23.79071725430383,24.308275397158635,25.546414424164418,16.843117285714285
4,107,27.006753146230665,26.53071157309001,27.248649262344195,15.80365491428571
4,110,18.918567102653146,26.0976274205405,27.91736004212906,18.489797999999997
4,111,19.49579608534061,22.19018001264144,24.54426735977401,15.957351714285712
4,113,21.383305617259705,22.90186655388479,25.288797159774013,16.701881514285713
4,116,14.26198064507221,27.464526420132152,28.662983007313876,19.104105514285713
4,117,15.440195472593468,34.801615012890665,35.20296533807942,22.176796028571417
4,119,137.97725735641563,30.98207709589048,30.766657246690418,18.874670314285705
6,0,1.461133839859731,5.991035571247949,4.822958653864937,3.7162065428571425
6,3,29.319658637526384,17.92443531165769,19.80474945782803,13.756595314285713
6,4,32.442168418741325,15.200578008071027,17.170285968629674,11.043923657142855
6,8,1.461133839859731,3.585476382978243,1.7222030269283428,1.6321251428571424
6,10,52.41534402923495,7.937890917278669,8.12414282733072,5.858024742857142
6,12,28.766072472238456,15.930803551853796,27.556643016468524,11.980323942857144
6,14,17.851856929318014,29.225505060993324,30.62833227624772,22.123538457142857
6,16,31.630168582724526,16.133613794169644,18.452132392006302,12.323570742857143
6,18,34.57335891411032,12.24692574041474,12.593458555963746,8.47865074285714
6,20,38.971706736292006,9.684488247655205,9.748542096008437,6.78179554285714
6,22,1.879416980332583,8.054512698749633,6.510262749286695,5.253843942857143
6,24,1.461133839859731,11.141775113608107,10.29126807581406,8.010741942857143
6,27,16.560848548541113,30.93158494025859,31.87130324485262,20.14524534285714
6,28,16.06791107938421,28.461379862820976,29.739831823754116,21.534946714285713
6,30,16.174628510057577,26.15507232185449,28.682964790669562,19.76793874285714
6,32,20.54460242199536,22.903970215818465,25.10794700501868,16.625720742857137
6,34,50.236487876150825,21.42102209454738,23.037600926380062,15.261824742857138
6,36,30.230296825789434,18.451293361478008,20.692243645735445,13.815165942857139
6,38,25.976973451517324,22.899647831750165,23.264567822889884,16.07632114285714
6,40,28.74202848912814,19.036355714738356,18.507397578430073,13.517501142857139
6,42,32.52785745556158,15.497615377864644,15.994803284112077,11.31644314285714
6,44,32.28313163036779,13.457603765826871,14.13350903942343,9.53645674285714
6,46,1.4689664490038177,17.250668264117056,17.01668285743215,12.265627542857139
6,48,31.60235123513981,15.578235284361057,18.91271768597531,11.345432542857143
6,50,1.5843957745880402,15.203526181394102,14.566270192688537,10.632025542857143
6,52,32.208951020133846,13.73724442306645,13.348525945379524,9.909716742857144
6,56,1.0830108751862464,27.904456169106616,25.68925961804579,17.85655254285714
6,59,13.397880037292197,32.82421861789525,33.37212824485262,21.64607034285714
6,61,16.435319857111818,27.691706919324247,27.92839429643784,20.34543784285714
6,63,19.63309787893345,24.07121209480445,24.004459329565574,16.94753074285714
6,65,22.99032846849104,22.54022785061311,23.07906748229461,16.072715142857138
6,67,28.41670548680796,19.36213008857664,20.288987816721786,13.79311114285714
6,69,28.17451788265103,20.19802749467351,21.509072655532254,13.230514942857145
