Total System Travel Time (hr),17256.947940356076
Fitness,14.169543297499306
Total Demand,79149.00825085341
Average Time (min),13.0819
Average Distance (m),8233.2102
Congestion (%),41.7514
Weighted Link Congestion,1.2639
Weighted VC Ratio,0.7854
Non-Zero Weighted Link Congestion,1.2916
Non-Zero Weighted VC Ratio,0.8677
Total Vehicle Kilometres Travelle,673135.511
