Total System Travel Time (hr),17271.44360022603
Fitness,14.036243233896
Total Demand,79177.27143862519
Average Time (min),13.0882
Average Distance (m),8206.4904
Congestion (%),41.5941
Weighted Link Congestion,1.2655
Weighted VC Ratio,0.7867
Non-Zero Weighted Link Congestion,1.2933
Non-Zero Weighted VC Ratio,0.869
Total Vehicle Kilometres Travelle,673522.5967
