From,To,Volume,EstimatedTT,OTT
442874,26384674,2144.6129531722004,0.767096452875954,0.548816693811075
442928,1803689295,0.0,0.0264788571428571,0.0367761904761904
26384674,264670999,721.3675144789883,0.5032159300873661,0.6350923439340399
26384674,534589,1423.2454386932122,0.6945254007047801,0.5008016157989227
1803689298,1803689295,0.0,0.0373765714285714,0.1903436507936507
1803689295,139470345,0.0,0.5937951428571429,0.5937951428571429
442936,15866840,662.3633756160609,0.4190514066482403,0.3128304
15866840,1803689315,2138.334786529125,0.7543399996572252,0.5183262857142857
264670999,534589,383.02518052499283,0.33911184183226917,0.3267072000000001
534589,534591,1806.2706192182052,0.39272677188903965,0.3658883999999999
534591,534626,1521.71598572235,0.6743910078129229,0.880032199754902
8083440,534911,1560.2075579294942,0.04230688843990984,0.0325270833333333
534626,534624,38.653799266607976,0.07004169768410579,0.2779428571428571
534626,534625,1483.062186455742,0.08211673322175243,0.2264351457399103
534608,30409417,1381.5629899266626,0.8810803520024526,1.837562030598053
30436919,30436908,1126.791089615036,1.305100527588592,1.7805753302611365
30409417,30409422,564.7235187182165,0.02022724171946922,0.0310764705882352
30409417,30403571,2402.119525038374,0.2205409951616147,0.2074212765957447
534624,534608,1116.597901076323,1.2370187315738772,1.6295515507672214
534625,30436908,1517.4686184241905,0.022009866394798547,0.0303245232923002
534625,534624,1077.9441018097148,0.0712012558654087,0.0676356
30436908,30436907,1612.3091340758765,0.021367051726188083,0.0210204
30436908,534628,997.5441419949017,0.40468707549874594,0.3648539999999999
534628,534629,1441.9636276350582,0.23392969712085157,0.2137992
534629,3595409680,1806.5663476570728,0.6736550960918822,0.6275904
11769656,11769730,1073.0065278971701,0.19857635842432422,0.2164473084886128
3595409680,3855350,1403.4978896320144,0.011328730795994032,0.0161203703703703
3595409680,7128283652,403.06845802505825,0.04391845660328515,0.0545530303030303
3160432771,30409397,532.8203962924216,0.16513669225798203,0.4814775956284154
30409405,30409419,1095.357099790714,0.7221428294601847,1.4420141791044772
534736,140605768,2074.832607960756,0.15875242132287828,0.1752185277088502
534306820,2021890013,1590.9284820662142,0.18853980246539795,0.6066588235294118
140605768,534324288,2074.832607960756,0.5523827247536854,0.2637679012345679
534329195,2021890013,1182.7556822891402,0.019600526583949916,0.1119583333333333
534329195,534306820,2074.832607960756,0.33547531889773635,0.5002076771653542
3853550,3564765835,343.2221296833564,0.40148005705860984,0.3951336
534742,534770,1752.816686049257,0.5733322089050044,0.5344236
534770,29138173,2716.8705593062805,0.09870162973956835,0.0694968
534743,534744,563.758593417378,0.07186218951810404,0.0609936
534744,534747,2306.5040924146424,0.053209740853959506,0.044526
247994358,534742,734.2862883287403,0.06383577339912554,0.194051724137931
534747,277692998,137.05112346476244,0.014264596500212796,0.0609589743589743
534747,2287846802,2169.4529689498795,0.3580243213850033,0.3511436046511628
277692998,288154283,2231.032131629148,0.08774519932252907,0.0639479166666666
2287846802,29510418,0.0,0.0428807999999999,0.3225986111111111
2287846802,2287846804,2169.4529689498795,0.19367837017210587,0.1330127659574468
534749,25235133,2405.5700429204944,0.10060518510620305,0.0496333333333333
534749,7095690293,594.785388861473,0.8393059130739751,1.6887413008130083
25235133,25235132,1111.4090387451733,0.012706217770577727,0.0132444444444444
25235133,534751,1384.848881903534,0.9150789581984053,1.4736007407407403
7095690293,7095690318,1430.919090000031,0.017145272485930407,0.0131556
534751,534754,855.6266620333275,0.999804424589819,0.5139108
534754,3098430373,1247.6612182690324,0.19372450288702547,0.15288
29510455,25235132,1382.5991996101066,0.7140387462239036,0.6614027999999998
3098430373,16574394,764.7701206194631,0.031448105337582466,0.0196128
3098430373,2260849842,1361.2277770478554,1.4344870552414937,0.4870857132132131
534758,25873172,1517.022192437595,0.029171645421986324,0.1611133333333333
534758,2202559858,1403.3482893875555,0.6357676225310473,1.2960143410852711
25873172,25873173,2382.505363278744,0.019043822993937053,0.0152532
25873172,3100041009,942.3769272391196,0.3440733530686781,0.2316304635761589
2202559858,25873172,1807.8600980802685,0.666850387170665,1.1796776375404532
534769,546378258,1637.9412432450279,0.5908960823179049,1.2958750000000003
534769,534770,964.0538732570228,0.042586679141070054,0.1819342872284049
546378258,247994363,930.4784386886546,0.049590371380586855,0.1507767857142857
546378258,290077155,707.4628045563729,0.2415319963675192,0.218118771043771
29138173,1775338888,310.4112049623161,0.08766032189258631,0.0871548
29138173,534773,2406.459354343964,0.7922968678792498,0.6294768000000001
534773,2544089666,3037.7037667548107,0.038900999219567654,0.0234804
534773,335716508,1035.3056162955413,0.29188254571124245,0.2590668
2544089666,2544089665,1988.5697953099673,0.060143561365977136,0.0373427999999999
2544089666,16574602,1049.133971444843,0.04605888009795269,0.0316623188405797
335716508,534799,1035.3056162955413,0.5145859861754344,0.6656388225934764
534774,534804,582.9056343158715,0.1479296059880719,0.960157258064516
244038933,534778,902.5359527110965,0.08515202165662303,0.1623661971830986
534804,18630111,3226.245845522211,0.8485505536752681,1.243449017199017
534804,16574613,383.5228865716745,0.04902338768616117,0.285515
534778,244038915,1249.328064662347,0.022684813882402347,0.0338470588235294
534778,30058360,1381.3374777496745,0.24761395447098875,0.5582252808988766
244038915,534787,1810.7413576094148,0.2495262964303481,0.2968783783783784
244038915,244038942,1219.8664968657765,0.04574129261435425,0.0205038461538461
30058360,30056676,1494.6346971353432,0.8775413623353546,0.7344312000000001
30058360,30056684,759.2789734701144,0.021939872916622548,0.0216588
534787,244038955,698.1764265462698,0.05370579005849642,0.046764
534787,244038923,1112.5649310631445,0.239621771253215,0.1224311999999999
244038955,244038925,985.1340089881252,0.04590593754797472,0.0442776
244038955,2072816,779.4995636538616,0.3834636850703552,0.7162011150234742
244038923,244038955,1066.4571460957172,0.09515199504863571,0.7352045454545455
534790,30261537,766.2689004781918,0.04079832458067751,0.0588543859649122
534790,30409389,1707.3525794751465,0.039424909409607585,0.0342624999999999
30261537,30409389,562.0845042846728,0.04873172436502691,0.0890628644939965
30409389,30409397,1904.002413657936,0.059597752750056285,0.0754743823641201
30409389,3160432771,365.43467010188385,0.1797213617425336,0.3012522516556291
534796,534790,845.0479188719169,0.04802804154536303,0.2683213675213675
534796,3160432775,1324.573960743799,0.47500992644101725,0.2418178571428571
3160432775,534790,1628.5735610814213,0.187119275958514,0.1765947506561679
534799,1501721437,261.4317023762887,0.015994633413291534,0.0159863999999999
534799,11769597,1153.0185091011579,0.43014380134742275,0.4249680000000002
1501721437,18630516,1184.563748047522,0.012953193149284604,0.0106428
1501721437,2071676,480.3658439607809,0.32294080101206035,0.321056
11769597,7128283648,1383.7163059883896,0.017531018620555745,0.0124848
11769597,3595409680,0.0,0.021906,0.1659545454545454
18630111,280008666,2534.0265585558163,0.04451111320748346,0.0342859649122807
