Total System Travel Time (hr),17273.676447353188
Fitness,14.161024359994373
Total Demand,79154.90975249614
Average Time (min),13.0936
Average Distance (m),8245.1019
Congestion (%),41.8424
Weighted Link Congestion,1.2645
Weighted VC Ratio,0.7857
Non-Zero Weighted Link Congestion,1.2926
Non-Zero Weighted VC Ratio,0.8694
Total Vehicle Kilometres Travelle,673227.6585
