From,To,Volume,EstimatedTT,OTT
442874,26384674,2145.3266602367703,0.7674186791540158,0.548816693811075
442928,1803689295,0.0,0.0264788571428571,0.0367761904761904
26384674,264670999,715.5395472020093,0.4980223273980255,0.6350923439340399
26384674,534589,1429.7871130347612,0.6985302091477379,0.5008016157989227
1803689298,1803689295,0.0,0.0373765714285714,0.1903436507936507
1803689295,139470345,0.0,0.5937951428571429,0.5937951428571429
442936,15866840,664.0931720011175,0.4201653676352794,0.3128304
15866840,1803689315,2139.587144829549,0.754893390080255,0.5183262857142857
264670999,534589,378.1036645435572,0.3384864725717834,0.3267072000000001
534589,534591,1807.8907775783184,0.39282319365509155,0.3658883999999999
534591,534626,1567.2194330775085,0.6773968444114523,0.880032199754902
8083440,534911,1550.3609674188044,0.04218596559517319,0.0325270833333333
534626,534624,38.710270217886595,0.07004169825620114,0.2779428571428571
534626,534625,1528.5091628596217,0.0824566868749597,0.2264351457399103
534608,30409417,1291.0363157868735,0.8753623986246442,1.837562030598053
30436919,30436908,1072.7506372136036,1.3041877906759447,1.7805753302611365
30409417,30409422,542.6707242631034,0.020049252038838325,0.0310764705882352
30409417,30403571,2411.1383704660743,0.22122157270450987,0.2074212765957447
534624,534608,1026.0959572703061,1.2328144022680085,1.6295515507672214
534625,30436908,1560.9199371363322,0.022102621507490067,0.0303245232923002
534625,534624,987.3856870524196,0.07014576213044332,0.0676356
30436908,30436907,1601.3379914793086,0.021357712269820073,0.0210204
30436908,534628,999.9218085939167,0.40506820720616626,0.3648539999999999
534628,534629,1449.5675677298657,0.23435768613093497,0.2137992
534629,3595409680,1811.3960075105222,0.6741496709107799,0.6275904
11769656,11769730,1137.8789249273693,0.2000510487799854,0.2164473084886128
3595409680,3855350,1399.6650553242355,0.011319127570765844,0.0161203703703703
3595409680,7128283652,411.7309521862862,0.04398170613608891,0.0545530303030303
3160432771,30409397,523.6523921212865,0.16419165464683178,0.4814775956284154
30409405,30409419,1173.1748168953784,0.7229414732664267,1.4420141791044772
534736,140605768,2000.3462317331532,0.14968487997833668,0.1752185277088502
534306820,2021890013,1658.4057902705094,0.18906439638738867,0.6066588235294118
140605768,534324288,2000.3462317331532,0.5208320047522088,0.2637679012345679
534329195,2021890013,1225.9859296657896,0.020137661507073565,0.1119583333333333
