Total System Travel Time (hr),17264.703528659076
Fitness,14.170992672321239
Total Demand,79161.0367555941
Average Time (min),13.0858
Average Distance (m),8240.0344
Congestion (%),41.7208
Weighted Link Congestion,1.2644
Weighted VC Ratio,0.7858
Non-Zero Weighted Link Congestion,1.2925
Non-Zero Weighted VC Ratio,0.8695
Total Vehicle Kilometres Travelle,673389.013
