Total System Travel Time (hr),17272.40069158647
Fitness,14.545557026051434
Total Demand,79191.96305707106
Average Time (min),13.0865
Average Distance (m),8223.7958
Congestion (%),42.5429
Weighted Link Congestion,1.2644
Weighted VC Ratio,0.7853
Non-Zero Weighted Link Congestion,1.2926
Non-Zero Weighted VC Ratio,0.869
Total Vehicle Kilometres Travelle,673395.3715
