Total System Travel Time (hr),17253.560960610306
Fitness,14.524661727847036
Total Demand,79172.04685241985
Average Time (min),13.0755
Average Distance (m),8269.7348
Congestion (%),40.6144
Weighted Link Congestion,1.2639
Weighted VC Ratio,0.7846
Non-Zero Weighted Link Congestion,1.292
Non-Zero Weighted VC Ratio,0.8682
Total Vehicle Kilometres Travelle,673136.9057
