Total System Travel Time (hr),17161.19290121448
Fitness,16.14626130707262
Total Demand,79149.00825085341
Average Time (min),13.0093
Average Distance (m),8406.2535
Congestion (%),40.6898
Weighted Link Congestion,1.2591
Weighted VC Ratio,0.781
Non-Zero Weighted Link Congestion,1.2858
Non-Zero Weighted VC Ratio,0.8615
Total Vehicle Kilometres Travelle,670762.1817
