Total System Travel Time (hr),17274.204581631973
Fitness,14.249927121149394
Total Demand,79197.18764327638
Average Time (min),13.087
Average Distance (m),8200.2255
Congestion (%),41.6485
Weighted Link Congestion,1.2656
Weighted VC Ratio,0.7869
Non-Zero Weighted Link Congestion,1.2934
Non-Zero Weighted VC Ratio,0.8693
Total Vehicle Kilometres Travelle,673705.363
