Total System Travel Time (hr),17264.70636217578
Fitness,14.401552309576504
Total Demand,79154.62464009605
Average Time (min),13.0868
Average Distance (m),8267.4406
Congestion (%),42.6358
Weighted Link Congestion,1.2643
Weighted VC Ratio,0.785
Non-Zero Weighted Link Congestion,1.292
Non-Zero Weighted VC Ratio,0.8672
Total Vehicle Kilometres Travelle,672928.2757
