Origin,Destination,Demand,EstimatedTT,ObservedTT,FFTT
0,3,57.4186654769112,16.146700425076215,20.914008877746106,13.65998177142857
0,4,32.93387575882106,13.421432940834771,18.27954538854775,10.947310114285711
0,6,68.90093014819806,5.665212829981528,6.443057582903632,3.660105742857142
0,8,65.48512355517362,2.3907516944117377,3.809190791470077,2.1444407999999995
0,10,28.766072472238456,2.9371480756539645,3.7632680179904607,2.8423536
0,12,28.766072472238456,12.348976745789432,27.68715560544242,11.215165200000003
0,14,18.553335981720753,27.4323001697028,31.737591696165794,22.02692491428571
0,16,33.88238791734531,14.350642418877175,19.561391811924377,12.226957199999998
0,18,37.588478502083575,10.46790546784297,13.702717975881825,8.382037199999996
0,20,43.000761373249624,7.885871046200619,10.857801515926516,6.6851819999999975
0,22,41.05575100680304,6.291874581392774,7.619522169204773,5.1572304
0,24,30.688877574555576,7.6049113358530445,11.036402908353528,7.325053200000001
0,27,0.8733722559326617,28.999210595246804,33.58936773356663,21.167478199999998
0,28,16.66457079364736,26.67180016776494,30.84909124367219,21.438333171428567
0,30,16.800938381311582,24.43189844933613,29.792224210587644,19.671325199999995
0,32,21.538400692371003,21.189492595380944,26.217206424936762,16.52910719999999
0,34,27.370332046850205,19.710394753162326,24.146860346298144,15.165211199999995
0,36,28.766072472238456,16.6419144331087,19.30094179834815,13.105172399999995
0,38,25.927161155033623,21.107551475006552,24.37382724280796,15.979707599999994
0,40,28.766072472238456,17.222226526700837,19.616656998348148,13.420887599999995
0,42,34.96389825788856,13.665137619461634,17.10406270403015,11.219829599999997
0,44,34.866048169610266,11.669475667245342,15.242768459341509,9.439843199999997
0,46,30.860519058132,15.442361254227176,18.125942277350227,12.169013999999995
0,48,33.92846573676946,13.820980912311883,20.021977105893388,11.248819
0,50,33.513324724894105,13.462159354438512,15.675529612606613,10.535412
0,52,67.77624830688981,12.08322360567485,14.457785365297601,9.8131032
0,56,43.52227123784395,25.981420073674496,27.407324106759802,18.878785399999998
0,59,0.7450446118064861,30.882320092408538,35.09019273356663,22.668303199999997
0,61,16.11431246358881,25.9508136156542,29.037653716355916,20.248824299999995
0,63,20.53245788126909,22.356241533201327,25.11371874948365,16.850917199999994
0,65,24.186650775683777,20.786734257093478,24.188326902212687,15.976101599999994
0,67,30.217977218541435,17.546629500086443,20.79711239013853,13.610564399999996
0,69,28.340640442831976,17.917818275236517,21.865811752810906,12.317974599999996
0,71,48.074339858517405,21.6976808764693,26.938619468333286,14.622456999999997
0,73,26.838999331622947,20.495038087425474,26.760956478377523,14.274034599999995
0,75,48.34338863559801,16.642529387940083,20.28253737260495,12.9186864
0,77,27.66269361081494,17.031973651510647,22.89588159151145,14.765337200000001
0,80,20.45363619753978,23.26157072513554,24.9665456794374,16.6269206
0,82,1.124036306712661,26.871265480256586,28.936366780838824,19.899768028571426
0,84,0.692895795068627,34.09759690547081,39.71596499963739,25.831290399999997
0,86,13.203093351667333,31.546313004560133,34.21939142197755,23.835519771428565
0,88,15.386463516772523,27.55412883936659,30.24797483008954,20.972043599999996
0,89,20.562880666670164,24.215029588875016,26.858833378707722,18.043983199999996
0,91,22.724261953722266,24.204835257961314,29.30011735893629,15.917997399999994
0,93,23.35688059802211,27.980555235607884,31.366585871975452,19.692447600000005
0,95,21.003021024280066,28.15520422881122,29.917105550315032,20.743003199999997
0,97,18.901128779639855,27.83102811716144,29.428801618975054,20.420765999999997
0,99,28.766072472238456,28.84061731294716,35.13456568368914,21.188324399999996
0,101,20.61510209624293,31.14004446716278,36.92804787822008,21.115673799999993
0,103,19.68970333273952,29.667819162341527,35.84092828368914,21.894686999999994
0,105,18.05824726187512,30.8557925424463,33.86853650622047,22.25447400000001
0,107,19.77705850156877,32.944037997579265,37.22584904193299,24.0910116
0,110,16.011991638386586,33.880549469576074,39.50259516604419,24.715707485714276
0,111,16.47217227934055,29.98990820305533,36.12950248368914,22.183261199999993
0,113,16.900332137279744,30.701932564436294,36.87403228368914,22.927790999999996
0,116,12.018164086074819,32.95977624241051,36.471224717416014,25.684885400000006
0,117,12.798495741012644,41.118812356848615,45.180165117668224,30.46415271428571
0,119,28.766072472238456,37.29927443984844,40.743857026279215,27.162027
3,0,30.106009745758737,15.655968100006502,15.948988767487863,12.943603199999998
3,4,394.7933807021296,2.858244165490832,3.050418201575694,2.7231336
3,6,1.496616210512434,17.109398348791753,15.513434870440415,12.977186742857143
3,8,35.95118894907035,13.368445371756572,13.477161243212086,10.857436799999997
3,10,28.48105616799188,15.801837163517199,17.495948525318994,12.234528
3,12,28.766072472238456,23.278574647927424,38.150581978775335,18.678231600000004
3,14,26.229868225879276,18.17295971327497,20.08668581254927,13.966027714285712
3,16,2.504459217868419,1.6345408172403968,1.1422243464052286,0.7294344
3,18,2.7519620434637653,3.8571736244429626,3.350868746405229,2.9380788000000004
3,20,2.2695253829617332,6.857545338530873,6.5303578601754095,5.8302396000000005
3,22,32.68466348959115,12.666008093319519,12.715775076325885,9.240949200000001
3,24,24.723950340793632,17.26579098050778,18.00766682407185,13.460071200000002
3,27,0.8027353177194172,32.12644476181267,34.901498990593446,22.060572199999996
3,28,22.372979819748657,17.41245971133711,19.19818536005567,13.377435971428572
3,30,21.010452903928066,14.99976716252864,15.700268281318497,10.903001199999999
3,32,33.63108237367163,11.757361308573454,12.125250495667617,7.760783199999999
3,34,1.461133839859731,10.278263466354838,10.054904417028997,6.396887199999999
3,36,65.56819383326335,7.261762422400706,7.709547136384385,4.950228399999999
3,38,2.488295217767227,11.896755672379125,11.238442509457476,7.320786399999998
3,40,59.596310026853075,8.405627049107629,8.803382336384384,5.826189999999999
3,42,47.64034936239572,5.524994360482313,6.810548221863101,3.690446000000001
3,44,106.85807892511599,7.1675868971314864,7.0650471188960475,6.042927600000001
3,46,49.26045723537112,9.188596100915314,9.997621277745402,6.4034948
3,48,43.02137808665018,7.835186915423784,9.362254533065174,5.9109632
3,50,42.53571325318951,11.305732470484104,13.525470351908064,8.7961776
3,52,31.150555896761983,14.404800857879962,15.328403846294073,10.797907200000001
3,56,1.0170644240914306,29.108654240240362,28.719455363786615,19.771879399999996
3,59,13.653645047455464,34.009554258974404,36.402323990593445,23.561397199999995
3,61,22.101949654339315,17.72708201530864,18.188534668801253,13.016347899999998
3,63,1.53363684232462,14.132509932855765,14.264599701928985,9.6184408
3,65,1.8095382530525033,12.820289840025175,11.678267721362241,7.873470399999999
3,67,49.25663677485113,11.155142663716067,12.174687530169173,7.938426399999999
3,69,42.12402780585822,12.895858910107382,13.59368236973707,8.6026956
3,71,34.962360546520074,16.669773331488276,15.879746632382417,9.973176800000001
3,73,35.90426063253205,15.473078722296336,18.48882709530369,10.5587556
3,75,35.15241358427561,13.778869652064271,16.300341122733794,11.2491676
3,77,29.103836948068572,17.26521846017428,18.94983129217799,12.902545199999999
3,80,0.9907760322535379,26.388804891701408,26.278676936464212,17.520014599999996
3,82,1.0089130239284032,29.998499646822452,30.248498037865637,20.792862028571424
3,84,0.6477757082033342,37.22483107203668,41.028096256664206,26.724384399999995
3,86,16.98240712606875,23.322581404214567,23.37027237442289,16.60304337142857
3,88,19.13766689120015,19.330397239021025,19.398855782534877,13.739567199999998
3,89,26.149586317751314,16.586985782302982,17.64334507217052,11.149803600000002
3,91,31.472557643211275,19.18287589283218,21.02798797586246,12.202718399999998
3,93,29.46680414363341,23.14430580191165,23.990430923475373,13.655179200000003
3,95,1.2437812229776148,20.527160422239184,20.70161724377783,13.848823600000001
3,97,1.0580614175145924,20.202984310589407,20.21331331243785,13.526586400000001
3,99,17.109159810240644,21.21257350637513,25.919077377151936,14.294144800000002
3,101,1.0211726830234664,23.569514228340882,23.577527718111156,16.30712610769231
3,103,16.028047294025182,22.039775355769496,26.625439977151935,15.000507400000002
3,105,18.497689013180903,24.49819706115987,27.91616124154234,16.174847171428574
3,107,25.421165398995672,28.10778856388303,29.84969409343291,18.0537432
3,110,14.351500674708143,26.25250566300404,30.287106859506984,17.82152788571429
3,111,14.415249456044977,22.3618643964833,26.914014177151934,15.289081600000001
3,113,14.891972906005302,23.073888757864264,27.658543977151936,16.0336114
3,116,13.480211418180938,30.382263746848693,30.185839218082556,21.482758200000003
3,117,10.149567575807316,35.452616629750636,37.364989010817844,24.54580571428571
3,119,11.41992385886908,31.63307871275046,32.928680919428835,21.243679999999998
4,0,34.09687632624978,13.221907684955628,13.80894186453427,10.882571314285713
4,3,6.780612671018843,2.75672579050602,2.631140589537542,2.7232788
4,6,1.461133839859731,14.675337933740883,13.373387967486822,10.916154857142857
4,8,44.861377460583064,10.934384956705697,11.337114340258493,8.796404914285711
4,10,33.79428386558244,13.367776748466325,15.3559016223654,10.173496114285715
4,12,28.766072472238456,20.84451423287655,36.010535075821736,16.617199714285718
4,14,48.48133402655269,18.228935263651557,20.61007892041298,15.020773428571426
4,16,28.766072472238456,3.6451361255406116,3.4194662434516365,3.085691314285714
4,18,47.823814806808116,1.4231132093920875,1.2108218434516367,0.877046914285714
4,20,223.8937127109376,4.4234849234799976,4.390310957221817,3.769207714285714
4,22,40.3420093426176,10.231947678268643,10.575728173372292,7.179917314285714
4,24,28.619837715437942,14.831730565456905,15.867619921118258,11.399039314285714
4,27,16.34783771202852,29.69238434676179,32.76145208763985,19.99954031428571
4,28,21.28624951512093,17.468435261713697,19.72157846791938,14.432181685714285
4,30,21.22952717167546,15.055742712905227,16.223661389182205,11.957746914285712
4,32,30.308653839115753,11.813336858950043,12.648643603531324,8.815528914285713
4,34,51.2346473806408,10.334239016731427,10.578297524892704,7.451632914285712
4,36,62.35507872336727,7.317737972777294,8.232940244248093,6.004974114285712
4,38,46.420162232636606,11.952731222755713,11.761835617321184,8.375532114285711
4,40,57.8190164259573,8.461602599484218,9.326775444248092,6.880935714285712
4,42,54.588694398506675,5.009022843128449,5.912885699622336,3.9129101142857134
4,44,62.763261940738914,4.5998703079712495,4.464002287807336,3.7928393142857133
4,46,2.8273503284631953,7.655560306938618,6.540707153435101,5.943104514285712
4,48,58.70726371942021,6.23130495802251,9.148802891730845,5.283451714285713
4,50,49.179810172526444,8.738015881323868,10.924425520819353,6.5460893142857115
4,52,35.50411259501727,11.970740442829086,13.18835694334048,8.736875314285713
4,56,22.51303362448297,26.674593825189483,26.579408460833022,17.71084751428571
4,59,0.7497451498934808,31.575493843923525,34.26227708763985,21.50036531428571
4,61,23.609342897906174,17.783057565685226,18.71192777666496,14.071093614285713
4,63,28.830043964545094,14.188485483232354,14.787992809792692,10.673186514285714
4,65,34.05810956458512,12.876265390401763,12.201660829225949,8.928216114285712
4,67,48.32232361437592,9.759828552797885,9.211877266223407,7.384654914285711
4,69,45.21468000868949,10.328142320947146,10.99263753864836,6.352607314285711
4,71,38.980741549977644,14.108004922179925,16.06544525417074,8.65708971428571
4,73,40.501032405733525,12.9053621331361,15.887782264214978,8.308667314285708
4,75,39.1460747783505,11.211153062904037,13.699296291645084,8.999079314285712
4,77,33.6037818729326,14.697501871014047,16.34878646108928,10.652456914285711
4,80,1.110223903712079,23.95474447665053,24.13863003351062,15.45898271428571
4,82,1.1329754718707483,27.564439231771573,28.108451134912045,18.731830142857138
4,84,12.952048261046295,34.7907706569858,38.88804935371061,24.66335251428571
4,86,17.087648493511537,23.378556954591158,23.893665482286597,17.65778908571428
4,88,20.433177963946743,19.386372789397615,19.922248890398585,14.794312914285712
4,89,27.814008267078844,16.428228641586465,15.273598254792594,11.818073714285713
4,91,32.59770735331488,16.61515930367194,18.426943144773748,9.952630114285707
4,93,36.14176729058077,20.576589212751415,21.38938609238666,11.405090914285712
4,95,23.2728425220669,20.368403281522667,18.331870426399906,14.517093714285712
4,97,21.86089643228264,20.04422716987289,17.843566495059928,14.194856514285712
4,99,23.98987959221586,21.053816365658612,23.549330559774013,14.962414914285713
4,101,27.97756291054853,23.410757087624365,21.207780900733233,16.97539622197802
4,103,24.77514432359035,21.88101821505298,24.25569315977401,15.668777514285713
4,105,23.79071725430383,23.45182651958983,23.89133672663168,13.96711731428571
4,107,27.006753146230665,25.540071974722796,27.248649262344195,15.80365491428571
4,110,18.918567102653146,26.093748522287523,27.91736004212906,18.489797999999997
4,111,19.49579608534061,22.20310725576678,24.54426735977401,15.957351714285712
4,113,21.383305617259705,22.915131617147747,25.288797159774013,16.701881514285713
4,116,14.26198064507221,27.81454715768846,27.58479438699385,19.232669914285715
4,117,15.440195472593468,33.714846333992156,35.20296533807942,22.176796028571417
4,119,137.97725735641563,29.895308416991973,30.766657246690418,18.874670314285705
6,0,1.461133839859731,5.986069818961145,4.822958653864937,3.7162065428571425
6,3,29.319658637526384,17.962507929889988,19.80474945782803,13.756595314285713
6,4,32.442168418741325,15.237240445648544,17.170285968629674,11.043923657142855
6,8,1.461133839859731,3.585476382978243,1.7222030269283428,1.6321251428571424
6,10,52.41534402923495,7.928905177931025,8.12414282733072,5.858024742857142
6,12,28.766072472238456,15.951300093182223,27.556643016468524,11.980323942857144
6,14,17.851856929318014,29.248107674516575,30.62833227624772,22.123538457142857
6,16,31.630168582724526,16.166449923690948,18.452132392006302,12.323570742857143
6,18,34.57335891411032,12.283712972656742,12.593458555963746,8.47865074285714
6,20,38.971706736292006,9.701678551014393,9.748542096008437,6.78179554285714
6,22,1.879416980332583,8.107682086206546,6.510262749286695,5.253843942857143
6,24,1.461133839859731,11.187540872991256,10.29126807581406,8.010741942857143
6,27,16.560848548541113,30.99642893973044,31.87130324485262,20.14524534285714
6,28,16.06791107938421,28.487607672578715,29.739831823754116,21.534946714285713
6,30,16.174628510057577,26.247705954149904,28.682964790669562,19.76793874285714
6,32,20.54460242199536,23.005300100194717,25.10794700501868,16.625720742857137
