Total System Travel Time (hr),17257.12169108916
Fitness,14.170618333964146
Total Demand,79149.00825085341
Average Time (min),13.082
Average Distance (m),8233.5592
Congestion (%),41.7513
Weighted Link Congestion,1.2639
Weighted VC Ratio,0.7855
Non-Zero Weighted Link Congestion,1.2916
Non-Zero Weighted VC Ratio,0.8677
Total Vehicle Kilometres Travelle,673163.1203
