Total System Travel Time (hr),17269.157872159336
Fitness,14.173447623210095
Total Demand,79134.99354784495
Average Time (min),13.0934
Average Distance (m),8244.9133
Congestion (%),41.8349
Weighted Link Congestion,1.2643
Weighted VC Ratio,0.7853
Non-Zero Weighted Link Congestion,1.2925
Non-Zero Weighted VC Ratio,0.869
Total Vehicle Kilometres Travelle,673072.6493
