Origin,Destination,Demand,EstimatedTT,ObservedTT,FFTT
0,3,57.4186654769112,16.05079932659297,20.914008877746106,13.65998177142857
0,4,32.93387575882106,13.320648534408235,18.27954538854775,10.947310114285711
0,6,68.90093014819806,5.655521915661573,6.443057582903632,3.660105742857142
0,8,65.48512355517362,2.375712543880587,3.809190791470077,2.1444407999999995
0,10,28.766072472238456,2.942615034999899,3.7632680179904607,2.8423536
0,12,28.766072472238456,12.441375682981928,27.68715560544242,11.215165200000003
0,14,18.553335981720753,27.442642735117605,31.737591696165794,22.02692491428571
0,16,33.88238791734531,14.243324017315066,19.561391811924377,12.226957199999998
0,18,37.588478502083575,10.352835238373187,13.702717975881825,8.382037199999996
0,20,43.000761373249624,7.822344290702577,10.857801515926516,6.6851819999999975
0,22,41.05575100680304,6.211548220902565,7.619522169204773,5.1572304
0,24,30.688877574555576,7.6847198842179605,11.036402908353528,7.325053200000001
0,27,0.8733722559326617,29.132483415237918,32.980562664770694,20.048631799999995
0,28,16.66457079364736,26.682473118041745,30.84909124367219,21.438333171428567
0,30,16.800938381311582,24.382989286321973,29.792224210587644,19.671325199999995
0,32,21.538400692371003,21.142338625409707,26.217206424936762,16.52910719999999
0,34,27.370332046850205,19.65710232919855,24.146860346298144,15.165211199999995
0,36,28.766072472238456,16.262770033722646,19.319534273065816,12.152595599999993
0,38,25.927161155033623,21.1199562741288,24.37382724280796,15.979707599999994
0,40,28.766072472238456,17.263531929198145,19.616656998348148,13.420887599999995
0,42,34.96389825788856,13.591922279122267,17.10406270403015,11.219829599999997
0,44,34.866048169610266,11.55751647409202,15.242768459341509,9.439843199999997
0,46,30.860519058132,15.473304319182432,18.125942277350227,12.169013999999995
0,48,33.92846573676946,13.76484607872229,20.021977105893388,11.248819
0,50,33.513324724894105,13.393541204146803,15.675529612606613,10.535412
0,52,67.77624830688981,11.84779918726616,14.457785365297601,9.8131032
0,56,43.52227123784395,26.060628734388203,26.798519037963864,17.759938999999996
0,59,0.7450446118064861,31.030250876557297,34.48138766477069,21.549456799999994
0,61,16.11431246358881,26.16841070635471,29.037653716355916,20.248824299999995
0,63,20.53245788126909,22.57643816265512,25.11371874948365,16.850917199999994
0,65,24.186650775683777,21.018945503000847,24.188326902212687,15.976101599999994
0,67,30.217977218541435,17.634359231708153,21.39824723663986,13.696497599999995
0,69,28.340640442831976,18.014744562464468,21.865811752810906,12.317974599999996
0,71,48.074339858517405,21.751406344715743,26.938619468333286,14.622456999999997
0,73,26.838999331622947,20.586647197272256,26.760956478377523,14.274034599999995
0,75,48.34338863559801,16.175207672057866,20.28253737260495,12.9186864
0,77,27.66269361081494,17.12685022770241,22.287076522715513,13.646490799999999
0,80,20.45363619753978,23.285085334997454,24.35774061064146,15.508074199999998
0,82,1.124036306712661,26.869612613149254,28.327561712042886,18.780921628571427
0,84,0.692895795068627,34.24552768961957,39.107159930841455,24.712443999999994
0,86,13.203093351667333,31.855352767308776,34.21939142197755,23.835519771428565
